model,experiment,year,tas
ACCESS-CM2,historical,1960,283.25631714
ACCESS-CM2,historical,1961,284.19900513
ACCESS-CM2,historical,1962,283.63589478
ACCESS-CM2,historical,1963,284.70562744
ACCESS-CM2,historical,1964,283.55728149
ACCESS-CM2,historical,1965,284.55010986
ACCESS-CM2,historical,1966,283.76263428
ACCESS-CM2,historical,1967,284.61157227
ACCESS-CM2,historical,1968,283.89068604
ACCESS-CM2,historical,1969,284.51815796
ACCESS-CM2,historical,1970,285.45040894
ACCESS-CM2,historical,1971,284.92630005
ACCESS-CM2,historical,1972,284.03591919
ACCESS-CM2,historical,1973,285.50631714
ACCESS-CM2,historical,1974,285.47137451
ACCESS-CM2,historical,1975,285.77029419
ACCESS-CM2,historical,1976,283.96478271
ACCESS-CM2,historical,1977,284.98037720
ACCESS-CM2,historical,1978,286.46163940
ACCESS-CM2,historical,1979,285.22100830
ACCESS-CM2,historical,1980,285.11730957
ACCESS-CM2,historical,1981,283.02841187
ACCESS-CM2,historical,1982,284.28967285
ACCESS-CM2,historical,1983,283.66586304
ACCESS-CM2,historical,1984,284.87377930
ACCESS-CM2,historical,1985,285.07382202
ACCESS-CM2,historical,1986,283.60559082
ACCESS-CM2,historical,1987,284.59048462
ACCESS-CM2,historical,1988,285.92797852
ACCESS-CM2,historical,1989,285.49588013
ACCESS-CM2,historical,1990,284.70031738
ACCESS-CM2,historical,1991,285.19567871
ACCESS-CM2,historical,1992,285.52288818
ACCESS-CM2,historical,1993,285.63223267
ACCESS-CM2,historical,1994,285.94906616
ACCESS-CM2,historical,1995,285.77630615
ACCESS-CM2,historical,1996,285.90570068
ACCESS-CM2,historical,1997,284.63638306
ACCESS-CM2,historical,1998,285.06637573
ACCESS-CM2,historical,1999,286.06503296
ACCESS-CM2,historical,2000,284.14086914
ACCESS-CM2,historical,2001,286.16183472
ACCESS-CM2,historical,2002,284.08737183
ACCESS-CM2,historical,2003,285.94799805
ACCESS-CM2,historical,2004,285.55245972
ACCESS-CM2,historical,2005,286.66827393
ACCESS-CM2,historical,2006,284.47982788
ACCESS-CM2,historical,2007,283.89471436
ACCESS-CM2,historical,2008,285.18572998
ACCESS-CM2,historical,2009,285.60906982
ACCESS-CM2,historical,2010,286.00262451
ACCESS-CM2,historical,2011,287.02493286
ACCESS-CM2,historical,2012,284.27005005
ACCESS-CM2,historical,2013,285.00753784
ACCESS-CM2,historical,2014,284.30273438
ACCESS-CM2,ssp126,2015,285.54705811
ACCESS-CM2,ssp126,2016,285.02947998
ACCESS-CM2,ssp126,2017,285.75149536
ACCESS-CM2,ssp126,2018,286.41690063
ACCESS-CM2,ssp126,2019,286.27578735
ACCESS-CM2,ssp126,2020,287.20846558
ACCESS-CM2,ssp126,2021,286.07614136
ACCESS-CM2,ssp126,2022,286.59838867
ACCESS-CM2,ssp126,2023,287.23229980
ACCESS-CM2,ssp126,2024,284.24798584
ACCESS-CM2,ssp126,2025,286.42141724
ACCESS-CM2,ssp126,2026,285.13250732
ACCESS-CM2,ssp126,2027,285.30792236
ACCESS-CM2,ssp126,2028,286.64715576
ACCESS-CM2,ssp126,2029,286.38986206
ACCESS-CM2,ssp126,2030,286.70938110
ACCESS-CM2,ssp126,2031,285.79666138
ACCESS-CM2,ssp126,2032,286.81323242
ACCESS-CM2,ssp126,2033,285.83065796
ACCESS-CM2,ssp126,2034,286.63198853
ACCESS-CM2,ssp126,2035,286.37985229
ACCESS-CM2,ssp126,2036,285.77056885
ACCESS-CM2,ssp126,2037,286.96679688
ACCESS-CM2,ssp126,2038,287.02438354
ACCESS-CM2,ssp126,2039,286.35220337
ACCESS-CM2,ssp126,2040,286.37054443
ACCESS-CM2,ssp126,2041,285.98394775
ACCESS-CM2,ssp126,2042,285.46844482
ACCESS-CM2,ssp126,2043,287.52886963
ACCESS-CM2,ssp126,2044,286.74099731
ACCESS-CM2,ssp126,2045,285.70907593
ACCESS-CM2,ssp126,2046,285.22994995
ACCESS-CM2,ssp126,2047,287.01647949
ACCESS-CM2,ssp126,2048,286.56240845
ACCESS-CM2,ssp126,2049,286.08309937
ACCESS-CM2,ssp126,2050,287.99856567
ACCESS-CM2,ssp126,2051,286.03692627
ACCESS-CM2,ssp126,2052,285.66720581
ACCESS-CM2,ssp126,2053,287.26132202
ACCESS-CM2,ssp126,2054,287.55407715
ACCESS-CM2,ssp126,2055,287.80212402
ACCESS-CM2,ssp126,2056,287.29440308
ACCESS-CM2,ssp126,2057,286.54779053
ACCESS-CM2,ssp126,2058,286.08901978
ACCESS-CM2,ssp126,2059,287.14492798
ACCESS-CM2,ssp126,2060,287.02227783
ACCESS-CM2,ssp126,2061,287.43243408
ACCESS-CM2,ssp126,2062,286.56414795
ACCESS-CM2,ssp126,2063,285.89343262
ACCESS-CM2,ssp126,2064,285.95639038
ACCESS-CM2,ssp126,2065,287.49426270
ACCESS-CM2,ssp126,2066,287.59829712
ACCESS-CM2,ssp126,2067,285.29641724
ACCESS-CM2,ssp126,2068,288.29205322
ACCESS-CM2,ssp126,2069,287.69821167
ACCESS-CM2,ssp126,2070,286.33312988
ACCESS-CM2,ssp126,2071,286.16433716
ACCESS-CM2,ssp126,2072,286.64193726
ACCESS-CM2,ssp126,2073,285.75656128
ACCESS-CM2,ssp126,2074,287.91159058
ACCESS-CM2,ssp126,2075,285.84527588
ACCESS-CM2,ssp126,2076,289.45870972
ACCESS-CM2,ssp126,2077,287.95785522
ACCESS-CM2,ssp126,2078,286.59329224
ACCESS-CM2,ssp126,2079,286.83981323
ACCESS-CM2,ssp126,2080,287.49987793
ACCESS-CM2,ssp126,2081,286.66513062
ACCESS-CM2,ssp126,2082,287.51010132
ACCESS-CM2,ssp126,2083,286.26272583
ACCESS-CM2,ssp126,2084,286.30911255
ACCESS-CM2,ssp126,2085,287.91677856
ACCESS-CM2,ssp126,2086,286.98394775
ACCESS-CM2,ssp126,2087,287.29339600
ACCESS-CM2,ssp126,2088,285.39123535
ACCESS-CM2,ssp126,2089,287.10614014
ACCESS-CM2,ssp126,2090,287.71481323
ACCESS-CM2,ssp126,2091,287.04238892
ACCESS-CM2,ssp126,2092,286.77737427
ACCESS-CM2,ssp126,2093,286.21041870
ACCESS-CM2,ssp126,2094,288.03198242
ACCESS-CM2,ssp126,2095,286.43704224
ACCESS-CM2,ssp126,2096,285.50308228
ACCESS-CM2,ssp126,2097,288.21780396
ACCESS-CM2,ssp126,2098,287.15762329
ACCESS-CM2,ssp126,2099,287.59255981
ACCESS-CM2,ssp245,2015,286.25549316
ACCESS-CM2,ssp245,2016,284.92312622
ACCESS-CM2,ssp245,2017,284.76248169
ACCESS-CM2,ssp245,2018,285.79354858
ACCESS-CM2,ssp245,2019,285.20742798
ACCESS-CM2,ssp245,2020,287.47653198
ACCESS-CM2,ssp245,2021,286.05010986
ACCESS-CM2,ssp245,2022,286.77545166
ACCESS-CM2,ssp245,2023,286.05364990
ACCESS-CM2,ssp245,2024,287.39260864
ACCESS-CM2,ssp245,2025,286.21331787
ACCESS-CM2,ssp245,2026,286.46835327
ACCESS-CM2,ssp245,2027,286.85250854
ACCESS-CM2,ssp245,2028,287.13339233
ACCESS-CM2,ssp245,2029,286.11825562
ACCESS-CM2,ssp245,2030,286.48303223
ACCESS-CM2,ssp245,2031,285.19525146
ACCESS-CM2,ssp245,2032,286.75607300
ACCESS-CM2,ssp245,2033,287.07913208
ACCESS-CM2,ssp245,2034,287.96362305
ACCESS-CM2,ssp245,2035,285.76205444
ACCESS-CM2,ssp245,2036,286.02548218
ACCESS-CM2,ssp245,2037,287.33688354
ACCESS-CM2,ssp245,2038,286.18368530
ACCESS-CM2,ssp245,2039,289.17764282
ACCESS-CM2,ssp245,2040,287.21847534
ACCESS-CM2,ssp245,2041,286.02941895
ACCESS-CM2,ssp245,2042,286.43121338
ACCESS-CM2,ssp245,2043,286.89447021
ACCESS-CM2,ssp245,2044,285.93725586
ACCESS-CM2,ssp245,2045,286.35363770
ACCESS-CM2,ssp245,2046,287.00738525
ACCESS-CM2,ssp245,2047,287.08114624
ACCESS-CM2,ssp245,2048,288.09136963
ACCESS-CM2,ssp245,2049,286.67507935
ACCESS-CM2,ssp245,2050,286.87207031
ACCESS-CM2,ssp245,2051,287.17172241
ACCESS-CM2,ssp245,2052,286.70730591
