model,experiment,year,tas
ACCESS-CM2,historical,1960,280.37109375
ACCESS-CM2,historical,1961,281.39315796
ACCESS-CM2,historical,1962,281.31448364
ACCESS-CM2,historical,1963,281.75476074
ACCESS-CM2,historical,1964,280.23400879
ACCESS-CM2,historical,1965,281.32931519
ACCESS-CM2,historical,1966,280.13909912
ACCESS-CM2,historical,1967,280.74847412
ACCESS-CM2,historical,1968,281.18795776
ACCESS-CM2,historical,1969,281.03024292
ACCESS-CM2,historical,1970,281.51397705
ACCESS-CM2,historical,1971,281.53311157
ACCESS-CM2,historical,1972,280.49826050
ACCESS-CM2,historical,1973,281.33569336
ACCESS-CM2,historical,1974,280.42218018
ACCESS-CM2,historical,1975,280.61135864
ACCESS-CM2,historical,1976,280.73849487
ACCESS-CM2,historical,1977,281.71166992
ACCESS-CM2,historical,1978,282.10919189
ACCESS-CM2,historical,1979,281.29006958
ACCESS-CM2,historical,1980,281.10083008
ACCESS-CM2,historical,1981,281.34555054
ACCESS-CM2,historical,1982,281.02212524
ACCESS-CM2,historical,1983,281.11145020
ACCESS-CM2,historical,1984,281.62274170
ACCESS-CM2,historical,1985,281.73956299
ACCESS-CM2,historical,1986,280.13577271
ACCESS-CM2,historical,1987,281.30081177
ACCESS-CM2,historical,1988,281.74313354
ACCESS-CM2,historical,1989,282.51901245
ACCESS-CM2,historical,1990,281.27261353
ACCESS-CM2,historical,1991,281.45874023
ACCESS-CM2,historical,1992,280.96234131
ACCESS-CM2,historical,1993,281.94104004
ACCESS-CM2,historical,1994,281.68649292
ACCESS-CM2,historical,1995,282.72213745
ACCESS-CM2,historical,1996,281.55184937
ACCESS-CM2,historical,1997,281.05294800
ACCESS-CM2,historical,1998,281.22702026
ACCESS-CM2,historical,1999,281.50592041
ACCESS-CM2,historical,2000,280.91885376
ACCESS-CM2,historical,2001,281.16241455
ACCESS-CM2,historical,2002,281.01586914
ACCESS-CM2,historical,2003,282.13208008
ACCESS-CM2,historical,2004,282.61547852
ACCESS-CM2,historical,2005,282.30566406
ACCESS-CM2,historical,2006,281.39218140
ACCESS-CM2,historical,2007,281.40399170
ACCESS-CM2,historical,2008,280.63143921
ACCESS-CM2,historical,2009,280.60174561
ACCESS-CM2,historical,2010,281.53631592
ACCESS-CM2,historical,2011,282.08624268
ACCESS-CM2,historical,2012,281.14196777
ACCESS-CM2,historical,2013,281.86914062
ACCESS-CM2,historical,2014,281.54071045
ACCESS-CM2,ssp126,2015,281.95333862
