model,experiment,year,tas
ACCESS-CM2,historical,1960,284.32055664
ACCESS-CM2,historical,1961,284.55807495
ACCESS-CM2,historical,1962,284.92715454
ACCESS-CM2,historical,1963,284.47592163
ACCESS-CM2,historical,1964,284.25979614
ACCESS-CM2,historical,1965,283.97860718
ACCESS-CM2,historical,1966,283.99139404
ACCESS-CM2,historical,1967,282.62869263
ACCESS-CM2,historical,1968,284.34133911
ACCESS-CM2,historical,1969,284.11904907
ACCESS-CM2,historical,1970,283.87384033
ACCESS-CM2,historical,1971,283.82766724
ACCESS-CM2,historical,1972,283.48312378
ACCESS-CM2,historical,1973,284.17489624
ACCESS-CM2,historical,1974,283.66574097
ACCESS-CM2,historical,1975,283.77392578
ACCESS-CM2,historical,1976,283.38159180
ACCESS-CM2,historical,1977,283.57360840
ACCESS-CM2,historical,1978,284.79452515
ACCESS-CM2,historical,1979,284.08541870
ACCESS-CM2,historical,1980,284.55606079
ACCESS-CM2,historical,1981,285.04718018
ACCESS-CM2,historical,1982,284.43795776
ACCESS-CM2,historical,1983,283.69760132
ACCESS-CM2,historical,1984,283.89288330
ACCESS-CM2,historical,1985,283.72030640
ACCESS-CM2,historical,1986,284.32992554
ACCESS-CM2,historical,1987,283.98861694
ACCESS-CM2,historical,1988,284.99798584
ACCESS-CM2,historical,1989,284.62124634
ACCESS-CM2,historical,1990,284.62615967
ACCESS-CM2,historical,1991,284.06091309
ACCESS-CM2,historical,1992,283.54479980
ACCESS-CM2,historical,1993,284.45309448
ACCESS-CM2,historical,1994,284.43499756
ACCESS-CM2,historical,1995,284.62979126
ACCESS-CM2,historical,1996,283.49942017
ACCESS-CM2,historical,1997,284.08142090
ACCESS-CM2,historical,1998,284.39367676
ACCESS-CM2,historical,1999,283.76580811
ACCESS-CM2,historical,2000,284.18536377
ACCESS-CM2,historical,2001,284.27297974
ACCESS-CM2,historical,2002,284.11404419
ACCESS-CM2,historical,2003,284.52050781
ACCESS-CM2,historical,2004,285.18887329
