model,experiment,year,tas
ACCESS-CM2,historical,1960.00000000,288.32647705
ACCESS-CM2,historical,1961.00000000,287.79998779
ACCESS-CM2,historical,1962.00000000,288.56256104
ACCESS-CM2,historical,1963.00000000,288.86175537
ACCESS-CM2,historical,1964.00000000,286.65026855
ACCESS-CM2,historical,1965.00000000,289.05871582
ACCESS-CM2,historical,1966.00000000,287.32189941
ACCESS-CM2,historical,1967.00000000,287.93460083
ACCESS-CM2,historical,1968.00000000,289.08618164
ACCESS-CM2,historical,1969.00000000,287.72314453
ACCESS-CM2,historical,1970.00000000,288.27560425
ACCESS-CM2,historical,1971.00000000,288.43554688
ACCESS-CM2,historical,1972.00000000,287.77526855
ACCESS-CM2,historical,1973.00000000,288.84933472
ACCESS-CM2,historical,1974.00000000,288.58807373
ACCESS-CM2,historical,1975.00000000,288.18997192
ACCESS-CM2,historical,1976.00000000,288.50903320
ACCESS-CM2,historical,1977.00000000,288.74765015
ACCESS-CM2,historical,1978.00000000,288.90991211
ACCESS-CM2,historical,1979.00000000,287.45968628
ACCESS-CM2,historical,1980.00000000,288.98376465
ACCESS-CM2,historical,1981.00000000,288.75225830
ACCESS-CM2,historical,1982.00000000,288.37811279
ACCESS-CM2,historical,1983.00000000,288.07507324
ACCESS-CM2,historical,1984.00000000,288.23498535
ACCESS-CM2,historical,1985.00000000,288.80850220
ACCESS-CM2,historical,1986.00000000,287.72106934
ACCESS-CM2,historical,1987.00000000,289.85012817
ACCESS-CM2,historical,1988.00000000,289.42694092
ACCESS-CM2,historical,1989.00000000,288.72268677
ACCESS-CM2,historical,1990.00000000,290.65652466
ACCESS-CM2,historical,1991.00000000,289.70339966
ACCESS-CM2,historical,1992.00000000,287.94088745
ACCESS-CM2,historical,1993.00000000,289.56756592
ACCESS-CM2,historical,1994.00000000,291.08349609
ACCESS-CM2,historical,1995.00000000,288.15792847
ACCESS-CM2,historical,1996.00000000,290.50192261
ACCESS-CM2,historical,1997.00000000,289.04525757
ACCESS-CM2,historical,1998.00000000,290.56930542
ACCESS-CM2,historical,1999.00000000,288.51477051
ACCESS-CM2,historical,2000.00000000,287.43994141
ACCESS-CM2,historical,2001.00000000,289.41763306
ACCESS-CM2,historical,2002.00000000,288.31988525
ACCESS-CM2,historical,2003.00000000,289.35360718
ACCESS-CM2,historical,2004.00000000,289.54299927
ACCESS-CM2,historical,2005.00000000,290.03604126
ACCESS-CM2,historical,2006.00000000,287.92535400
ACCESS-CM2,historical,2007.00000000,290.21456909
ACCESS-CM2,historical,2008.00000000,288.98983765
ACCESS-CM2,historical,2009.00000000,288.43402100
ACCESS-CM2,historical,2010.00000000,288.90148926
ACCESS-CM2,historical,2011.00000000,289.99295044
ACCESS-CM2,historical,2012.00000000,289.47860718
ACCESS-CM2,historical,2013.00000000,289.62677002
ACCESS-CM2,historical,2014.00000000,288.80825806
ACCESS-CM2,historical,2015.00000000,288.37521362
ACCESS-CM2,ssp126,2015.00000000,288.03015137
ACCESS-CM2,ssp126,2016.00000000,290.14117432
ACCESS-CM2,ssp126,2017.00000000,289.72473145
ACCESS-CM2,ssp126,2018.00000000,289.39993286
ACCESS-CM2,ssp126,2019.00000000,290.15365601
ACCESS-CM2,ssp126,2020.00000000,291.36434937
ACCESS-CM2,ssp126,2021.00000000,289.86102295
ACCESS-CM2,ssp126,2022.00000000,289.27972412
ACCESS-CM2,ssp126,2023.00000000,291.12741089
ACCESS-CM2,ssp126,2024.00000000,288.06381226
ACCESS-CM2,ssp126,2025.00000000,289.66836548
ACCESS-CM2,ssp126,2026.00000000,289.14562988
ACCESS-CM2,ssp126,2027.00000000,288.66705322
ACCESS-CM2,ssp126,2028.00000000,290.96145630
ACCESS-CM2,ssp126,2029.00000000,290.05715942
ACCESS-CM2,ssp126,2030.00000000,291.42086792
ACCESS-CM2,ssp126,2031.00000000,288.85955811
ACCESS-CM2,ssp126,2032.00000000,288.86993408
ACCESS-CM2,ssp126,2033.00000000,289.73709106
ACCESS-CM2,ssp126,2034.00000000,289.26867676
ACCESS-CM2,ssp126,2035.00000000,289.95425415
ACCESS-CM2,ssp126,2036.00000000,290.33596802
ACCESS-CM2,ssp126,2037.00000000,289.97778320
ACCESS-CM2,ssp126,2038.00000000,289.39270020
ACCESS-CM2,ssp126,2039.00000000,291.71194458
ACCESS-CM2,ssp126,2040.00000000,290.35388184
ACCESS-CM2,ssp126,2041.00000000,289.93212891
ACCESS-CM2,ssp126,2042.00000000,291.00177002
ACCESS-CM2,ssp126,2043.00000000,291.49417114
ACCESS-CM2,ssp126,2044.00000000,290.90130615
ACCESS-CM2,ssp126,2045.00000000,291.45916748
ACCESS-CM2,ssp126,2046.00000000,288.72729492
ACCESS-CM2,ssp126,2047.00000000,291.53982544
ACCESS-CM2,ssp126,2048.00000000,289.79800415
ACCESS-CM2,ssp126,2049.00000000,290.74340820
ACCESS-CM2,ssp126,2050.00000000,290.95745850
ACCESS-CM2,ssp126,2051.00000000,289.15597534
ACCESS-CM2,ssp126,2052.00000000,292.12292480
ACCESS-CM2,ssp126,2053.00000000,290.91586304
ACCESS-CM2,ssp126,2054.00000000,289.70767212
ACCESS-CM2,ssp126,2055.00000000,291.99441528
ACCESS-CM2,ssp126,2056.00000000,292.45516968
ACCESS-CM2,ssp126,2057.00000000,291.52648926
ACCESS-CM2,ssp126,2058.00000000,289.39080811
ACCESS-CM2,ssp126,2059.00000000,291.44494629
ACCESS-CM2,ssp126,2060.00000000,291.48382568
ACCESS-CM2,ssp126,2061.00000000,289.38113403
ACCESS-CM2,ssp126,2062.00000000,289.75573730
ACCESS-CM2,ssp126,2063.00000000,291.56970215
ACCESS-CM2,ssp126,2064.00000000,290.25711060
ACCESS-CM2,ssp126,2065.00000000,291.54376221
ACCESS-CM2,ssp126,2066.00000000,290.89813232
ACCESS-CM2,ssp126,2067.00000000,290.11633301
ACCESS-CM2,ssp126,2068.00000000,290.48397827
ACCESS-CM2,ssp126,2069.00000000,291.14337158
ACCESS-CM2,ssp126,2070.00000000,291.30700684
ACCESS-CM2,ssp126,2071.00000000,290.68237305
ACCESS-CM2,ssp126,2072.00000000,292.62475586
ACCESS-CM2,ssp126,2073.00000000,290.31289673
ACCESS-CM2,ssp126,2074.00000000,291.22796631
ACCESS-CM2,ssp126,2075.00000000,289.54193115
ACCESS-CM2,ssp126,2076.00000000,291.68801880
ACCESS-CM2,ssp126,2077.00000000,290.36380005
ACCESS-CM2,ssp126,2078.00000000,291.90283203
ACCESS-CM2,ssp126,2079.00000000,290.22842407
ACCESS-CM2,ssp126,2080.00000000,291.64114380
ACCESS-CM2,ssp126,2081.00000000,289.11273193
ACCESS-CM2,ssp126,2082.00000000,291.41857910
ACCESS-CM2,ssp126,2083.00000000,289.19653320
ACCESS-CM2,ssp126,2084.00000000,291.07946777
ACCESS-CM2,ssp126,2085.00000000,290.34671021
ACCESS-CM2,ssp126,2086.00000000,291.98843384
ACCESS-CM2,ssp126,2087.00000000,290.80780029
ACCESS-CM2,ssp126,2088.00000000,291.04278564
ACCESS-CM2,ssp126,2089.00000000,291.53771973
ACCESS-CM2,ssp126,2090.00000000,293.00988770
ACCESS-CM2,ssp126,2091.00000000,289.12127686
ACCESS-CM2,ssp126,2092.00000000,291.16329956
ACCESS-CM2,ssp126,2093.00000000,290.25381470
ACCESS-CM2,ssp126,2094.00000000,290.93862915
ACCESS-CM2,ssp126,2095.00000000,290.38507080
ACCESS-CM2,ssp126,2096.00000000,289.25100708
ACCESS-CM2,ssp126,2097.00000000,291.18862915
ACCESS-CM2,ssp126,2098.00000000,291.15396118
ACCESS-CM2,ssp126,2099.00000000,290.61990356
ACCESS-CM2,ssp126,2100.00000000,290.52548218
ACCESS-CM2,ssp245,2015.00000000,289.54296875
ACCESS-CM2,ssp245,2016.00000000,288.00027466
ACCESS-CM2,ssp245,2017.00000000,289.22946167
ACCESS-CM2,ssp245,2018.00000000,288.39193726
ACCESS-CM2,ssp245,2019.00000000,288.38571167
ACCESS-CM2,ssp245,2020.00000000,290.49911499
ACCESS-CM2,ssp245,2021.00000000,289.72848511
ACCESS-CM2,ssp245,2022.00000000,290.70648193
ACCESS-CM2,ssp245,2023.00000000,288.74154663
ACCESS-CM2,ssp245,2024.00000000,289.74441528
ACCESS-CM2,ssp245,2025.00000000,289.15014648
