model,experiment,year,tas
ACCESS-CM2,historical,1960,281.61471558
ACCESS-CM2,historical,1961,279.87521362
ACCESS-CM2,historical,1962,282.02786255
ACCESS-CM2,historical,1963,281.02322388
ACCESS-CM2,historical,1964,280.22146606
ACCESS-CM2,historical,1965,278.44183350
ACCESS-CM2,historical,1966,280.81845093
ACCESS-CM2,historical,1967,280.47576904
ACCESS-CM2,historical,1968,280.16558838
ACCESS-CM2,historical,1969,280.97012329
ACCESS-CM2,historical,1970,281.42224121
ACCESS-CM2,historical,1971,281.69964600
ACCESS-CM2,historical,1972,279.90890503
ACCESS-CM2,historical,1973,281.77578735
ACCESS-CM2,historical,1974,281.33184814
ACCESS-CM2,historical,1975,279.50265503
ACCESS-CM2,historical,1976,281.51882935
ACCESS-CM2,historical,1977,280.38391113
ACCESS-CM2,historical,1978,281.44055176
ACCESS-CM2,historical,1979,281.89996338
ACCESS-CM2,historical,1980,280.69052124
ACCESS-CM2,historical,1981,281.74551392
ACCESS-CM2,historical,1982,280.18899536
ACCESS-CM2,historical,1983,282.06747437
ACCESS-CM2,historical,1984,280.31042480
ACCESS-CM2,historical,1985,280.78073120
ACCESS-CM2,historical,1986,280.95266724
ACCESS-CM2,historical,1987,281.16119385
ACCESS-CM2,historical,1988,281.88415527
ACCESS-CM2,historical,1989,282.50787354
ACCESS-CM2,historical,1990,280.71057129
ACCESS-CM2,historical,1991,281.79315186
ACCESS-CM2,historical,1992,280.56039429
ACCESS-CM2,historical,1993,283.03082275
ACCESS-CM2,historical,1994,279.30090332
ACCESS-CM2,historical,1995,281.55172729
ACCESS-CM2,historical,1996,281.41687012
ACCESS-CM2,historical,1997,280.70138550
ACCESS-CM2,historical,1998,281.19943237
ACCESS-CM2,historical,1999,281.52050781
ACCESS-CM2,historical,2000,280.50704956
ACCESS-CM2,historical,2001,281.12905884
ACCESS-CM2,historical,2002,281.66729736
ACCESS-CM2,historical,2003,281.08691406
ACCESS-CM2,historical,2004,280.94305420
ACCESS-CM2,historical,2005,280.95578003
ACCESS-CM2,historical,2006,280.84921265
ACCESS-CM2,historical,2007,280.83801270
ACCESS-CM2,historical,2008,281.93096924
ACCESS-CM2,historical,2009,282.00720215
ACCESS-CM2,historical,2010,281.73873901
ACCESS-CM2,historical,2011,280.71810913
ACCESS-CM2,historical,2012,280.79397583
ACCESS-CM2,historical,2013,282.18447876
ACCESS-CM2,historical,2014,282.57308960
ACCESS-CM2,ssp126,2015,282.11471558
ACCESS-CM2,ssp126,2016,281.54107666
ACCESS-CM2,ssp126,2017,281.59582520
ACCESS-CM2,ssp126,2018,281.13562012
ACCESS-CM2,ssp126,2019,281.61917114
ACCESS-CM2,ssp126,2020,281.29244995
ACCESS-CM2,ssp126,2021,283.02914429
ACCESS-CM2,ssp126,2022,282.85021973
ACCESS-CM2,ssp126,2023,283.12689209
ACCESS-CM2,ssp126,2024,281.98370361
ACCESS-CM2,ssp126,2025,281.99325562
ACCESS-CM2,ssp126,2026,282.22183228
ACCESS-CM2,ssp126,2027,281.54678345
ACCESS-CM2,ssp126,2028,282.24124146
ACCESS-CM2,ssp126,2029,281.31546021
ACCESS-CM2,ssp126,2030,281.64218140
ACCESS-CM2,ssp126,2031,281.52377319
ACCESS-CM2,ssp126,2032,281.05950928
ACCESS-CM2,ssp126,2033,282.28073120
ACCESS-CM2,ssp126,2034,281.91714478
ACCESS-CM2,ssp126,2035,281.00875854
ACCESS-CM2,ssp126,2036,282.61511230
ACCESS-CM2,ssp126,2037,281.52413940
ACCESS-CM2,ssp126,2038,282.27627563
ACCESS-CM2,ssp126,2039,281.78045654
ACCESS-CM2,ssp126,2040,281.84115601
ACCESS-CM2,ssp126,2041,281.19961548
ACCESS-CM2,ssp126,2042,281.02578735
ACCESS-CM2,ssp126,2043,281.62753296
ACCESS-CM2,ssp126,2044,281.83148193
ACCESS-CM2,ssp126,2045,281.40670776
ACCESS-CM2,ssp126,2046,282.16308594
ACCESS-CM2,ssp126,2047,281.81866455
ACCESS-CM2,ssp126,2048,281.33883667
ACCESS-CM2,ssp126,2049,281.70458984
ACCESS-CM2,ssp126,2050,280.81045532
ACCESS-CM2,ssp126,2051,281.76675415
ACCESS-CM2,ssp126,2052,282.37026978
ACCESS-CM2,ssp126,2053,281.34408569
ACCESS-CM2,ssp126,2054,281.99017334
ACCESS-CM2,ssp126,2055,282.21600342
ACCESS-CM2,ssp126,2056,282.05172729
ACCESS-CM2,ssp126,2057,281.40606689
ACCESS-CM2,ssp126,2058,283.42254639
ACCESS-CM2,ssp126,2059,282.80261230
ACCESS-CM2,ssp126,2060,282.97549438
ACCESS-CM2,ssp126,2061,282.47091675
ACCESS-CM2,ssp126,2062,282.03436279
ACCESS-CM2,ssp126,2063,282.53625488
ACCESS-CM2,ssp126,2064,282.90048218
ACCESS-CM2,ssp126,2065,283.93392944
ACCESS-CM2,ssp126,2066,281.85043335
ACCESS-CM2,ssp126,2067,281.60693359
ACCESS-CM2,ssp126,2068,281.59478760
ACCESS-CM2,ssp126,2069,282.77117920
ACCESS-CM2,ssp126,2070,282.04425049
ACCESS-CM2,ssp126,2071,282.53680420
ACCESS-CM2,ssp126,2072,282.69229126
ACCESS-CM2,ssp126,2073,282.26071167
ACCESS-CM2,ssp126,2074,282.07492065
ACCESS-CM2,ssp126,2075,282.32128906
