model,experiment,year,sfcWind
ACCESS-CM2,historical,1960,3.49855089
ACCESS-CM2,historical,1961,3.56738973
ACCESS-CM2,historical,1962,3.03857756
ACCESS-CM2,historical,1963,4.12202168
ACCESS-CM2,historical,1964,3.13416958
ACCESS-CM2,historical,1965,4.06720877
ACCESS-CM2,historical,1966,3.53165722
ACCESS-CM2,historical,1967,3.38848639
ACCESS-CM2,historical,1968,3.34238553
ACCESS-CM2,historical,1969,3.04429984
ACCESS-CM2,historical,1970,3.54172730
ACCESS-CM2,historical,1971,3.48587370
ACCESS-CM2,historical,1972,3.49723983
ACCESS-CM2,historical,1973,3.59927726
ACCESS-CM2,historical,1974,3.26646137
ACCESS-CM2,historical,1975,2.90113688
ACCESS-CM2,historical,1976,2.63008761
ACCESS-CM2,historical,1977,3.80399323
ACCESS-CM2,historical,1978,3.90284419
ACCESS-CM2,historical,1979,3.41179442
ACCESS-CM2,historical,1980,3.19086170
ACCESS-CM2,historical,1981,3.46997094
ACCESS-CM2,historical,1982,3.83117557
ACCESS-CM2,historical,1983,3.42356062
ACCESS-CM2,historical,1984,2.95403242
ACCESS-CM2,historical,1985,3.23287392
ACCESS-CM2,historical,1986,2.81503177
ACCESS-CM2,historical,1987,3.18629241
ACCESS-CM2,historical,1988,3.05007148
ACCESS-CM2,historical,1989,2.69772959
ACCESS-CM2,historical,1990,3.06518984
ACCESS-CM2,historical,1991,3.17899656
ACCESS-CM2,historical,1992,2.99461579
ACCESS-CM2,historical,1993,2.97479773
ACCESS-CM2,historical,1994,2.99485087
ACCESS-CM2,historical,1995,2.68718791
ACCESS-CM2,historical,1996,2.93328238
ACCESS-CM2,historical,1997,2.85091424
ACCESS-CM2,historical,1998,3.46900177
ACCESS-CM2,historical,1999,4.02326679
ACCESS-CM2,historical,2000,3.18896294
ACCESS-CM2,historical,2001,4.37591743
ACCESS-CM2,historical,2002,2.75431848
ACCESS-CM2,historical,2003,3.65786314
ACCESS-CM2,historical,2004,3.11065054
ACCESS-CM2,historical,2005,3.26255751
ACCESS-CM2,historical,2006,2.94333434
ACCESS-CM2,historical,2007,4.44222164
ACCESS-CM2,historical,2008,4.14339685
ACCESS-CM2,historical,2009,3.38304257
ACCESS-CM2,historical,2010,3.03348494
ACCESS-CM2,historical,2011,3.80210280
ACCESS-CM2,historical,2012,3.14198899
