model,experiment,year,tas
ACCESS-CM2,historical,1960,285.49700928
ACCESS-CM2,historical,1961,285.87832642
ACCESS-CM2,historical,1962,285.96838379
ACCESS-CM2,historical,1963,286.21444702
ACCESS-CM2,historical,1964,284.19015503
ACCESS-CM2,historical,1965,287.44641113
ACCESS-CM2,historical,1966,285.03152466
ACCESS-CM2,historical,1967,285.78845215
ACCESS-CM2,historical,1968,286.33370972
ACCESS-CM2,historical,1969,285.44714355
ACCESS-CM2,historical,1970,285.89617920
ACCESS-CM2,historical,1971,286.06835938
ACCESS-CM2,historical,1972,284.99023438
ACCESS-CM2,historical,1973,285.96774292
ACCESS-CM2,historical,1974,286.32916260
ACCESS-CM2,historical,1975,286.04412842
ACCESS-CM2,historical,1976,286.08123779
ACCESS-CM2,historical,1977,286.50320435
ACCESS-CM2,historical,1978,286.97375488
ACCESS-CM2,historical,1979,285.15774536
ACCESS-CM2,historical,1980,286.74798584
ACCESS-CM2,historical,1981,286.02798462
ACCESS-CM2,historical,1982,286.28887939
ACCESS-CM2,historical,1983,285.17944336
ACCESS-CM2,historical,1984,285.63058472
ACCESS-CM2,historical,1985,286.64804077
ACCESS-CM2,historical,1986,285.52725220
ACCESS-CM2,historical,1987,287.01806641
ACCESS-CM2,historical,1988,287.03787231
ACCESS-CM2,historical,1989,286.54760742
ACCESS-CM2,historical,1990,288.04943848
ACCESS-CM2,historical,1991,287.41601562
ACCESS-CM2,historical,1992,285.54644775
ACCESS-CM2,historical,1993,287.35836792
ACCESS-CM2,historical,1994,288.10333252
ACCESS-CM2,historical,1995,285.67047119
ACCESS-CM2,historical,1996,287.56674194
ACCESS-CM2,historical,1997,287.26434326
ACCESS-CM2,historical,1998,287.94744873
ACCESS-CM2,historical,1999,286.06320190
ACCESS-CM2,historical,2000,284.85818481
ACCESS-CM2,historical,2001,287.37515259
ACCESS-CM2,historical,2002,285.64230347
ACCESS-CM2,historical,2003,287.33102417
ACCESS-CM2,historical,2004,286.70520020
ACCESS-CM2,historical,2005,287.92086792
ACCESS-CM2,historical,2006,286.13796997
ACCESS-CM2,historical,2007,287.88604736
ACCESS-CM2,historical,2008,286.32336426
ACCESS-CM2,historical,2009,285.80688477
ACCESS-CM2,historical,2010,286.54458618
ACCESS-CM2,historical,2011,287.45806885
ACCESS-CM2,historical,2012,286.77618408
ACCESS-CM2,historical,2013,287.18554688
ACCESS-CM2,historical,2014,286.21627808
ACCESS-CM2,historical,2015,285.86010742
ACCESS-CM2,ssp126,2015,285.56719971
ACCESS-CM2,ssp126,2016,287.62551880
ACCESS-CM2,ssp126,2017,287.10363770
ACCESS-CM2,ssp126,2018,287.41424561
ACCESS-CM2,ssp126,2019,287.38824463
ACCESS-CM2,ssp126,2020,288.82846069
ACCESS-CM2,ssp126,2021,287.25833130
ACCESS-CM2,ssp126,2022,287.53411865
ACCESS-CM2,ssp126,2023,288.59814453
ACCESS-CM2,ssp126,2024,285.64093018
ACCESS-CM2,ssp126,2025,287.43032837
ACCESS-CM2,ssp126,2026,286.19274902
ACCESS-CM2,ssp126,2027,286.16839600
ACCESS-CM2,ssp126,2028,288.92453003
ACCESS-CM2,ssp126,2029,287.52816772
ACCESS-CM2,ssp126,2030,288.52435303
ACCESS-CM2,ssp126,2031,286.19635010
ACCESS-CM2,ssp126,2032,286.50820923
ACCESS-CM2,ssp126,2033,287.86138916
ACCESS-CM2,ssp126,2034,286.54492188
ACCESS-CM2,ssp126,2035,287.57080078
ACCESS-CM2,ssp126,2036,287.97204590
ACCESS-CM2,ssp126,2037,287.97677612
ACCESS-CM2,ssp126,2038,287.50860596
ACCESS-CM2,ssp126,2039,289.14721680
ACCESS-CM2,ssp126,2040,287.44088745
ACCESS-CM2,ssp126,2041,287.17990112
ACCESS-CM2,ssp126,2042,288.36193848
ACCESS-CM2,ssp126,2043,289.56005859
ACCESS-CM2,ssp126,2044,288.66406250
ACCESS-CM2,ssp126,2045,289.05145264
ACCESS-CM2,ssp126,2046,286.52127075
ACCESS-CM2,ssp126,2047,289.46749878
ACCESS-CM2,ssp126,2048,287.27435303
ACCESS-CM2,ssp126,2049,288.55352783
ACCESS-CM2,ssp126,2050,288.33163452
ACCESS-CM2,ssp126,2051,286.68017578
ACCESS-CM2,ssp126,2052,289.49343872
ACCESS-CM2,ssp126,2053,288.52642822
ACCESS-CM2,ssp126,2054,287.89166260
ACCESS-CM2,ssp126,2055,289.53845215
