model,experiment,year,tas
ACCESS-CM2,historical,1960,281.25277710
ACCESS-CM2,historical,1961,281.72314453
ACCESS-CM2,historical,1962,281.74343872
ACCESS-CM2,historical,1963,281.53128052
ACCESS-CM2,historical,1964,280.94976807
ACCESS-CM2,historical,1965,281.29312134
ACCESS-CM2,historical,1966,280.92147827
ACCESS-CM2,historical,1967,281.42175293
ACCESS-CM2,historical,1968,281.49237061
ACCESS-CM2,historical,1969,281.28826904
ACCESS-CM2,historical,1970,281.57284546
ACCESS-CM2,historical,1971,281.54733276
ACCESS-CM2,historical,1972,280.75933838
ACCESS-CM2,historical,1973,281.63510132
ACCESS-CM2,historical,1974,281.18157959
ACCESS-CM2,historical,1975,281.05706787
ACCESS-CM2,historical,1976,281.57205200
ACCESS-CM2,historical,1977,281.60388184
ACCESS-CM2,historical,1978,281.82077026
ACCESS-CM2,historical,1979,281.72335815
ACCESS-CM2,historical,1980,281.76705933
ACCESS-CM2,historical,1981,281.98895264
ACCESS-CM2,historical,1982,281.28070068
ACCESS-CM2,historical,1983,281.52908325
ACCESS-CM2,historical,1984,281.54885864
ACCESS-CM2,historical,1985,281.66467285
ACCESS-CM2,historical,1986,281.48843384
ACCESS-CM2,historical,1987,282.11407471
ACCESS-CM2,historical,1988,282.27325439
ACCESS-CM2,historical,1989,282.31198120
ACCESS-CM2,historical,1990,282.28378296
ACCESS-CM2,historical,1991,281.81704712
ACCESS-CM2,historical,1992,281.22546387
ACCESS-CM2,historical,1993,282.56515503
ACCESS-CM2,historical,1994,282.13507080
ACCESS-CM2,historical,1995,282.15786743
ACCESS-CM2,historical,1996,281.93295288
ACCESS-CM2,historical,1997,282.10205078
ACCESS-CM2,historical,1998,281.91918945
ACCESS-CM2,historical,1999,281.60052490
ACCESS-CM2,historical,2000,281.55874634
ACCESS-CM2,historical,2001,281.67056274
ACCESS-CM2,historical,2002,281.78088379
ACCESS-CM2,historical,2003,282.36157227
ACCESS-CM2,historical,2004,282.48297119
ACCESS-CM2,historical,2005,282.64489746
ACCESS-CM2,historical,2006,281.82351685
ACCESS-CM2,historical,2007,282.13018799
ACCESS-CM2,historical,2008,281.32125854
ACCESS-CM2,historical,2009,281.94097900
ACCESS-CM2,historical,2010,281.88949585
ACCESS-CM2,historical,2011,282.18853760
ACCESS-CM2,historical,2012,281.82635498
ACCESS-CM2,historical,2013,282.55355835
ACCESS-CM2,historical,2014,282.27737427
ACCESS-CM2,ssp126,2015,282.23962402
ACCESS-CM2,ssp126,2016,282.33654785
ACCESS-CM2,ssp126,2017,282.21792603
ACCESS-CM2,ssp126,2018,282.80615234
ACCESS-CM2,ssp126,2019,283.07019043
ACCESS-CM2,ssp126,2020,283.15936279
ACCESS-CM2,ssp126,2021,282.82537842
ACCESS-CM2,ssp126,2022,282.68911743
ACCESS-CM2,ssp126,2023,282.87722778
ACCESS-CM2,ssp126,2024,282.18045044
ACCESS-CM2,ssp126,2025,282.72598267
ACCESS-CM2,ssp126,2026,282.29626465
ACCESS-CM2,ssp126,2027,282.47860718
ACCESS-CM2,ssp126,2028,283.23751831
ACCESS-CM2,ssp126,2029,282.78164673
ACCESS-CM2,ssp126,2030,283.01638794
ACCESS-CM2,ssp126,2031,282.25460815
ACCESS-CM2,ssp126,2032,282.61642456
ACCESS-CM2,ssp126,2033,282.45687866
ACCESS-CM2,ssp126,2034,282.47909546
ACCESS-CM2,ssp126,2035,282.48605347
ACCESS-CM2,ssp126,2036,282.80145264
ACCESS-CM2,ssp126,2037,282.60885620
ACCESS-CM2,ssp126,2038,283.03063965
ACCESS-CM2,ssp126,2039,283.12457275
