model,experiment,year,tas
ACCESS-CM2,historical,1960,282.52157593
ACCESS-CM2,historical,1961,281.77520752
ACCESS-CM2,historical,1962,280.85894775
ACCESS-CM2,historical,1963,280.27252197
ACCESS-CM2,historical,1964,281.76809692
ACCESS-CM2,historical,1965,282.20217896
ACCESS-CM2,historical,1966,281.44451904
ACCESS-CM2,historical,1967,281.80154419
ACCESS-CM2,historical,1968,281.73513794
ACCESS-CM2,historical,1969,281.12863159
ACCESS-CM2,historical,1970,281.44244385
ACCESS-CM2,historical,1971,280.50073242
ACCESS-CM2,historical,1972,280.74713135
ACCESS-CM2,historical,1973,280.81445312
ACCESS-CM2,historical,1974,280.97564697
ACCESS-CM2,historical,1975,282.13211060
ACCESS-CM2,historical,1976,282.31762695
ACCESS-CM2,historical,1977,281.36981201
ACCESS-CM2,historical,1978,280.96752930
ACCESS-CM2,historical,1979,281.88058472
ACCESS-CM2,historical,1980,280.38671875
ACCESS-CM2,historical,1981,282.08706665
ACCESS-CM2,historical,1982,281.51400757
ACCESS-CM2,historical,1983,282.07257080
ACCESS-CM2,historical,1984,281.04376221
ACCESS-CM2,historical,1985,282.45236206
ACCESS-CM2,historical,1986,282.38052368
ACCESS-CM2,historical,1987,282.64926147
ACCESS-CM2,historical,1988,281.64355469
ACCESS-CM2,historical,1989,281.62359619
ACCESS-CM2,historical,1990,279.89028931
ACCESS-CM2,historical,1991,281.34442139
ACCESS-CM2,historical,1992,280.02239990
ACCESS-CM2,historical,1993,282.44354248
ACCESS-CM2,historical,1994,282.38031006
ACCESS-CM2,historical,1995,281.81881714
ACCESS-CM2,historical,1996,282.06585693
ACCESS-CM2,historical,1997,281.51788330
ACCESS-CM2,historical,1998,281.13693237
ACCESS-CM2,historical,1999,281.73370361
ACCESS-CM2,historical,2000,281.77542114
ACCESS-CM2,historical,2001,282.17016602
ACCESS-CM2,historical,2002,282.56756592
ACCESS-CM2,historical,2003,282.82730103
ACCESS-CM2,historical,2004,282.46704102
ACCESS-CM2,historical,2005,282.39544678
ACCESS-CM2,historical,2006,281.79016113
ACCESS-CM2,historical,2007,282.49261475
ACCESS-CM2,historical,2008,281.41864014
ACCESS-CM2,historical,2009,282.39871216
ACCESS-CM2,historical,2010,282.22732544
ACCESS-CM2,historical,2011,282.33248901
ACCESS-CM2,historical,2012,281.42880249
ACCESS-CM2,historical,2013,283.64791870
ACCESS-CM2,historical,2014,282.86117554
ACCESS-CM2,ssp126,2015,282.98037720
ACCESS-CM2,ssp126,2016,282.97048950
ACCESS-CM2,ssp126,2017,282.29782104
ACCESS-CM2,ssp126,2018,282.38833618
ACCESS-CM2,ssp126,2019,282.96902466
ACCESS-CM2,ssp126,2020,282.04321289
ACCESS-CM2,ssp126,2021,281.54406738
ACCESS-CM2,ssp126,2022,281.47879028
ACCESS-CM2,ssp126,2023,282.74685669
ACCESS-CM2,ssp126,2024,282.29870605
ACCESS-CM2,ssp126,2025,282.12994385
ACCESS-CM2,ssp126,2026,283.50619507
ACCESS-CM2,ssp126,2027,284.18698120
ACCESS-CM2,ssp126,2028,282.36190796
ACCESS-CM2,ssp126,2029,283.04656982
ACCESS-CM2,ssp126,2030,281.19104004
ACCESS-CM2,ssp126,2031,282.52929688
ACCESS-CM2,ssp126,2032,281.86801147
ACCESS-CM2,ssp126,2033,282.21127319
ACCESS-CM2,ssp126,2034,282.76828003
ACCESS-CM2,ssp126,2035,281.99813843
ACCESS-CM2,ssp126,2036,282.33032227
ACCESS-CM2,ssp126,2037,280.67288208
ACCESS-CM2,ssp126,2038,282.82217407
ACCESS-CM2,ssp126,2039,282.01965332
ACCESS-CM2,ssp126,2040,281.55535889
ACCESS-CM2,ssp126,2041,281.13827515
ACCESS-CM2,ssp126,2042,282.42758179
ACCESS-CM2,ssp126,2043,281.98437500
ACCESS-CM2,ssp126,2044,283.35955811
ACCESS-CM2,ssp126,2045,282.43817139
ACCESS-CM2,ssp126,2046,282.24551392
ACCESS-CM2,ssp126,2047,283.96310425
ACCESS-CM2,ssp126,2048,283.59124756
ACCESS-CM2,ssp126,2049,282.60150146
ACCESS-CM2,ssp126,2050,282.81179810
ACCESS-CM2,ssp126,2051,284.36538696
ACCESS-CM2,ssp126,2052,283.66168213
ACCESS-CM2,ssp126,2053,283.88009644
ACCESS-CM2,ssp126,2054,282.91159058
ACCESS-CM2,ssp126,2055,284.20977783
ACCESS-CM2,ssp126,2056,283.79824829
ACCESS-CM2,ssp126,2057,282.70562744
ACCESS-CM2,ssp126,2058,284.37689209
ACCESS-CM2,ssp126,2059,282.42144775
ACCESS-CM2,ssp126,2060,282.48541260
ACCESS-CM2,ssp126,2061,283.25656128
ACCESS-CM2,ssp126,2062,282.36984253
ACCESS-CM2,ssp126,2063,281.66430664
ACCESS-CM2,ssp126,2064,283.96447754
ACCESS-CM2,ssp126,2065,283.99691772
ACCESS-CM2,ssp126,2066,283.12048340
ACCESS-CM2,ssp126,2067,282.99774170
ACCESS-CM2,ssp126,2068,282.60086060
ACCESS-CM2,ssp126,2069,284.67990112
ACCESS-CM2,ssp126,2070,283.79876709
ACCESS-CM2,ssp126,2071,283.16085815
ACCESS-CM2,ssp126,2072,283.46124268
ACCESS-CM2,ssp126,2073,284.38980103
ACCESS-CM2,ssp126,2074,283.71887207
ACCESS-CM2,ssp126,2075,283.92120361
ACCESS-CM2,ssp126,2076,282.40002441
ACCESS-CM2,ssp126,2077,283.98074341
ACCESS-CM2,ssp126,2078,284.06149292
ACCESS-CM2,ssp126,2079,283.81280518
ACCESS-CM2,ssp126,2080,284.29449463
ACCESS-CM2,ssp126,2081,285.09671021
ACCESS-CM2,ssp126,2082,283.31552124
ACCESS-CM2,ssp126,2083,284.21765137
ACCESS-CM2,ssp126,2084,282.22769165
ACCESS-CM2,ssp126,2085,283.61346436
ACCESS-CM2,ssp126,2086,283.54556274
ACCESS-CM2,ssp126,2087,283.43246460
ACCESS-CM2,ssp126,2088,283.90914917
ACCESS-CM2,ssp126,2089,282.93518066
ACCESS-CM2,ssp126,2090,280.94155884
ACCESS-CM2,ssp126,2091,283.74826050
ACCESS-CM2,ssp126,2092,283.04547119
ACCESS-CM2,ssp126,2093,282.88299561
ACCESS-CM2,ssp126,2094,283.82119751
ACCESS-CM2,ssp126,2095,282.56063843
ACCESS-CM2,ssp126,2096,285.22167969
ACCESS-CM2,ssp126,2097,283.75149536
ACCESS-CM2,ssp126,2098,283.37823486
ACCESS-CM2,ssp126,2099,282.75735474
ACCESS-CM2,ssp245,2015,281.94534302
ACCESS-CM2,ssp245,2016,282.02334595
ACCESS-CM2,ssp245,2017,282.01702881
ACCESS-CM2,ssp245,2018,280.71798706
ACCESS-CM2,ssp245,2019,282.83645630
ACCESS-CM2,ssp245,2020,280.91580200
ACCESS-CM2,ssp245,2021,282.14212036
ACCESS-CM2,ssp245,2022,282.18395996
ACCESS-CM2,ssp245,2023,283.06976318
ACCESS-CM2,ssp245,2024,281.93096924
ACCESS-CM2,ssp245,2025,282.99194336
ACCESS-CM2,ssp245,2026,282.11584473
ACCESS-CM2,ssp245,2027,283.43240356
ACCESS-CM2,ssp245,2028,281.73922729
ACCESS-CM2,ssp245,2029,282.47473145
ACCESS-CM2,ssp245,2030,283.19201660
ACCESS-CM2,ssp245,2031,283.50772095
ACCESS-CM2,ssp245,2032,283.38754272
ACCESS-CM2,ssp245,2033,282.54379272
ACCESS-CM2,ssp245,2034,283.52682495
ACCESS-CM2,ssp245,2035,282.25271606
ACCESS-CM2,ssp245,2036,283.77008057
ACCESS-CM2,ssp245,2037,283.00268555
ACCESS-CM2,ssp245,2038,283.29348755
ACCESS-CM2,ssp245,2039,283.77838135
ACCESS-CM2,ssp245,2040,283.33959961
ACCESS-CM2,ssp245,2041,283.88601685
ACCESS-CM2,ssp245,2042,283.53781128
ACCESS-CM2,ssp245,2043,283.61862183
ACCESS-CM2,ssp245,2044,283.35906982
ACCESS-CM2,ssp245,2045,283.07513428
ACCESS-CM2,ssp245,2046,283.25161743
ACCESS-CM2,ssp245,2047,284.65884399
ACCESS-CM2,ssp245,2048,282.98153687
ACCESS-CM2,ssp245,2049,283.20794678
ACCESS-CM2,ssp245,2050,283.19052124
ACCESS-CM2,ssp245,2051,283.65759277
ACCESS-CM2,ssp245,2052,282.94406128
ACCESS-CM2,ssp245,2053,283.86575317
ACCESS-CM2,ssp245,2054,283.78326416
ACCESS-CM2,ssp245,2055,284.49917603
ACCESS-CM2,ssp245,2056,284.06320190
ACCESS-CM2,ssp245,2057,282.92956543
ACCESS-CM2,ssp245,2058,283.73870850
ACCESS-CM2,ssp245,2059,283.66223145
ACCESS-CM2,ssp245,2060,284.58459473
ACCESS-CM2,ssp245,2061,283.14047241
ACCESS-CM2,ssp245,2062,284.44897461
ACCESS-CM2,ssp245,2063,284.49496460
ACCESS-CM2,ssp245,2064,285.27597046
ACCESS-CM2,ssp245,2065,283.39477539
ACCESS-CM2,ssp245,2066,285.01272583
ACCESS-CM2,ssp245,2067,284.95004272
ACCESS-CM2,ssp245,2068,284.53106689
ACCESS-CM2,ssp245,2069,283.18563843
ACCESS-CM2,ssp245,2070,284.23382568
ACCESS-CM2,ssp245,2071,283.69116211
ACCESS-CM2,ssp245,2072,284.71066284
ACCESS-CM2,ssp245,2073,283.23278809
ACCESS-CM2,ssp245,2074,284.29183960
ACCESS-CM2,ssp245,2075,284.52969360
ACCESS-CM2,ssp245,2076,284.78881836
ACCESS-CM2,ssp245,2077,283.92422485
ACCESS-CM2,ssp245,2078,284.79373169
ACCESS-CM2,ssp245,2079,285.17868042
ACCESS-CM2,ssp245,2080,285.50851440
ACCESS-CM2,ssp245,2081,284.44567871
ACCESS-CM2,ssp245,2082,283.85186768
ACCESS-CM2,ssp245,2083,283.99255371
ACCESS-CM2,ssp245,2084,283.80014038
ACCESS-CM2,ssp245,2085,283.35800171
ACCESS-CM2,ssp245,2086,283.48638916
ACCESS-CM2,ssp245,2087,284.03262329
ACCESS-CM2,ssp245,2088,283.14672852
ACCESS-CM2,ssp245,2089,283.68457031
ACCESS-CM2,ssp245,2090,285.58377075
ACCESS-CM2,ssp245,2091,284.41012573
ACCESS-CM2,ssp245,2092,284.71414185
ACCESS-CM2,ssp245,2093,284.34609985
ACCESS-CM2,ssp245,2094,284.22525024
ACCESS-CM2,ssp245,2095,285.17492676
ACCESS-CM2,ssp245,2096,284.03073120
ACCESS-CM2,ssp245,2097,283.64102173
ACCESS-CM2,ssp245,2098,284.97711182
ACCESS-CM2,ssp245,2099,286.38363647
ACCESS-CM2,ssp370,2015,282.37799072
ACCESS-CM2,ssp370,2016,282.45385742
ACCESS-CM2,ssp370,2017,283.17840576
ACCESS-CM2,ssp370,2018,282.65292358
ACCESS-CM2,ssp370,2019,282.36666870
ACCESS-CM2,ssp370,2020,281.81359863
ACCESS-CM2,ssp370,2021,281.63931274
ACCESS-CM2,ssp370,2022,282.38235474
ACCESS-CM2,ssp370,2023,282.32052612
ACCESS-CM2,ssp370,2024,283.55548096
ACCESS-CM2,ssp370,2025,282.95712280
ACCESS-CM2,ssp370,2026,282.70767212
ACCESS-CM2,ssp370,2027,283.65124512
ACCESS-CM2,ssp370,2028,284.52307129
ACCESS-CM2,ssp370,2029,284.19665527
ACCESS-CM2,ssp370,2030,283.82110596
ACCESS-CM2,ssp370,2031,283.15344238
ACCESS-CM2,ssp370,2032,282.95101929
ACCESS-CM2,ssp370,2033,283.26107788
ACCESS-CM2,ssp370,2034,283.34405518
ACCESS-CM2,ssp370,2035,282.40411377
ACCESS-CM2,ssp370,2036,282.53277588
ACCESS-CM2,ssp370,2037,283.41656494
ACCESS-CM2,ssp370,2038,282.86398315
ACCESS-CM2,ssp370,2039,283.29074097
ACCESS-CM2,ssp370,2040,284.62979126
ACCESS-CM2,ssp370,2041,282.04559326
ACCESS-CM2,ssp370,2042,283.74786377
ACCESS-CM2,ssp370,2043,283.94329834
ACCESS-CM2,ssp370,2044,284.40850830
ACCESS-CM2,ssp370,2045,283.74212646
ACCESS-CM2,ssp370,2046,284.75613403
ACCESS-CM2,ssp370,2047,283.02267456
ACCESS-CM2,ssp370,2048,283.77603149
ACCESS-CM2,ssp370,2049,283.14288330
ACCESS-CM2,ssp370,2050,283.31607056
ACCESS-CM2,ssp370,2051,283.65603638
ACCESS-CM2,ssp370,2052,284.91027832
ACCESS-CM2,ssp370,2053,284.11489868
ACCESS-CM2,ssp370,2054,283.33956909
ACCESS-CM2,ssp370,2055,283.37152100
ACCESS-CM2,ssp370,2056,283.52023315
ACCESS-CM2,ssp370,2057,284.05105591
ACCESS-CM2,ssp370,2058,284.19860840
ACCESS-CM2,ssp370,2059,284.77066040
ACCESS-CM2,ssp370,2060,284.57141113
ACCESS-CM2,ssp370,2061,285.15444946
ACCESS-CM2,ssp370,2062,283.69326782
ACCESS-CM2,ssp370,2063,284.50274658
ACCESS-CM2,ssp370,2064,284.10327148
ACCESS-CM2,ssp370,2065,283.50006104
ACCESS-CM2,ssp370,2066,285.12899780
ACCESS-CM2,ssp370,2067,283.77465820
ACCESS-CM2,ssp370,2068,285.22775269
ACCESS-CM2,ssp370,2069,282.98593140
ACCESS-CM2,ssp370,2070,283.82614136
ACCESS-CM2,ssp370,2071,283.95831299
ACCESS-CM2,ssp370,2072,285.09280396
ACCESS-CM2,ssp370,2073,283.96099854
ACCESS-CM2,ssp370,2074,284.64099121
ACCESS-CM2,ssp370,2075,283.36862183
ACCESS-CM2,ssp370,2076,283.92864990
ACCESS-CM2,ssp370,2077,285.35815430
ACCESS-CM2,ssp370,2078,284.43582153
ACCESS-CM2,ssp370,2079,285.80847168
ACCESS-CM2,ssp370,2080,283.82876587
ACCESS-CM2,ssp370,2081,284.77694702
ACCESS-CM2,ssp370,2082,285.11172485
ACCESS-CM2,ssp370,2083,284.22967529
ACCESS-CM2,ssp370,2084,284.51712036
ACCESS-CM2,ssp370,2085,284.55368042
ACCESS-CM2,ssp370,2086,284.86071777
