model,experiment,year,tas
ACCESS-CM2,historical,1960,282.33413696
ACCESS-CM2,historical,1961,282.68057251
ACCESS-CM2,historical,1962,284.48031616
ACCESS-CM2,historical,1963,282.51971436
ACCESS-CM2,historical,1964,282.91244507
ACCESS-CM2,historical,1965,282.12301636
ACCESS-CM2,historical,1966,281.99838257
ACCESS-CM2,historical,1967,283.01364136
ACCESS-CM2,historical,1968,282.50942993
ACCESS-CM2,historical,1969,282.03778076
ACCESS-CM2,historical,1970,282.52102661
ACCESS-CM2,historical,1971,284.84088135
ACCESS-CM2,historical,1972,282.84680176
ACCESS-CM2,historical,1973,282.01025391
ACCESS-CM2,historical,1974,281.80468750
ACCESS-CM2,historical,1975,283.19689941
ACCESS-CM2,historical,1976,282.97540283
ACCESS-CM2,historical,1977,283.23632812
ACCESS-CM2,historical,1978,282.36083984
ACCESS-CM2,historical,1979,284.51803589
ACCESS-CM2,historical,1980,282.36624146
ACCESS-CM2,historical,1981,283.58175659
ACCESS-CM2,historical,1982,282.48440552
ACCESS-CM2,historical,1983,283.85870361
ACCESS-CM2,historical,1984,282.88729858
ACCESS-CM2,historical,1985,281.41705322
ACCESS-CM2,historical,1986,282.67437744
ACCESS-CM2,historical,1987,282.79306030
ACCESS-CM2,historical,1988,283.30645752
ACCESS-CM2,historical,1989,283.07696533
ACCESS-CM2,historical,1990,284.24929810
ACCESS-CM2,historical,1991,282.87640381
ACCESS-CM2,historical,1992,282.16567993
ACCESS-CM2,historical,1993,283.79870605
ACCESS-CM2,historical,1994,282.52059937
ACCESS-CM2,historical,1995,282.72796631
ACCESS-CM2,historical,1996,281.79873657
ACCESS-CM2,historical,1997,283.73309326
ACCESS-CM2,historical,1998,282.30975342
ACCESS-CM2,historical,1999,281.88656616
ACCESS-CM2,historical,2000,283.93710327
ACCESS-CM2,historical,2001,282.42861938
ACCESS-CM2,historical,2002,282.95349121
ACCESS-CM2,historical,2003,284.03906250
ACCESS-CM2,historical,2004,283.73849487
ACCESS-CM2,historical,2005,281.90472412
ACCESS-CM2,historical,2006,283.68087769
ACCESS-CM2,historical,2007,283.41931152
ACCESS-CM2,historical,2008,282.07632446
ACCESS-CM2,historical,2009,283.49002075
ACCESS-CM2,historical,2010,283.63931274
ACCESS-CM2,historical,2011,282.67059326
ACCESS-CM2,historical,2012,282.49890137
ACCESS-CM2,historical,2013,284.00573730
ACCESS-CM2,historical,2014,284.79238892
ACCESS-CM2,ssp126,2015,283.94967651
ACCESS-CM2,ssp126,2016,283.51388550
ACCESS-CM2,ssp126,2017,283.31643677
ACCESS-CM2,ssp126,2018,285.07913208
ACCESS-CM2,ssp126,2019,284.33462524
ACCESS-CM2,ssp126,2020,282.69683838
ACCESS-CM2,ssp126,2021,283.81237793
ACCESS-CM2,ssp126,2022,284.19619751
ACCESS-CM2,ssp126,2023,283.54531860
ACCESS-CM2,ssp126,2024,283.29623413
ACCESS-CM2,ssp126,2025,285.68841553
ACCESS-CM2,ssp126,2026,283.35784912
ACCESS-CM2,ssp126,2027,285.61706543
ACCESS-CM2,ssp126,2028,284.14544678
ACCESS-CM2,ssp126,2029,284.03585815
ACCESS-CM2,ssp126,2030,284.73959351
ACCESS-CM2,ssp126,2031,284.04013062
ACCESS-CM2,ssp126,2032,283.67288208
ACCESS-CM2,ssp126,2033,284.59118652
ACCESS-CM2,ssp126,2034,284.00607300
ACCESS-CM2,ssp126,2035,283.02935791
ACCESS-CM2,ssp126,2036,284.45864868
ACCESS-CM2,ssp126,2037,282.80041504
