model,experiment,year,tas
ACCESS-CM2,historical,1960,284.74899292
ACCESS-CM2,historical,1961,285.95025635
ACCESS-CM2,historical,1962,284.96374512
ACCESS-CM2,historical,1963,286.62564087
ACCESS-CM2,historical,1964,285.09185791
ACCESS-CM2,historical,1965,285.97564697
ACCESS-CM2,historical,1966,285.53878784
ACCESS-CM2,historical,1967,285.88558960
ACCESS-CM2,historical,1968,285.37457275
ACCESS-CM2,historical,1969,286.17687988
ACCESS-CM2,historical,1970,286.92758179
ACCESS-CM2,historical,1971,286.36129761
ACCESS-CM2,historical,1972,286.17123413
ACCESS-CM2,historical,1973,286.84103394
ACCESS-CM2,historical,1974,287.04418945
ACCESS-CM2,historical,1975,287.27792358
ACCESS-CM2,historical,1976,285.61923218
ACCESS-CM2,historical,1977,286.30139160
ACCESS-CM2,historical,1978,287.53302002
ACCESS-CM2,historical,1979,286.84933472
ACCESS-CM2,historical,1980,286.85165405
ACCESS-CM2,historical,1981,284.54525757
ACCESS-CM2,historical,1982,286.10614014
ACCESS-CM2,historical,1983,285.36196899
ACCESS-CM2,historical,1984,286.55175781
ACCESS-CM2,historical,1985,286.91229248
ACCESS-CM2,historical,1986,285.48068237
ACCESS-CM2,historical,1987,285.82205200
ACCESS-CM2,historical,1988,287.54364014
ACCESS-CM2,historical,1989,286.82122803
ACCESS-CM2,historical,1990,285.95407104
ACCESS-CM2,historical,1991,286.60366821
ACCESS-CM2,historical,1992,286.69061279
ACCESS-CM2,historical,1993,287.24963379
ACCESS-CM2,historical,1994,287.09075928
ACCESS-CM2,historical,1995,287.10183716
ACCESS-CM2,historical,1996,287.34417725
ACCESS-CM2,historical,1997,285.95693970
ACCESS-CM2,historical,1998,286.01840210
ACCESS-CM2,historical,1999,287.57855225
ACCESS-CM2,historical,2000,285.89758301
ACCESS-CM2,historical,2001,287.10385132
ACCESS-CM2,historical,2002,285.76266479
ACCESS-CM2,historical,2003,287.18951416
ACCESS-CM2,historical,2004,287.27774048
ACCESS-CM2,historical,2005,288.02798462
ACCESS-CM2,historical,2006,286.16940308
ACCESS-CM2,historical,2007,285.60412598
ACCESS-CM2,historical,2008,286.83279419
ACCESS-CM2,historical,2009,286.90658569
ACCESS-CM2,historical,2010,287.53015137
ACCESS-CM2,historical,2011,288.41345215
ACCESS-CM2,historical,2012,285.86514282
ACCESS-CM2,historical,2013,286.44686890
ACCESS-CM2,historical,2014,285.95333862
ACCESS-CM2,ssp126,2015,287.24035645
ACCESS-CM2,ssp126,2016,286.68380737
ACCESS-CM2,ssp126,2017,287.04034424
ACCESS-CM2,ssp126,2018,287.90957642
ACCESS-CM2,ssp126,2019,287.55841064
ACCESS-CM2,ssp126,2020,288.93710327
ACCESS-CM2,ssp126,2021,287.72250366
ACCESS-CM2,ssp126,2022,287.90600586
ACCESS-CM2,ssp126,2023,288.35546875
ACCESS-CM2,ssp126,2024,286.07803345
ACCESS-CM2,ssp126,2025,288.22946167
ACCESS-CM2,ssp126,2026,286.41107178
ACCESS-CM2,ssp126,2027,287.05856323
ACCESS-CM2,ssp126,2028,288.24172974
ACCESS-CM2,ssp126,2029,287.95358276
ACCESS-CM2,ssp126,2030,288.33831787
ACCESS-CM2,ssp126,2031,287.91049194
ACCESS-CM2,ssp126,2032,288.02047729
ACCESS-CM2,ssp126,2033,287.30072021
ACCESS-CM2,ssp126,2034,288.06564331
ACCESS-CM2,ssp126,2035,288.01727295
ACCESS-CM2,ssp126,2036,287.03607178
ACCESS-CM2,ssp126,2037,288.26651001
ACCESS-CM2,ssp126,2038,288.80258179
ACCESS-CM2,ssp126,2039,288.20736694
ACCESS-CM2,ssp126,2040,287.80175781
ACCESS-CM2,ssp126,2041,287.93441772
ACCESS-CM2,ssp126,2042,286.92050171
ACCESS-CM2,ssp126,2043,288.87802124
ACCESS-CM2,ssp126,2044,288.37265015
ACCESS-CM2,ssp126,2045,287.37551880
ACCESS-CM2,ssp126,2046,286.55804443
ACCESS-CM2,ssp126,2047,288.72665405
ACCESS-CM2,ssp126,2048,288.21194458
ACCESS-CM2,ssp126,2049,288.01623535
ACCESS-CM2,ssp126,2050,289.75778198
ACCESS-CM2,ssp126,2051,287.53219604
ACCESS-CM2,ssp126,2052,286.70358276
ACCESS-CM2,ssp126,2053,288.95520020
ACCESS-CM2,ssp126,2054,289.05581665
ACCESS-CM2,ssp126,2055,288.98107910
ACCESS-CM2,ssp126,2056,288.69320679
ACCESS-CM2,ssp126,2057,287.71755981
ACCESS-CM2,ssp126,2058,287.69799805
ACCESS-CM2,ssp126,2059,288.42846680
ACCESS-CM2,ssp126,2060,288.90209961
ACCESS-CM2,ssp126,2061,288.76791382
ACCESS-CM2,ssp126,2062,288.24990845
ACCESS-CM2,ssp126,2063,287.52935791
ACCESS-CM2,ssp126,2064,287.80642700
ACCESS-CM2,ssp126,2065,288.86184692
ACCESS-CM2,ssp126,2066,289.11911011
ACCESS-CM2,ssp126,2067,286.59896851
ACCESS-CM2,ssp126,2068,289.39688110
ACCESS-CM2,ssp126,2069,289.03530884
ACCESS-CM2,ssp126,2070,287.70349121
ACCESS-CM2,ssp126,2071,287.73547363
ACCESS-CM2,ssp126,2072,288.17501831
ACCESS-CM2,ssp126,2073,287.77151489
ACCESS-CM2,ssp126,2074,289.52038574
ACCESS-CM2,ssp126,2075,288.04968262
ACCESS-CM2,ssp126,2076,290.83560181
ACCESS-CM2,ssp126,2077,289.59115601
ACCESS-CM2,ssp126,2078,288.07946777
ACCESS-CM2,ssp126,2079,288.47207642
ACCESS-CM2,ssp126,2080,288.85290527
ACCESS-CM2,ssp126,2081,288.41012573
ACCESS-CM2,ssp126,2082,288.49298096
ACCESS-CM2,ssp126,2083,287.91442871
ACCESS-CM2,ssp126,2084,288.17892456
ACCESS-CM2,ssp126,2085,289.76507568
ACCESS-CM2,ssp126,2086,288.99453735
ACCESS-CM2,ssp126,2087,288.79174805
ACCESS-CM2,ssp126,2088,287.45599365
ACCESS-CM2,ssp126,2089,288.65518188
ACCESS-CM2,ssp126,2090,289.06713867
ACCESS-CM2,ssp126,2091,289.09570312
ACCESS-CM2,ssp126,2092,288.30523682
ACCESS-CM2,ssp126,2093,288.09832764
ACCESS-CM2,ssp126,2094,289.33496094
ACCESS-CM2,ssp126,2095,287.93395996
ACCESS-CM2,ssp126,2096,286.85244751
ACCESS-CM2,ssp126,2097,289.20223999
ACCESS-CM2,ssp126,2098,288.72015381
ACCESS-CM2,ssp126,2099,289.43627930
ACCESS-CM2,ssp245,2015,287.64587402
ACCESS-CM2,ssp245,2016,286.25250244
ACCESS-CM2,ssp245,2017,286.31072998
ACCESS-CM2,ssp245,2018,286.99420166
ACCESS-CM2,ssp245,2019,287.00579834
ACCESS-CM2,ssp245,2020,288.72799683
ACCESS-CM2,ssp245,2021,287.39346313
ACCESS-CM2,ssp245,2022,287.97726440
ACCESS-CM2,ssp245,2023,287.82611084
ACCESS-CM2,ssp245,2024,288.66079712
ACCESS-CM2,ssp245,2025,287.64959717
ACCESS-CM2,ssp245,2026,287.31213379
ACCESS-CM2,ssp245,2027,288.16607666
ACCESS-CM2,ssp245,2028,288.14382935
ACCESS-CM2,ssp245,2029,287.44055176
ACCESS-CM2,ssp245,2030,288.08828735
ACCESS-CM2,ssp245,2031,286.83193970
ACCESS-CM2,ssp245,2032,287.74444580
ACCESS-CM2,ssp245,2033,288.44436646
ACCESS-CM2,ssp245,2034,289.43914795
ACCESS-CM2,ssp245,2035,287.07717896
ACCESS-CM2,ssp245,2036,287.61492920
ACCESS-CM2,ssp245,2037,289.27575684
ACCESS-CM2,ssp245,2038,287.71832275
ACCESS-CM2,ssp245,2039,290.19003296
ACCESS-CM2,ssp245,2040,288.53463745
ACCESS-CM2,ssp245,2041,287.40100098
ACCESS-CM2,ssp245,2042,288.08593750
ACCESS-CM2,ssp245,2043,288.59915161
ACCESS-CM2,ssp245,2044,287.80120850
ACCESS-CM2,ssp245,2045,287.82427979
ACCESS-CM2,ssp245,2046,288.48718262
ACCESS-CM2,ssp245,2047,288.81704712
ACCESS-CM2,ssp245,2048,289.58932495
ACCESS-CM2,ssp245,2049,288.24475098
ACCESS-CM2,ssp245,2050,288.40808105
ACCESS-CM2,ssp245,2051,288.20962524
ACCESS-CM2,ssp245,2052,288.44570923
ACCESS-CM2,ssp245,2053,290.13092041
ACCESS-CM2,ssp245,2054,288.51538086
ACCESS-CM2,ssp245,2055,288.38061523
ACCESS-CM2,ssp245,2056,289.09176636
ACCESS-CM2,ssp245,2057,288.78085327
ACCESS-CM2,ssp245,2058,289.73822021
ACCESS-CM2,ssp245,2059,290.18460083
ACCESS-CM2,ssp245,2060,289.64929199
ACCESS-CM2,ssp245,2061,288.38177490
ACCESS-CM2,ssp245,2062,289.42666626
ACCESS-CM2,ssp245,2063,289.51367188
ACCESS-CM2,ssp245,2064,288.93829346
ACCESS-CM2,ssp245,2065,289.66513062
