model,experiment,year,tas
ACCESS-CM2,historical,1960,276.81353760
ACCESS-CM2,historical,1961,277.72686768
ACCESS-CM2,historical,1962,276.65267944
ACCESS-CM2,historical,1963,276.93206787
ACCESS-CM2,historical,1964,277.02227783
ACCESS-CM2,historical,1965,276.89993286
ACCESS-CM2,historical,1966,276.85470581
ACCESS-CM2,historical,1967,276.59747314
ACCESS-CM2,historical,1968,277.03152466
ACCESS-CM2,historical,1969,277.11468506
ACCESS-CM2,historical,1970,276.06854248
ACCESS-CM2,historical,1971,275.41470337
ACCESS-CM2,historical,1972,276.27703857
ACCESS-CM2,historical,1973,277.15417480
ACCESS-CM2,historical,1974,277.22814941
ACCESS-CM2,historical,1975,275.84899902
ACCESS-CM2,historical,1976,277.05609131
ACCESS-CM2,historical,1977,276.52365112
ACCESS-CM2,historical,1978,276.96823120
ACCESS-CM2,historical,1979,276.79147339
ACCESS-CM2,historical,1980,278.13641357
ACCESS-CM2,historical,1981,277.67349243
ACCESS-CM2,historical,1982,276.76525879
ACCESS-CM2,historical,1983,277.54049683
ACCESS-CM2,historical,1984,275.76174927
ACCESS-CM2,historical,1985,276.49124146
ACCESS-CM2,historical,1986,276.91894531
ACCESS-CM2,historical,1987,277.78060913
ACCESS-CM2,historical,1988,277.97344971
ACCESS-CM2,historical,1989,277.33142090
ACCESS-CM2,historical,1990,278.51095581
ACCESS-CM2,historical,1991,276.08248901
ACCESS-CM2,historical,1992,275.45059204
ACCESS-CM2,historical,1993,277.57159424
ACCESS-CM2,historical,1994,277.32318115
ACCESS-CM2,historical,1995,276.98840332
ACCESS-CM2,historical,1996,274.91369629
ACCESS-CM2,historical,1997,277.03213501
ACCESS-CM2,historical,1998,278.33752441
ACCESS-CM2,historical,1999,276.44982910
ACCESS-CM2,historical,2000,277.34683228
ACCESS-CM2,historical,2001,275.90362549
ACCESS-CM2,historical,2002,277.01690674
ACCESS-CM2,historical,2003,277.44702148
ACCESS-CM2,historical,2004,277.89202881
ACCESS-CM2,historical,2005,277.39782715
ACCESS-CM2,historical,2006,277.33596802
ACCESS-CM2,historical,2007,278.33816528
ACCESS-CM2,historical,2008,276.32617188
ACCESS-CM2,historical,2009,277.78887939
ACCESS-CM2,historical,2010,276.41702271
ACCESS-CM2,historical,2011,277.42385864
ACCESS-CM2,historical,2012,277.42504883
ACCESS-CM2,historical,2013,276.84439087
ACCESS-CM2,historical,2014,278.09933472
ACCESS-CM2,ssp126,2015,277.75592041
ACCESS-CM2,ssp126,2016,278.00616455
ACCESS-CM2,ssp126,2017,277.94802856
ACCESS-CM2,ssp126,2018,277.66189575
ACCESS-CM2,ssp126,2019,278.09164429
ACCESS-CM2,ssp126,2020,278.66601562
ACCESS-CM2,ssp126,2021,277.28344727
ACCESS-CM2,ssp126,2022,276.03659058
ACCESS-CM2,ssp126,2023,277.97094727
ACCESS-CM2,ssp126,2024,277.04309082
ACCESS-CM2,ssp126,2025,277.01583862
ACCESS-CM2,ssp126,2026,278.72769165
ACCESS-CM2,ssp126,2027,277.02746582
ACCESS-CM2,ssp126,2028,277.53485107
ACCESS-CM2,ssp126,2029,278.18206787
ACCESS-CM2,ssp126,2030,277.39273071
ACCESS-CM2,ssp126,2031,275.76870728
ACCESS-CM2,ssp126,2032,277.64636230
ACCESS-CM2,ssp126,2033,277.23535156
ACCESS-CM2,ssp126,2034,278.15774536
ACCESS-CM2,ssp126,2035,276.47467041
ACCESS-CM2,ssp126,2036,278.01782227
ACCESS-CM2,ssp126,2037,278.88739014
ACCESS-CM2,ssp126,2038,277.56851196
ACCESS-CM2,ssp126,2039,278.25207520
ACCESS-CM2,ssp126,2040,278.66537476
ACCESS-CM2,ssp126,2041,277.70294189
ACCESS-CM2,ssp126,2042,278.07516479
ACCESS-CM2,ssp126,2043,278.11843872
ACCESS-CM2,ssp126,2044,276.39825439
ACCESS-CM2,ssp126,2045,279.20446777
ACCESS-CM2,ssp126,2046,277.42321777
ACCESS-CM2,ssp126,2047,278.60266113
ACCESS-CM2,ssp126,2048,278.21572876
ACCESS-CM2,ssp126,2049,278.25131226
ACCESS-CM2,ssp126,2050,275.83029175
ACCESS-CM2,ssp126,2051,279.20596313
ACCESS-CM2,ssp126,2052,278.38009644
ACCESS-CM2,ssp126,2053,279.73071289
ACCESS-CM2,ssp126,2054,277.73373413
ACCESS-CM2,ssp126,2055,278.03738403
ACCESS-CM2,ssp126,2056,279.57168579
ACCESS-CM2,ssp126,2057,278.95999146
ACCESS-CM2,ssp126,2058,278.97506714
ACCESS-CM2,ssp126,2059,278.86087036
ACCESS-CM2,ssp126,2060,278.83819580
ACCESS-CM2,ssp126,2061,277.65243530
ACCESS-CM2,ssp126,2062,278.26116943
ACCESS-CM2,ssp126,2063,279.00299072
ACCESS-CM2,ssp126,2064,278.62435913
ACCESS-CM2,ssp126,2065,279.15322876
ACCESS-CM2,ssp126,2066,279.62628174
ACCESS-CM2,ssp126,2067,279.07870483
ACCESS-CM2,ssp126,2068,278.63119507
ACCESS-CM2,ssp126,2069,278.39038086
ACCESS-CM2,ssp126,2070,280.44635010
ACCESS-CM2,ssp126,2071,278.96578979
ACCESS-CM2,ssp126,2072,277.73736572
ACCESS-CM2,ssp126,2073,279.62225342
ACCESS-CM2,ssp126,2074,278.88323975
ACCESS-CM2,ssp126,2075,279.47149658
ACCESS-CM2,ssp126,2076,279.25839233
ACCESS-CM2,ssp126,2077,278.12826538
ACCESS-CM2,ssp126,2078,277.92663574
ACCESS-CM2,ssp126,2079,277.08779907
ACCESS-CM2,ssp126,2080,277.82128906
ACCESS-CM2,ssp126,2081,278.77215576
ACCESS-CM2,ssp126,2082,277.36752319
ACCESS-CM2,ssp126,2083,278.23474121
ACCESS-CM2,ssp126,2084,276.78469849
ACCESS-CM2,ssp126,2085,278.36477661
ACCESS-CM2,ssp126,2086,279.24542236
ACCESS-CM2,ssp126,2087,278.33883667
ACCESS-CM2,ssp126,2088,276.59307861
ACCESS-CM2,ssp126,2089,279.00463867
ACCESS-CM2,ssp126,2090,279.10461426
ACCESS-CM2,ssp126,2091,278.49166870
ACCESS-CM2,ssp126,2092,278.29873657
ACCESS-CM2,ssp126,2093,279.42971802
ACCESS-CM2,ssp126,2094,278.81393433
ACCESS-CM2,ssp126,2095,277.71252441
ACCESS-CM2,ssp126,2096,278.78189087
ACCESS-CM2,ssp126,2097,278.76235962
ACCESS-CM2,ssp126,2098,278.61511230
ACCESS-CM2,ssp126,2099,279.32955933
ACCESS-CM2,ssp245,2015,277.76785278
ACCESS-CM2,ssp245,2016,277.16668701
ACCESS-CM2,ssp245,2017,278.08432007
ACCESS-CM2,ssp245,2018,277.54479980
ACCESS-CM2,ssp245,2019,276.76440430
ACCESS-CM2,ssp245,2020,278.09103394
ACCESS-CM2,ssp245,2021,278.70346069
ACCESS-CM2,ssp245,2022,277.40896606
ACCESS-CM2,ssp245,2023,276.55715942
ACCESS-CM2,ssp245,2024,277.99105835
ACCESS-CM2,ssp245,2025,277.07135010
ACCESS-CM2,ssp245,2026,277.75366211
ACCESS-CM2,ssp245,2027,278.11682129
ACCESS-CM2,ssp245,2028,278.01235962
ACCESS-CM2,ssp245,2029,278.68615723
ACCESS-CM2,ssp245,2030,278.83328247
ACCESS-CM2,ssp245,2031,278.38272095
ACCESS-CM2,ssp245,2032,278.74743652
ACCESS-CM2,ssp245,2033,277.31863403
ACCESS-CM2,ssp245,2034,278.47024536
ACCESS-CM2,ssp245,2035,278.77465820
ACCESS-CM2,ssp245,2036,278.57351685
ACCESS-CM2,ssp245,2037,278.33557129
ACCESS-CM2,ssp245,2038,278.98889160
ACCESS-CM2,ssp245,2039,280.16113281
ACCESS-CM2,ssp245,2040,279.08236694
ACCESS-CM2,ssp245,2041,279.97366333
ACCESS-CM2,ssp245,2042,278.34197998
ACCESS-CM2,ssp245,2043,278.62112427
ACCESS-CM2,ssp245,2044,277.12408447
ACCESS-CM2,ssp245,2045,277.38891602
ACCESS-CM2,ssp245,2046,278.88565063
ACCESS-CM2,ssp245,2047,279.24209595
ACCESS-CM2,ssp245,2048,277.80111694
ACCESS-CM2,ssp245,2049,278.42886353
ACCESS-CM2,ssp245,2050,278.71551514
ACCESS-CM2,ssp245,2051,277.87594604
ACCESS-CM2,ssp245,2052,278.59698486
ACCESS-CM2,ssp245,2053,280.07235718
ACCESS-CM2,ssp245,2054,277.97329712
ACCESS-CM2,ssp245,2055,279.63854980
ACCESS-CM2,ssp245,2056,280.11196899
ACCESS-CM2,ssp245,2057,279.79296875
ACCESS-CM2,ssp245,2058,279.19329834
ACCESS-CM2,ssp245,2059,278.64459229
ACCESS-CM2,ssp245,2060,278.76321411
ACCESS-CM2,ssp245,2061,279.49804688
ACCESS-CM2,ssp245,2062,280.03884888
ACCESS-CM2,ssp245,2063,278.34854126
ACCESS-CM2,ssp245,2064,278.11849976
ACCESS-CM2,ssp245,2065,278.10754395
ACCESS-CM2,ssp245,2066,279.57211304
ACCESS-CM2,ssp245,2067,279.41534424
ACCESS-CM2,ssp245,2068,279.53784180
ACCESS-CM2,ssp245,2069,279.96060181
ACCESS-CM2,ssp245,2070,279.92398071
ACCESS-CM2,ssp245,2071,280.43789673
ACCESS-CM2,ssp245,2072,279.42849731
ACCESS-CM2,ssp245,2073,280.49166870
ACCESS-CM2,ssp245,2074,280.19741821
ACCESS-CM2,ssp245,2075,278.30154419
ACCESS-CM2,ssp245,2076,279.83816528
ACCESS-CM2,ssp245,2077,279.11685181
ACCESS-CM2,ssp245,2078,281.10357666
ACCESS-CM2,ssp245,2079,278.44262695
ACCESS-CM2,ssp245,2080,280.08337402
ACCESS-CM2,ssp245,2081,279.83422852
ACCESS-CM2,ssp245,2082,278.88565063
ACCESS-CM2,ssp245,2083,279.13204956
ACCESS-CM2,ssp245,2084,279.17648315
ACCESS-CM2,ssp245,2085,278.34582520
ACCESS-CM2,ssp245,2086,278.92608643
ACCESS-CM2,ssp245,2087,279.92449951
ACCESS-CM2,ssp245,2088,280.33221436
ACCESS-CM2,ssp245,2089,279.86593628
ACCESS-CM2,ssp245,2090,279.30935669
ACCESS-CM2,ssp245,2091,279.06146240
ACCESS-CM2,ssp245,2092,279.30285645
ACCESS-CM2,ssp245,2093,279.90313721
ACCESS-CM2,ssp245,2094,279.96682739
ACCESS-CM2,ssp245,2095,279.46282959
ACCESS-CM2,ssp245,2096,280.67410278
ACCESS-CM2,ssp245,2097,280.53875732
ACCESS-CM2,ssp245,2098,279.47912598
ACCESS-CM2,ssp245,2099,281.53457642
ACCESS-CM2,ssp370,2015,277.62545776
ACCESS-CM2,ssp370,2016,278.02560425
ACCESS-CM2,ssp370,2017,277.05249023
ACCESS-CM2,ssp370,2018,278.38946533
ACCESS-CM2,ssp370,2019,277.89349365
ACCESS-CM2,ssp370,2020,278.66549683
ACCESS-CM2,ssp370,2021,277.14544678
ACCESS-CM2,ssp370,2022,278.17355347
ACCESS-CM2,ssp370,2023,277.94934082
ACCESS-CM2,ssp370,2024,278.11633301
ACCESS-CM2,ssp370,2025,277.06723022
ACCESS-CM2,ssp370,2026,279.10342407
ACCESS-CM2,ssp370,2027,277.38400269
ACCESS-CM2,ssp370,2028,279.15148926
ACCESS-CM2,ssp370,2029,279.56921387
