model,experiment,year,tas
ACCESS-CM2,historical,1960,286.90777588
ACCESS-CM2,historical,1961,286.86532593
ACCESS-CM2,historical,1962,287.72616577
ACCESS-CM2,historical,1963,288.59335327
ACCESS-CM2,historical,1964,286.53228760
ACCESS-CM2,historical,1965,290.02401733
ACCESS-CM2,historical,1966,288.15219116
ACCESS-CM2,historical,1967,287.47198486
ACCESS-CM2,historical,1968,288.10171509
ACCESS-CM2,historical,1969,285.91900635
ACCESS-CM2,historical,1970,288.15704346
ACCESS-CM2,historical,1971,287.50314331
ACCESS-CM2,historical,1972,286.70614624
ACCESS-CM2,historical,1973,287.55151367
ACCESS-CM2,historical,1974,289.33142090
ACCESS-CM2,historical,1975,286.84890747
ACCESS-CM2,historical,1976,286.85906982
ACCESS-CM2,historical,1977,287.91641235
ACCESS-CM2,historical,1978,288.97961426
ACCESS-CM2,historical,1979,287.10784912
ACCESS-CM2,historical,1980,287.96929932
ACCESS-CM2,historical,1981,287.89028931
ACCESS-CM2,historical,1982,286.98812866
ACCESS-CM2,historical,1983,286.75531006
ACCESS-CM2,historical,1984,287.89434814
ACCESS-CM2,historical,1985,289.12216187
ACCESS-CM2,historical,1986,287.43917847
ACCESS-CM2,historical,1987,289.12112427
ACCESS-CM2,historical,1988,289.38995361
ACCESS-CM2,historical,1989,286.12951660
ACCESS-CM2,historical,1990,289.96844482
ACCESS-CM2,historical,1991,288.67755127
ACCESS-CM2,historical,1992,287.22280884
ACCESS-CM2,historical,1993,289.56396484
ACCESS-CM2,historical,1994,288.03720093
ACCESS-CM2,historical,1995,287.68121338
ACCESS-CM2,historical,1996,289.20944214
ACCESS-CM2,historical,1997,288.92483521
ACCESS-CM2,historical,1998,288.91793823
ACCESS-CM2,historical,1999,288.83901978
ACCESS-CM2,historical,2000,287.04385376
ACCESS-CM2,historical,2001,289.24130249
ACCESS-CM2,historical,2002,288.15536499
ACCESS-CM2,historical,2003,288.63061523
ACCESS-CM2,historical,2004,287.33810425
ACCESS-CM2,historical,2005,289.88888550
ACCESS-CM2,historical,2006,288.22473145
ACCESS-CM2,historical,2007,288.37591553
ACCESS-CM2,historical,2008,288.50643921
ACCESS-CM2,historical,2009,287.49984741
ACCESS-CM2,historical,2010,288.27310181
ACCESS-CM2,historical,2011,290.12704468
ACCESS-CM2,historical,2012,288.42288208
ACCESS-CM2,historical,2013,288.58474731
ACCESS-CM2,historical,2014,287.52459717
ACCESS-CM2,ssp126,2015,286.69723511
ACCESS-CM2,ssp126,2016,289.27548218
ACCESS-CM2,ssp126,2017,288.04110718
ACCESS-CM2,ssp126,2018,289.48532104
ACCESS-CM2,ssp126,2019,289.74649048
ACCESS-CM2,ssp126,2020,290.16424561
ACCESS-CM2,ssp126,2021,290.00689697
ACCESS-CM2,ssp126,2022,290.17269897
ACCESS-CM2,ssp126,2023,289.67245483
ACCESS-CM2,ssp126,2024,287.33056641
ACCESS-CM2,ssp126,2025,288.35650635
ACCESS-CM2,ssp126,2026,286.91378784
ACCESS-CM2,ssp126,2027,289.07916260
ACCESS-CM2,ssp126,2028,290.84518433
ACCESS-CM2,ssp126,2029,288.73077393
ACCESS-CM2,ssp126,2030,289.83343506
ACCESS-CM2,ssp126,2031,288.17343140
ACCESS-CM2,ssp126,2032,287.84292603
ACCESS-CM2,ssp126,2033,288.88211060
ACCESS-CM2,ssp126,2034,287.38375854
ACCESS-CM2,ssp126,2035,290.41400146
ACCESS-CM2,ssp126,2036,289.90145874
ACCESS-CM2,ssp126,2037,290.35900879
ACCESS-CM2,ssp126,2038,288.92108154
ACCESS-CM2,ssp126,2039,290.39782715
ACCESS-CM2,ssp126,2040,290.18670654
ACCESS-CM2,ssp126,2041,287.66119385
ACCESS-CM2,ssp126,2042,289.73464966
ACCESS-CM2,ssp126,2043,291.63470459
ACCESS-CM2,ssp126,2044,289.82965088
ACCESS-CM2,ssp126,2045,289.65859985
ACCESS-CM2,ssp126,2046,288.88336182
ACCESS-CM2,ssp126,2047,290.86956787
ACCESS-CM2,ssp126,2048,289.72702026
ACCESS-CM2,ssp126,2049,290.55389404
ACCESS-CM2,ssp126,2050,291.33142090
ACCESS-CM2,ssp126,2051,289.71929932
ACCESS-CM2,ssp126,2052,290.59915161
ACCESS-CM2,ssp126,2053,289.47195435
