model,experiment,year,tas
ACCESS-CM2,historical,1960,282.48617554
ACCESS-CM2,historical,1961,284.86444092
ACCESS-CM2,historical,1962,283.65963745
ACCESS-CM2,historical,1963,284.03320312
ACCESS-CM2,historical,1964,282.09030151
ACCESS-CM2,historical,1965,283.66796875
ACCESS-CM2,historical,1966,281.73040771
ACCESS-CM2,historical,1967,282.04776001
ACCESS-CM2,historical,1968,284.05633545
ACCESS-CM2,historical,1969,281.93917847
ACCESS-CM2,historical,1970,284.20050049
ACCESS-CM2,historical,1971,285.15084839
ACCESS-CM2,historical,1972,281.51071167
ACCESS-CM2,historical,1973,282.99118042
ACCESS-CM2,historical,1974,281.27642822
ACCESS-CM2,historical,1975,281.58297729
ACCESS-CM2,historical,1976,282.34008789
ACCESS-CM2,historical,1977,283.47204590
ACCESS-CM2,historical,1978,284.43890381
ACCESS-CM2,historical,1979,281.76037598
ACCESS-CM2,historical,1980,282.11428833
ACCESS-CM2,historical,1981,284.44479370
ACCESS-CM2,historical,1982,283.57070923
ACCESS-CM2,historical,1983,283.28610229
ACCESS-CM2,historical,1984,283.83410645
ACCESS-CM2,historical,1985,283.03884888
ACCESS-CM2,historical,1986,282.21978760
ACCESS-CM2,historical,1987,283.58581543
ACCESS-CM2,historical,1988,283.81719971
ACCESS-CM2,historical,1989,283.80950928
ACCESS-CM2,historical,1990,283.22857666
ACCESS-CM2,historical,1991,283.98153687
ACCESS-CM2,historical,1992,282.14236450
ACCESS-CM2,historical,1993,282.97442627
ACCESS-CM2,historical,1994,284.55734253
ACCESS-CM2,historical,1995,284.08743286
ACCESS-CM2,historical,1996,282.39532471
ACCESS-CM2,historical,1997,282.12380981
ACCESS-CM2,historical,1998,283.00396729
ACCESS-CM2,historical,1999,283.51278687
ACCESS-CM2,historical,2000,283.64471436
ACCESS-CM2,historical,2001,282.73382568
ACCESS-CM2,historical,2002,282.88226318
ACCESS-CM2,historical,2003,283.64459229
ACCESS-CM2,historical,2004,284.98605347
ACCESS-CM2,historical,2005,283.99331665
ACCESS-CM2,historical,2006,283.31698608
ACCESS-CM2,historical,2007,283.81353760
ACCESS-CM2,historical,2008,282.25387573
ACCESS-CM2,historical,2009,283.49273682
ACCESS-CM2,historical,2010,284.25582886
ACCESS-CM2,historical,2011,282.78125000
ACCESS-CM2,historical,2012,284.19171143
ACCESS-CM2,historical,2013,284.02029419
ACCESS-CM2,historical,2014,284.50408936
ACCESS-CM2,ssp126,2015,284.32739258
ACCESS-CM2,ssp126,2016,284.17504883
ACCESS-CM2,ssp126,2017,283.91339111
ACCESS-CM2,ssp126,2018,283.87371826
ACCESS-CM2,ssp126,2019,285.29040527
ACCESS-CM2,ssp126,2020,285.13244629
ACCESS-CM2,ssp126,2021,283.13183594
ACCESS-CM2,ssp126,2022,284.49291992
ACCESS-CM2,ssp126,2023,285.07107544
ACCESS-CM2,ssp126,2024,283.25357056
ACCESS-CM2,ssp126,2025,284.77752686
ACCESS-CM2,ssp126,2026,283.61529541
ACCESS-CM2,ssp126,2027,284.08731079
ACCESS-CM2,ssp126,2028,285.21243286
ACCESS-CM2,ssp126,2029,284.62225342
ACCESS-CM2,ssp126,2030,283.89105225
ACCESS-CM2,ssp126,2031,284.98797607
ACCESS-CM2,ssp126,2032,284.35717773
ACCESS-CM2,ssp126,2033,283.34420776
ACCESS-CM2,ssp126,2034,283.49591064
ACCESS-CM2,ssp126,2035,283.35894775
ACCESS-CM2,ssp126,2036,282.87689209
ACCESS-CM2,ssp126,2037,283.31539917
ACCESS-CM2,ssp126,2038,284.76119995
ACCESS-CM2,ssp126,2039,284.62365723
ACCESS-CM2,ssp126,2040,283.56753540
ACCESS-CM2,ssp126,2041,284.73684692
ACCESS-CM2,ssp126,2042,283.93020630
ACCESS-CM2,ssp126,2043,286.16659546
ACCESS-CM2,ssp126,2044,284.18569946
ACCESS-CM2,ssp126,2045,284.03607178
ACCESS-CM2,ssp126,2046,283.26330566
ACCESS-CM2,ssp126,2047,285.32308960
ACCESS-CM2,ssp126,2048,284.36267090
ACCESS-CM2,ssp126,2049,285.03515625
ACCESS-CM2,ssp126,2050,285.22042847
ACCESS-CM2,ssp126,2051,283.11483765
ACCESS-CM2,ssp126,2052,285.15106201
ACCESS-CM2,ssp126,2053,284.66348267
ACCESS-CM2,ssp126,2054,285.26037598
ACCESS-CM2,ssp126,2055,284.53338623
ACCESS-CM2,ssp126,2056,284.62164307
ACCESS-CM2,ssp126,2057,283.99792480
ACCESS-CM2,ssp126,2058,284.97131348
ACCESS-CM2,ssp126,2059,285.40863037
ACCESS-CM2,ssp126,2060,285.02789307
ACCESS-CM2,ssp126,2061,286.01928711
ACCESS-CM2,ssp126,2062,285.11810303
ACCESS-CM2,ssp126,2063,284.66619873
ACCESS-CM2,ssp126,2064,283.69302368
ACCESS-CM2,ssp126,2065,284.31985474
ACCESS-CM2,ssp126,2066,284.70779419
ACCESS-CM2,ssp126,2067,284.96313477
ACCESS-CM2,ssp126,2068,283.35882568
ACCESS-CM2,ssp126,2069,284.41058350
ACCESS-CM2,ssp126,2070,285.16781616
ACCESS-CM2,ssp126,2071,284.35379028
ACCESS-CM2,ssp126,2072,286.03836060
ACCESS-CM2,ssp126,2073,284.55065918
ACCESS-CM2,ssp126,2074,284.77154541
ACCESS-CM2,ssp126,2075,286.21820068
ACCESS-CM2,ssp126,2076,285.78143311
ACCESS-CM2,ssp126,2077,285.64297485
ACCESS-CM2,ssp126,2078,283.92532349
ACCESS-CM2,ssp126,2079,284.26663208
ACCESS-CM2,ssp126,2080,287.31616211
ACCESS-CM2,ssp126,2081,283.91427612
ACCESS-CM2,ssp126,2082,284.31079102
ACCESS-CM2,ssp126,2083,282.59530640
ACCESS-CM2,ssp126,2084,283.94604492
ACCESS-CM2,ssp126,2085,283.77301025
ACCESS-CM2,ssp126,2086,285.97692871
ACCESS-CM2,ssp126,2087,283.32424927
ACCESS-CM2,ssp126,2088,285.80590820
ACCESS-CM2,ssp126,2089,284.86337280
ACCESS-CM2,ssp126,2090,285.54315186
ACCESS-CM2,ssp126,2091,284.93728638
ACCESS-CM2,ssp126,2092,285.50817871
ACCESS-CM2,ssp126,2093,285.33746338
ACCESS-CM2,ssp126,2094,285.34414673
ACCESS-CM2,ssp126,2095,284.87847900
ACCESS-CM2,ssp126,2096,285.15988159
ACCESS-CM2,ssp126,2097,284.76406860
ACCESS-CM2,ssp126,2098,285.86325073
ACCESS-CM2,ssp126,2099,285.63342285
ACCESS-CM2,ssp245,2015,284.55807495
