model,experiment,year,tas
ACCESS-CM2,historical,1960,275.89019775
ACCESS-CM2,historical,1961,276.68594360
ACCESS-CM2,historical,1962,276.56286621
ACCESS-CM2,historical,1963,276.11114502
ACCESS-CM2,historical,1964,275.15628052
ACCESS-CM2,historical,1965,275.38055420
ACCESS-CM2,historical,1966,275.59057617
ACCESS-CM2,historical,1967,275.01101685
ACCESS-CM2,historical,1968,276.01489258
ACCESS-CM2,historical,1969,275.95520020
ACCESS-CM2,historical,1970,275.44763184
ACCESS-CM2,historical,1971,275.01364136
ACCESS-CM2,historical,1972,274.48696899
ACCESS-CM2,historical,1973,276.38964844
ACCESS-CM2,historical,1974,275.27239990
ACCESS-CM2,historical,1975,274.82278442
ACCESS-CM2,historical,1976,275.55178833
ACCESS-CM2,historical,1977,275.77633667
ACCESS-CM2,historical,1978,275.85232544
ACCESS-CM2,historical,1979,275.90689087
ACCESS-CM2,historical,1980,276.36318970
ACCESS-CM2,historical,1981,276.54278564
ACCESS-CM2,historical,1982,275.23617554
ACCESS-CM2,historical,1983,275.28329468
ACCESS-CM2,historical,1984,274.85061646
ACCESS-CM2,historical,1985,275.71759033
ACCESS-CM2,historical,1986,275.00088501
ACCESS-CM2,historical,1987,276.47134399
ACCESS-CM2,historical,1988,276.24249268
ACCESS-CM2,historical,1989,275.99566650
ACCESS-CM2,historical,1990,277.13919067
ACCESS-CM2,historical,1991,275.23461914
ACCESS-CM2,historical,1992,274.77267456
ACCESS-CM2,historical,1993,276.58151245
ACCESS-CM2,historical,1994,275.69958496
ACCESS-CM2,historical,1995,276.31268311
ACCESS-CM2,historical,1996,275.03482056
ACCESS-CM2,historical,1997,276.25534058
ACCESS-CM2,historical,1998,275.93829346
ACCESS-CM2,historical,1999,275.58966064
ACCESS-CM2,historical,2000,276.41406250
ACCESS-CM2,historical,2001,274.95431519
ACCESS-CM2,historical,2002,276.20803833
ACCESS-CM2,historical,2003,276.73907471
ACCESS-CM2,historical,2004,276.88375854
ACCESS-CM2,historical,2005,276.58407593
ACCESS-CM2,historical,2006,276.17309570
ACCESS-CM2,historical,2007,276.93557739
ACCESS-CM2,historical,2008,275.15884399
ACCESS-CM2,historical,2009,276.72561646
ACCESS-CM2,historical,2010,275.17260742
ACCESS-CM2,historical,2011,275.55780029
ACCESS-CM2,historical,2012,276.07659912
ACCESS-CM2,historical,2013,276.90426636
ACCESS-CM2,historical,2014,276.74655151
ACCESS-CM2,ssp126,2015,275.55709839
ACCESS-CM2,ssp126,2016,275.51022339
ACCESS-CM2,ssp126,2017,276.45169067
ACCESS-CM2,ssp126,2018,276.78186035
ACCESS-CM2,ssp126,2019,276.80258179
ACCESS-CM2,ssp126,2020,277.71969604
ACCESS-CM2,ssp126,2021,276.67483521
ACCESS-CM2,ssp126,2022,275.26901245
ACCESS-CM2,ssp126,2023,276.82467651
ACCESS-CM2,ssp126,2024,276.83340454
ACCESS-CM2,ssp126,2025,276.18280029
ACCESS-CM2,ssp126,2026,276.99456787
ACCESS-CM2,ssp126,2027,275.84039307
ACCESS-CM2,ssp126,2028,276.13085938
ACCESS-CM2,ssp126,2029,276.75485229
ACCESS-CM2,ssp126,2030,277.17678833
ACCESS-CM2,ssp126,2031,275.80343628
ACCESS-CM2,ssp126,2032,276.48678589
ACCESS-CM2,ssp126,2033,276.13946533
ACCESS-CM2,ssp126,2034,277.06881714
ACCESS-CM2,ssp126,2035,276.38558960
ACCESS-CM2,ssp126,2036,277.02059937
ACCESS-CM2,ssp126,2037,276.70251465
ACCESS-CM2,ssp126,2038,277.08889771
ACCESS-CM2,ssp126,2039,276.35205078
ACCESS-CM2,ssp126,2040,277.20913696
ACCESS-CM2,ssp126,2041,275.87243652
ACCESS-CM2,ssp126,2042,276.86614990
ACCESS-CM2,ssp126,2043,277.18176270
ACCESS-CM2,ssp126,2044,276.26159668
ACCESS-CM2,ssp126,2045,277.04141235
ACCESS-CM2,ssp126,2046,276.69686890
ACCESS-CM2,ssp126,2047,277.99877930
ACCESS-CM2,ssp126,2048,277.07489014
ACCESS-CM2,ssp126,2049,276.67385864
ACCESS-CM2,ssp126,2050,275.01553345
ACCESS-CM2,ssp126,2051,277.76095581
ACCESS-CM2,ssp126,2052,276.96343994
ACCESS-CM2,ssp126,2053,277.97781372
ACCESS-CM2,ssp126,2054,276.75244141
ACCESS-CM2,ssp126,2055,277.53448486
ACCESS-CM2,ssp126,2056,278.50024414
ACCESS-CM2,ssp126,2057,277.45101929
ACCESS-CM2,ssp126,2058,276.94519043
ACCESS-CM2,ssp126,2059,277.66870117
ACCESS-CM2,ssp126,2060,277.76672363
ACCESS-CM2,ssp126,2061,276.84365845
ACCESS-CM2,ssp126,2062,276.79370117
ACCESS-CM2,ssp126,2063,277.24163818
ACCESS-CM2,ssp126,2064,277.58926392
ACCESS-CM2,ssp126,2065,277.61837769
ACCESS-CM2,ssp126,2066,277.58239746
ACCESS-CM2,ssp126,2067,278.32421875
ACCESS-CM2,ssp126,2068,277.57022095
ACCESS-CM2,ssp126,2069,277.56314087
