model,experiment,year,tas
ACCESS-CM2,historical,1960,281.32244873
ACCESS-CM2,historical,1961,280.78106689
ACCESS-CM2,historical,1962,281.76925659
ACCESS-CM2,historical,1963,280.60885620
ACCESS-CM2,historical,1964,280.82101440
ACCESS-CM2,historical,1965,280.04782104
ACCESS-CM2,historical,1966,280.81600952
ACCESS-CM2,historical,1967,280.97006226
ACCESS-CM2,historical,1968,280.73574829
ACCESS-CM2,historical,1969,280.71417236
ACCESS-CM2,historical,1970,281.13061523
ACCESS-CM2,historical,1971,281.56311035
ACCESS-CM2,historical,1972,280.46017456
ACCESS-CM2,historical,1973,281.01315308
ACCESS-CM2,historical,1974,280.42602539
ACCESS-CM2,historical,1975,280.79650879
ACCESS-CM2,historical,1976,281.48974609
ACCESS-CM2,historical,1977,280.92407227
ACCESS-CM2,historical,1978,280.90640259
ACCESS-CM2,historical,1979,281.81515503
ACCESS-CM2,historical,1980,280.41470337
ACCESS-CM2,historical,1981,281.95626831
ACCESS-CM2,historical,1982,280.70803833
ACCESS-CM2,historical,1983,281.91989136
ACCESS-CM2,historical,1984,280.74627686
ACCESS-CM2,historical,1985,280.83480835
ACCESS-CM2,historical,1986,281.51913452
ACCESS-CM2,historical,1987,281.44091797
ACCESS-CM2,historical,1988,281.42083740
ACCESS-CM2,historical,1989,281.77603149
ACCESS-CM2,historical,1990,280.84057617
ACCESS-CM2,historical,1991,281.11779785
ACCESS-CM2,historical,1992,280.34420776
ACCESS-CM2,historical,1993,282.29733276
ACCESS-CM2,historical,1994,280.82012939
ACCESS-CM2,historical,1995,281.22927856
ACCESS-CM2,historical,1996,280.93984985
ACCESS-CM2,historical,1997,281.50259399
ACCESS-CM2,historical,1998,281.02801514
ACCESS-CM2,historical,1999,281.19094849
ACCESS-CM2,historical,2000,281.41110229
ACCESS-CM2,historical,2001,281.13793945
ACCESS-CM2,historical,2002,281.72384644
ACCESS-CM2,historical,2003,282.00625610
ACCESS-CM2,historical,2004,281.64489746
ACCESS-CM2,historical,2005,281.16302490
ACCESS-CM2,historical,2006,281.36563110
ACCESS-CM2,historical,2007,281.74127197
ACCESS-CM2,historical,2008,281.07687378
ACCESS-CM2,historical,2009,281.93551636
ACCESS-CM2,historical,2010,281.91778564
ACCESS-CM2,historical,2011,281.07528687
ACCESS-CM2,historical,2012,280.81069946
ACCESS-CM2,historical,2013,282.48428345
ACCESS-CM2,historical,2014,282.56341553
ACCESS-CM2,ssp126,2015,282.45010376
ACCESS-CM2,ssp126,2016,282.05252075
ACCESS-CM2,ssp126,2017,281.77789307
ACCESS-CM2,ssp126,2018,282.30456543
ACCESS-CM2,ssp126,2019,282.36907959
ACCESS-CM2,ssp126,2020,281.37008667
ACCESS-CM2,ssp126,2021,282.11233521
ACCESS-CM2,ssp126,2022,282.01235962
ACCESS-CM2,ssp126,2023,282.62796021
ACCESS-CM2,ssp126,2024,281.64630127
ACCESS-CM2,ssp126,2025,282.56005859
ACCESS-CM2,ssp126,2026,282.28491211
ACCESS-CM2,ssp126,2027,282.90844727
ACCESS-CM2,ssp126,2028,282.23968506
ACCESS-CM2,ssp126,2029,282.02932739
ACCESS-CM2,ssp126,2030,281.95028687
ACCESS-CM2,ssp126,2031,281.90295410
ACCESS-CM2,ssp126,2032,281.53192139
ACCESS-CM2,ssp126,2033,282.23852539
ACCESS-CM2,ssp126,2034,282.42544556
ACCESS-CM2,ssp126,2035,281.35467529
ACCESS-CM2,ssp126,2036,282.37155151
ACCESS-CM2,ssp126,2037,280.92514038
ACCESS-CM2,ssp126,2038,282.53421021
ACCESS-CM2,ssp126,2039,281.96447754
ACCESS-CM2,ssp126,2040,281.71679688
ACCESS-CM2,ssp126,2041,281.40429688
ACCESS-CM2,ssp126,2042,281.72988892
ACCESS-CM2,ssp126,2043,282.07028198
ACCESS-CM2,ssp126,2044,282.25570679
ACCESS-CM2,ssp126,2045,281.76913452
ACCESS-CM2,ssp126,2046,282.10443115
ACCESS-CM2,ssp126,2047,282.70227051
ACCESS-CM2,ssp126,2048,282.46685791
ACCESS-CM2,ssp126,2049,282.22665405
ACCESS-CM2,ssp126,2050,281.33374023
ACCESS-CM2,ssp126,2051,283.19082642
ACCESS-CM2,ssp126,2052,282.84176636
ACCESS-CM2,ssp126,2053,282.85873413
ACCESS-CM2,ssp126,2054,282.55731201
ACCESS-CM2,ssp126,2055,283.07192993
ACCESS-CM2,ssp126,2056,283.26913452
ACCESS-CM2,ssp126,2057,282.47549438
ACCESS-CM2,ssp126,2058,283.32238770
ACCESS-CM2,ssp126,2059,282.82180786
ACCESS-CM2,ssp126,2060,282.97235107
ACCESS-CM2,ssp126,2061,282.59811401
ACCESS-CM2,ssp126,2062,283.04321289
ACCESS-CM2,ssp126,2063,281.96566772
ACCESS-CM2,ssp126,2064,283.46578979
ACCESS-CM2,ssp126,2065,283.58206177
ACCESS-CM2,ssp126,2066,282.34661865
ACCESS-CM2,ssp126,2067,282.65548706
ACCESS-CM2,ssp126,2068,282.12783813
ACCESS-CM2,ssp126,2069,283.80407715
ACCESS-CM2,ssp126,2070,282.78613281
ACCESS-CM2,ssp126,2071,283.02230835
ACCESS-CM2,ssp126,2072,282.75228882
ACCESS-CM2,ssp126,2073,283.34008789
