model,experiment,year,tas
ACCESS-CM2,historical,1960,288.88922119
ACCESS-CM2,historical,1961,290.37579346
ACCESS-CM2,historical,1962,289.10748291
ACCESS-CM2,historical,1963,290.94622803
ACCESS-CM2,historical,1964,288.83181763
ACCESS-CM2,historical,1965,291.02066040
ACCESS-CM2,historical,1966,289.23797607
ACCESS-CM2,historical,1967,290.03970337
ACCESS-CM2,historical,1968,290.09796143
ACCESS-CM2,historical,1969,290.53652954
ACCESS-CM2,historical,1970,291.83383179
ACCESS-CM2,historical,1971,291.20422363
ACCESS-CM2,historical,1972,290.86715698
ACCESS-CM2,historical,1973,291.55648804
ACCESS-CM2,historical,1974,292.24685669
ACCESS-CM2,historical,1975,291.67858887
ACCESS-CM2,historical,1976,290.22506714
ACCESS-CM2,historical,1977,290.30313110
ACCESS-CM2,historical,1978,292.00030518
ACCESS-CM2,historical,1979,290.98507690
ACCESS-CM2,historical,1980,292.13467407
ACCESS-CM2,historical,1981,289.15466309
ACCESS-CM2,historical,1982,290.65917969
ACCESS-CM2,historical,1983,289.67553711
ACCESS-CM2,historical,1984,291.00805664
ACCESS-CM2,historical,1985,291.57504272
ACCESS-CM2,historical,1986,290.20803833
ACCESS-CM2,historical,1987,290.21301270
ACCESS-CM2,historical,1988,292.17947388
ACCESS-CM2,historical,1989,290.59591675
ACCESS-CM2,historical,1990,290.94418335
ACCESS-CM2,historical,1991,291.03637695
ACCESS-CM2,historical,1992,290.96459961
ACCESS-CM2,historical,1993,291.70404053
ACCESS-CM2,historical,1994,291.44232178
ACCESS-CM2,historical,1995,291.92141724
ACCESS-CM2,historical,1996,291.81655884
ACCESS-CM2,historical,1997,290.63879395
ACCESS-CM2,historical,1998,290.60824585
ACCESS-CM2,historical,1999,291.59317017
ACCESS-CM2,historical,2000,290.02770996
ACCESS-CM2,historical,2001,291.91827393
ACCESS-CM2,historical,2002,290.13702393
ACCESS-CM2,historical,2003,292.35910034
ACCESS-CM2,historical,2004,291.46685791
ACCESS-CM2,historical,2005,293.47573853
ACCESS-CM2,historical,2006,290.19006348
ACCESS-CM2,historical,2007,290.86819458
ACCESS-CM2,historical,2008,291.27615356
ACCESS-CM2,historical,2009,291.76879883
ACCESS-CM2,historical,2010,292.11508179
ACCESS-CM2,historical,2011,293.13113403
ACCESS-CM2,historical,2012,290.83364868
ACCESS-CM2,historical,2013,291.34628296
