model,experiment,year,tas
ACCESS-CM2,historical,1960,281.61721802
ACCESS-CM2,historical,1961,282.75631714
ACCESS-CM2,historical,1962,284.27957153
ACCESS-CM2,historical,1963,282.03964233
ACCESS-CM2,historical,1964,282.62606812
ACCESS-CM2,historical,1965,282.07626343
ACCESS-CM2,historical,1966,281.81820679
ACCESS-CM2,historical,1967,283.50402832
ACCESS-CM2,historical,1968,282.10238647
ACCESS-CM2,historical,1969,281.63717651
ACCESS-CM2,historical,1970,283.13330078
ACCESS-CM2,historical,1971,285.58847046
ACCESS-CM2,historical,1972,283.24468994
ACCESS-CM2,historical,1973,281.80654907
ACCESS-CM2,historical,1974,282.24685669
ACCESS-CM2,historical,1975,283.28128052
ACCESS-CM2,historical,1976,282.27362061
ACCESS-CM2,historical,1977,283.37704468
ACCESS-CM2,historical,1978,282.30578613
ACCESS-CM2,historical,1979,284.28698730
ACCESS-CM2,historical,1980,282.30975342
ACCESS-CM2,historical,1981,283.68115234
ACCESS-CM2,historical,1982,282.60583496
ACCESS-CM2,historical,1983,283.78137207
ACCESS-CM2,historical,1984,282.57373047
ACCESS-CM2,historical,1985,280.70394897
ACCESS-CM2,historical,1986,282.48617554
ACCESS-CM2,historical,1987,282.70880127
ACCESS-CM2,historical,1988,283.44003296
ACCESS-CM2,historical,1989,282.88784790
ACCESS-CM2,historical,1990,284.94351196
ACCESS-CM2,historical,1991,282.53753662
ACCESS-CM2,historical,1992,282.53213501
ACCESS-CM2,historical,1993,283.65982056
ACCESS-CM2,historical,1994,282.05722046
ACCESS-CM2,historical,1995,282.54934692
ACCESS-CM2,historical,1996,281.48004150
ACCESS-CM2,historical,1997,283.44509888
ACCESS-CM2,historical,1998,281.30517578
ACCESS-CM2,historical,1999,281.11172485
ACCESS-CM2,historical,2000,283.55514526
ACCESS-CM2,historical,2001,281.79129028
ACCESS-CM2,historical,2002,282.31500244
ACCESS-CM2,historical,2003,284.42892456
ACCESS-CM2,historical,2004,283.31546021
ACCESS-CM2,historical,2005,281.69174194
ACCESS-CM2,historical,2006,284.04251099
ACCESS-CM2,historical,2007,283.21188354
ACCESS-CM2,historical,2008,281.82315063
ACCESS-CM2,historical,2009,283.08822632
ACCESS-CM2,historical,2010,283.57040405
ACCESS-CM2,historical,2011,282.31082153
ACCESS-CM2,historical,2012,281.93176270
ACCESS-CM2,historical,2013,284.00457764
ACCESS-CM2,historical,2014,284.47354126
ACCESS-CM2,ssp126,2015,283.74215698
ACCESS-CM2,ssp126,2016,283.20574951
ACCESS-CM2,ssp126,2017,282.97167969
ACCESS-CM2,ssp126,2018,284.93478394
ACCESS-CM2,ssp126,2019,284.00183105
ACCESS-CM2,ssp126,2020,282.30938721
ACCESS-CM2,ssp126,2021,283.52752686
ACCESS-CM2,ssp126,2022,284.14862061
ACCESS-CM2,ssp126,2023,282.85546875
ACCESS-CM2,ssp126,2024,283.13412476
ACCESS-CM2,ssp126,2025,285.80529785
ACCESS-CM2,ssp126,2026,282.37316895
ACCESS-CM2,ssp126,2027,285.58810425
ACCESS-CM2,ssp126,2028,283.69326782
ACCESS-CM2,ssp126,2029,283.93267822
ACCESS-CM2,ssp126,2030,285.41796875
ACCESS-CM2,ssp126,2031,283.62292480
ACCESS-CM2,ssp126,2032,283.24856567
ACCESS-CM2,ssp126,2033,284.96401978
ACCESS-CM2,ssp126,2034,284.04541016
ACCESS-CM2,ssp126,2035,283.11755371
ACCESS-CM2,ssp126,2036,284.40859985
ACCESS-CM2,ssp126,2037,282.17761230
ACCESS-CM2,ssp126,2038,284.78573608
ACCESS-CM2,ssp126,2039,284.09341431
ACCESS-CM2,ssp126,2040,284.08639526
ACCESS-CM2,ssp126,2041,284.67486572
ACCESS-CM2,ssp126,2042,284.68002319
ACCESS-CM2,ssp126,2043,285.02990723
ACCESS-CM2,ssp126,2044,283.94934082
ACCESS-CM2,ssp126,2045,283.45443726
ACCESS-CM2,ssp126,2046,284.50363159
ACCESS-CM2,ssp126,2047,284.37152100
ACCESS-CM2,ssp126,2048,284.33026123
ACCESS-CM2,ssp126,2049,284.14447021
ACCESS-CM2,ssp126,2050,281.69836426
ACCESS-CM2,ssp126,2051,286.49765015
ACCESS-CM2,ssp126,2052,284.21377563
ACCESS-CM2,ssp126,2053,284.93164062
ACCESS-CM2,ssp126,2054,285.52301025
ACCESS-CM2,ssp126,2055,283.82479858
ACCESS-CM2,ssp126,2056,285.46685791
ACCESS-CM2,ssp126,2057,285.54486084
ACCESS-CM2,ssp126,2058,284.31399536
ACCESS-CM2,ssp126,2059,285.41900635
ACCESS-CM2,ssp126,2060,285.56997681
ACCESS-CM2,ssp126,2061,284.73248291
ACCESS-CM2,ssp126,2062,286.28131104
ACCESS-CM2,ssp126,2063,283.79345703
ACCESS-CM2,ssp126,2064,285.79916382
ACCESS-CM2,ssp126,2065,285.00518799
ACCESS-CM2,ssp126,2066,283.91229248
ACCESS-CM2,ssp126,2067,284.65145874
ACCESS-CM2,ssp126,2068,283.40017700
ACCESS-CM2,ssp126,2069,286.69818115
ACCESS-CM2,ssp126,2070,283.94247437
ACCESS-CM2,ssp126,2071,285.36978149
ACCESS-CM2,ssp126,2072,284.50036621
ACCESS-CM2,ssp126,2073,284.61926270
ACCESS-CM2,ssp126,2074,283.34130859
