model,experiment,year,tas
ACCESS-CM2,historical,1960,277.65121460
ACCESS-CM2,historical,1961,278.23858643
ACCESS-CM2,historical,1962,278.33407593
ACCESS-CM2,historical,1963,277.83779907
ACCESS-CM2,historical,1964,277.18362427
ACCESS-CM2,historical,1965,277.21652222
ACCESS-CM2,historical,1966,277.33624268
ACCESS-CM2,historical,1967,276.61337280
ACCESS-CM2,historical,1968,277.48663330
ACCESS-CM2,historical,1969,277.67745972
ACCESS-CM2,historical,1970,277.34268188
ACCESS-CM2,historical,1971,276.63442993
ACCESS-CM2,historical,1972,276.71936035
ACCESS-CM2,historical,1973,277.74801636
ACCESS-CM2,historical,1974,277.02932739
ACCESS-CM2,historical,1975,276.74810791
ACCESS-CM2,historical,1976,277.06518555
ACCESS-CM2,historical,1977,277.40020752
ACCESS-CM2,historical,1978,277.97360229
ACCESS-CM2,historical,1979,277.28042603
ACCESS-CM2,historical,1980,278.10635376
ACCESS-CM2,historical,1981,278.31317139
ACCESS-CM2,historical,1982,277.45587158
ACCESS-CM2,historical,1983,277.31423950
ACCESS-CM2,historical,1984,277.04476929
ACCESS-CM2,historical,1985,277.17196655
ACCESS-CM2,historical,1986,277.17852783
ACCESS-CM2,historical,1987,277.54992676
ACCESS-CM2,historical,1988,277.97387695
ACCESS-CM2,historical,1989,277.71868896
ACCESS-CM2,historical,1990,278.32684326
ACCESS-CM2,historical,1991,277.12716675
ACCESS-CM2,historical,1992,276.77917480
ACCESS-CM2,historical,1993,278.04782104
ACCESS-CM2,historical,1994,277.85769653
ACCESS-CM2,historical,1995,278.05566406
ACCESS-CM2,historical,1996,276.85891724
ACCESS-CM2,historical,1997,277.90530396
ACCESS-CM2,historical,1998,277.62149048
ACCESS-CM2,historical,1999,277.49188232
ACCESS-CM2,historical,2000,277.76400757
ACCESS-CM2,historical,2001,277.10382080
ACCESS-CM2,historical,2002,277.82388306
ACCESS-CM2,historical,2003,278.25390625
ACCESS-CM2,historical,2004,278.80963135
ACCESS-CM2,historical,2005,278.54760742
ACCESS-CM2,historical,2006,277.85964966
ACCESS-CM2,historical,2007,278.26828003
ACCESS-CM2,historical,2008,276.68872070
ACCESS-CM2,historical,2009,278.37847900
ACCESS-CM2,historical,2010,277.27905273
ACCESS-CM2,historical,2011,277.66836548
ACCESS-CM2,historical,2012,277.82662964
ACCESS-CM2,historical,2013,278.53915405
ACCESS-CM2,historical,2014,278.26660156
ACCESS-CM2,ssp126,2015,277.50143433
ACCESS-CM2,ssp126,2016,277.49072266
ACCESS-CM2,ssp126,2017,277.96710205
ACCESS-CM2,ssp126,2018,278.61407471
ACCESS-CM2,ssp126,2019,278.56341553
ACCESS-CM2,ssp126,2020,278.98919678
ACCESS-CM2,ssp126,2021,278.79116821
ACCESS-CM2,ssp126,2022,277.42742920
ACCESS-CM2,ssp126,2023,278.24749756
ACCESS-CM2,ssp126,2024,278.57244873
ACCESS-CM2,ssp126,2025,278.18569946
ACCESS-CM2,ssp126,2026,278.28671265
ACCESS-CM2,ssp126,2027,277.76779175
ACCESS-CM2,ssp126,2028,278.01696777
ACCESS-CM2,ssp126,2029,278.39358521
ACCESS-CM2,ssp126,2030,279.00765991
ACCESS-CM2,ssp126,2031,277.58004761
ACCESS-CM2,ssp126,2032,278.25924683
ACCESS-CM2,ssp126,2033,278.00445557
ACCESS-CM2,ssp126,2034,278.47448730
ACCESS-CM2,ssp126,2035,277.61239624
ACCESS-CM2,ssp126,2036,278.47805786
ACCESS-CM2,ssp126,2037,278.53445435
ACCESS-CM2,ssp126,2038,278.70437622
ACCESS-CM2,ssp126,2039,278.48532104
ACCESS-CM2,ssp126,2040,278.70538330
ACCESS-CM2,ssp126,2041,277.88546753
ACCESS-CM2,ssp126,2042,278.69326782
ACCESS-CM2,ssp126,2043,278.76260376
ACCESS-CM2,ssp126,2044,278.03210449
ACCESS-CM2,ssp126,2045,278.91860962
ACCESS-CM2,ssp126,2046,278.05578613
ACCESS-CM2,ssp126,2047,279.65194702
