model,experiment,year,tas
ACCESS-CM2,historical,1960,278.16146851
ACCESS-CM2,historical,1961,279.39501953
ACCESS-CM2,historical,1962,278.12835693
ACCESS-CM2,historical,1963,277.90173340
ACCESS-CM2,historical,1964,276.36914062
ACCESS-CM2,historical,1965,276.65701294
ACCESS-CM2,historical,1966,277.24819946
ACCESS-CM2,historical,1967,275.71765137
ACCESS-CM2,historical,1968,276.93429565
ACCESS-CM2,historical,1969,277.22570801
ACCESS-CM2,historical,1970,276.98324585
ACCESS-CM2,historical,1971,276.33319092
ACCESS-CM2,historical,1972,276.40127563
ACCESS-CM2,historical,1973,278.29895020
ACCESS-CM2,historical,1974,275.90542603
ACCESS-CM2,historical,1975,276.91098022
ACCESS-CM2,historical,1976,276.27731323
ACCESS-CM2,historical,1977,278.11328125
ACCESS-CM2,historical,1978,277.80224609
ACCESS-CM2,historical,1979,278.26126099
ACCESS-CM2,historical,1980,278.27325439
ACCESS-CM2,historical,1981,278.11785889
ACCESS-CM2,historical,1982,278.59899902
ACCESS-CM2,historical,1983,276.49972534
ACCESS-CM2,historical,1984,277.20397949
ACCESS-CM2,historical,1985,276.87005615
ACCESS-CM2,historical,1986,277.29003906
ACCESS-CM2,historical,1987,277.53213501
ACCESS-CM2,historical,1988,277.30627441
ACCESS-CM2,historical,1989,277.53469849
ACCESS-CM2,historical,1990,277.02914429
ACCESS-CM2,historical,1991,277.71652222
ACCESS-CM2,historical,1992,277.66812134
ACCESS-CM2,historical,1993,277.61669922
ACCESS-CM2,historical,1994,277.60433960
ACCESS-CM2,historical,1995,278.75134277
ACCESS-CM2,historical,1996,276.95062256
ACCESS-CM2,historical,1997,277.94046021
ACCESS-CM2,historical,1998,277.14370728
ACCESS-CM2,historical,1999,277.44348145
ACCESS-CM2,historical,2000,276.87689209
ACCESS-CM2,historical,2001,276.69180298
ACCESS-CM2,historical,2002,277.71600342
ACCESS-CM2,historical,2003,278.99121094
ACCESS-CM2,historical,2004,278.76995850
ACCESS-CM2,historical,2005,279.25076294
ACCESS-CM2,historical,2006,278.17343140
ACCESS-CM2,historical,2007,278.01361084
ACCESS-CM2,historical,2008,276.14703369
ACCESS-CM2,historical,2009,278.17773438
ACCESS-CM2,historical,2010,276.94522095
ACCESS-CM2,historical,2011,277.15313721
ACCESS-CM2,historical,2012,277.61065674
ACCESS-CM2,historical,2013,279.13229370
ACCESS-CM2,historical,2014,278.12579346
ACCESS-CM2,ssp126,2015,276.29980469
ACCESS-CM2,ssp126,2016,276.98669434
ACCESS-CM2,ssp126,2017,277.63528442
ACCESS-CM2,ssp126,2018,277.95870972
ACCESS-CM2,ssp126,2019,278.40243530
ACCESS-CM2,ssp126,2020,278.83508301
ACCESS-CM2,ssp126,2021,278.67141724
ACCESS-CM2,ssp126,2022,277.43695068
ACCESS-CM2,ssp126,2023,277.80664062
ACCESS-CM2,ssp126,2024,278.80026245
ACCESS-CM2,ssp126,2025,278.21295166
ACCESS-CM2,ssp126,2026,277.46054077
ACCESS-CM2,ssp126,2027,277.38461304
ACCESS-CM2,ssp126,2028,277.52734375
ACCESS-CM2,ssp126,2029,277.91265869
ACCESS-CM2,ssp126,2030,280.16229248
ACCESS-CM2,ssp126,2031,277.53256226
ACCESS-CM2,ssp126,2032,277.58135986
ACCESS-CM2,ssp126,2033,277.44757080
ACCESS-CM2,ssp126,2034,277.60501099
ACCESS-CM2,ssp126,2035,277.94628906
ACCESS-CM2,ssp126,2036,278.12875366
ACCESS-CM2,ssp126,2037,277.53134155
ACCESS-CM2,ssp126,2038,279.24594116
ACCESS-CM2,ssp126,2039,278.48150635
ACCESS-CM2,ssp126,2040,278.01031494
ACCESS-CM2,ssp126,2041,277.32229614
ACCESS-CM2,ssp126,2042,278.29983521
ACCESS-CM2,ssp126,2043,278.96517944
ACCESS-CM2,ssp126,2044,278.30307007
ACCESS-CM2,ssp126,2045,278.39175415
ACCESS-CM2,ssp126,2046,277.90899658
ACCESS-CM2,ssp126,2047,279.95745850
ACCESS-CM2,ssp126,2048,278.75906372
ACCESS-CM2,ssp126,2049,278.12561035
ACCESS-CM2,ssp126,2050,276.90670776
ACCESS-CM2,ssp126,2051,278.56896973
ACCESS-CM2,ssp126,2052,279.87420654
ACCESS-CM2,ssp126,2053,279.36337280
ACCESS-CM2,ssp126,2054,278.87164307
ACCESS-CM2,ssp126,2055,279.45010376
ACCESS-CM2,ssp126,2056,280.29638672
ACCESS-CM2,ssp126,2057,278.41174316
ACCESS-CM2,ssp126,2058,277.85494995
ACCESS-CM2,ssp126,2059,279.93957520
ACCESS-CM2,ssp126,2060,279.80035400
ACCESS-CM2,ssp126,2061,279.44754028
ACCESS-CM2,ssp126,2062,277.73855591
ACCESS-CM2,ssp126,2063,278.12173462
ACCESS-CM2,ssp126,2064,279.64855957
ACCESS-CM2,ssp126,2065,279.47360229
ACCESS-CM2,ssp126,2066,278.94369507
ACCESS-CM2,ssp126,2067,280.50299072
ACCESS-CM2,ssp126,2068,279.32165527
ACCESS-CM2,ssp126,2069,279.67614746
ACCESS-CM2,ssp126,2070,278.76681519
ACCESS-CM2,ssp126,2071,280.37930298
ACCESS-CM2,ssp126,2072,278.49624634
ACCESS-CM2,ssp126,2073,279.24472046
ACCESS-CM2,ssp126,2074,280.10794067
ACCESS-CM2,ssp126,2075,280.80441284
ACCESS-CM2,ssp126,2076,279.24996948
ACCESS-CM2,ssp126,2077,277.15072632
ACCESS-CM2,ssp126,2078,277.69833374
ACCESS-CM2,ssp126,2079,278.64010620
ACCESS-CM2,ssp126,2080,279.79290771
ACCESS-CM2,ssp126,2081,279.57702637
ACCESS-CM2,ssp126,2082,277.71694946
ACCESS-CM2,ssp126,2083,278.25634766
ACCESS-CM2,ssp126,2084,278.93511963
ACCESS-CM2,ssp126,2085,280.26217651
ACCESS-CM2,ssp126,2086,279.67684937
ACCESS-CM2,ssp126,2087,278.95269775
ACCESS-CM2,ssp126,2088,278.76718140
ACCESS-CM2,ssp126,2089,280.00958252
ACCESS-CM2,ssp126,2090,279.74963379
ACCESS-CM2,ssp126,2091,277.88128662
ACCESS-CM2,ssp126,2092,278.47613525
ACCESS-CM2,ssp126,2093,277.95724487
ACCESS-CM2,ssp126,2094,279.09573364
ACCESS-CM2,ssp126,2095,279.18151855
ACCESS-CM2,ssp126,2096,279.12411499
ACCESS-CM2,ssp126,2097,280.21398926
ACCESS-CM2,ssp126,2098,278.61834717
ACCESS-CM2,ssp126,2099,279.09933472
ACCESS-CM2,ssp245,2015,279.00030518
