model,experiment,year,tas
ACCESS-CM2,historical,1960,284.83285522
ACCESS-CM2,historical,1961,285.20278931
ACCESS-CM2,historical,1962,285.31588745
ACCESS-CM2,historical,1963,285.92395020
ACCESS-CM2,historical,1964,284.05395508
ACCESS-CM2,historical,1965,286.04217529
ACCESS-CM2,historical,1966,284.63064575
ACCESS-CM2,historical,1967,285.60626221
ACCESS-CM2,historical,1968,285.95190430
ACCESS-CM2,historical,1969,284.81860352
ACCESS-CM2,historical,1970,285.41833496
ACCESS-CM2,historical,1971,285.25225830
ACCESS-CM2,historical,1972,284.60043335
ACCESS-CM2,historical,1973,285.63998413
ACCESS-CM2,historical,1974,285.61822510
ACCESS-CM2,historical,1975,284.89141846
ACCESS-CM2,historical,1976,285.59460449
ACCESS-CM2,historical,1977,285.82217407
ACCESS-CM2,historical,1978,285.78042603
ACCESS-CM2,historical,1979,285.00686646
ACCESS-CM2,historical,1980,286.42077637
ACCESS-CM2,historical,1981,285.78775024
ACCESS-CM2,historical,1982,285.35324097
ACCESS-CM2,historical,1983,284.95129395
ACCESS-CM2,historical,1984,285.37542725
ACCESS-CM2,historical,1985,286.31741333
ACCESS-CM2,historical,1986,284.97262573
ACCESS-CM2,historical,1987,286.96264648
ACCESS-CM2,historical,1988,286.60003662
ACCESS-CM2,historical,1989,285.95037842
ACCESS-CM2,historical,1990,287.93676758
ACCESS-CM2,historical,1991,286.80633545
ACCESS-CM2,historical,1992,285.37945557
ACCESS-CM2,historical,1993,286.68176270
ACCESS-CM2,historical,1994,287.71136475
ACCESS-CM2,historical,1995,285.50686646
ACCESS-CM2,historical,1996,287.30679321
ACCESS-CM2,historical,1997,286.29888916
ACCESS-CM2,historical,1998,287.63284302
ACCESS-CM2,historical,1999,285.60546875
ACCESS-CM2,historical,2000,284.38177490
ACCESS-CM2,historical,2001,286.55880737
ACCESS-CM2,historical,2002,285.06497192
ACCESS-CM2,historical,2003,286.38150024
ACCESS-CM2,historical,2004,286.21258545
ACCESS-CM2,historical,2005,287.59136963
ACCESS-CM2,historical,2006,285.32388306
ACCESS-CM2,historical,2007,286.88699341
ACCESS-CM2,historical,2008,285.67016602
ACCESS-CM2,historical,2009,284.95346069
ACCESS-CM2,historical,2010,285.57351685
ACCESS-CM2,historical,2011,287.33160400
ACCESS-CM2,historical,2012,286.06896973
ACCESS-CM2,historical,2013,286.66836548
ACCESS-CM2,historical,2014,285.61633301
ACCESS-CM2,historical,2015,285.67123413
ACCESS-CM2,ssp126,2015,285.41506958
ACCESS-CM2,ssp126,2016,287.44158936
ACCESS-CM2,ssp126,2017,286.23333740
ACCESS-CM2,ssp126,2018,286.64990234
ACCESS-CM2,ssp126,2019,287.09729004
ACCESS-CM2,ssp126,2020,288.56231689
ACCESS-CM2,ssp126,2021,287.25170898
ACCESS-CM2,ssp126,2022,286.58981323
ACCESS-CM2,ssp126,2023,287.72268677
ACCESS-CM2,ssp126,2024,285.21621704
ACCESS-CM2,ssp126,2025,286.68307495
ACCESS-CM2,ssp126,2026,285.97030640
ACCESS-CM2,ssp126,2027,285.43246460
ACCESS-CM2,ssp126,2028,288.67889404
ACCESS-CM2,ssp126,2029,287.05398560
ACCESS-CM2,ssp126,2030,288.28121948
ACCESS-CM2,ssp126,2031,285.55068970
ACCESS-CM2,ssp126,2032,286.16119385
ACCESS-CM2,ssp126,2033,287.51190186
