model,experiment,year,tas
ACCESS-CM2,historical,1960,280.41336060
ACCESS-CM2,historical,1961,281.03994751
ACCESS-CM2,historical,1962,281.02310181
ACCESS-CM2,historical,1963,280.66073608
ACCESS-CM2,historical,1964,280.05249023
ACCESS-CM2,historical,1965,280.52813721
ACCESS-CM2,historical,1966,280.25372314
ACCESS-CM2,historical,1967,280.58889771
ACCESS-CM2,historical,1968,280.73153687
ACCESS-CM2,historical,1969,280.43206787
ACCESS-CM2,historical,1970,280.66677856
ACCESS-CM2,historical,1971,280.77743530
ACCESS-CM2,historical,1972,279.77011108
ACCESS-CM2,historical,1973,280.84292603
ACCESS-CM2,historical,1974,280.54208374
ACCESS-CM2,historical,1975,280.22689819
ACCESS-CM2,historical,1976,280.64953613
ACCESS-CM2,historical,1977,280.95553589
ACCESS-CM2,historical,1978,280.91653442
ACCESS-CM2,historical,1979,281.01123047
ACCESS-CM2,historical,1980,280.88327026
ACCESS-CM2,historical,1981,281.15505981
ACCESS-CM2,historical,1982,280.32043457
ACCESS-CM2,historical,1983,280.64779663
ACCESS-CM2,historical,1984,280.57672119
ACCESS-CM2,historical,1985,280.94271851
ACCESS-CM2,historical,1986,280.47494507
ACCESS-CM2,historical,1987,281.25341797
ACCESS-CM2,historical,1988,281.42828369
ACCESS-CM2,historical,1989,281.48089600
ACCESS-CM2,historical,1990,281.51422119
ACCESS-CM2,historical,1991,280.91818237
ACCESS-CM2,historical,1992,280.14529419
ACCESS-CM2,historical,1993,282.02230835
ACCESS-CM2,historical,1994,281.01071167
ACCESS-CM2,historical,1995,281.36618042
ACCESS-CM2,historical,1996,281.06652832
ACCESS-CM2,historical,1997,281.23403931
ACCESS-CM2,historical,1998,280.88082886
ACCESS-CM2,historical,1999,280.72607422
ACCESS-CM2,historical,2000,280.74981689
ACCESS-CM2,historical,2001,280.60586548
ACCESS-CM2,historical,2002,281.02474976
ACCESS-CM2,historical,2003,281.71060181
ACCESS-CM2,historical,2004,281.67871094
ACCESS-CM2,historical,2005,281.74307251
ACCESS-CM2,historical,2006,281.18695068
ACCESS-CM2,historical,2007,281.25018311
ACCESS-CM2,historical,2008,280.51638794
ACCESS-CM2,historical,2009,280.94705200
ACCESS-CM2,historical,2010,280.92742920
ACCESS-CM2,historical,2011,281.28005981
ACCESS-CM2,historical,2012,280.80599976
ACCESS-CM2,historical,2013,281.89550781
ACCESS-CM2,historical,2014,281.50180054
ACCESS-CM2,ssp126,2015,281.18457031
ACCESS-CM2,ssp126,2016,281.33197021
ACCESS-CM2,ssp126,2017,281.30715942
ACCESS-CM2,ssp126,2018,281.82449341
ACCESS-CM2,ssp126,2019,282.14245605
ACCESS-CM2,ssp126,2020,282.22705078
ACCESS-CM2,ssp126,2021,281.88705444
ACCESS-CM2,ssp126,2022,281.75549316
ACCESS-CM2,ssp126,2023,282.01797485
ACCESS-CM2,ssp126,2024,281.26092529
ACCESS-CM2,ssp126,2025,281.68496704
ACCESS-CM2,ssp126,2026,281.26943970
ACCESS-CM2,ssp126,2027,281.58245850
ACCESS-CM2,ssp126,2028,282.12307739
ACCESS-CM2,ssp126,2029,281.72430420
ACCESS-CM2,ssp126,2030,282.12753296
ACCESS-CM2,ssp126,2031,281.25497437
ACCESS-CM2,ssp126,2032,281.48620605
ACCESS-CM2,ssp126,2033,281.58404541
ACCESS-CM2,ssp126,2034,281.59585571
ACCESS-CM2,ssp126,2035,281.57049561
ACCESS-CM2,ssp126,2036,281.98553467
ACCESS-CM2,ssp126,2037,281.66296387
ACCESS-CM2,ssp126,2038,282.28665161
ACCESS-CM2,ssp126,2039,282.09225464
ACCESS-CM2,ssp126,2040,281.86141968
ACCESS-CM2,ssp126,2041,281.19992065
ACCESS-CM2,ssp126,2042,281.89297485
ACCESS-CM2,ssp126,2043,282.83389282
ACCESS-CM2,ssp126,2044,282.30828857
ACCESS-CM2,ssp126,2045,281.86627197
ACCESS-CM2,ssp126,2046,281.73025513
ACCESS-CM2,ssp126,2047,282.83026123
ACCESS-CM2,ssp126,2048,282.09234619
ACCESS-CM2,ssp126,2049,282.20693970
ACCESS-CM2,ssp126,2050,281.27450562
ACCESS-CM2,ssp126,2051,282.51330566
ACCESS-CM2,ssp126,2052,282.44851685
ACCESS-CM2,ssp126,2053,282.60232544
ACCESS-CM2,ssp126,2054,282.49514771
ACCESS-CM2,ssp126,2055,282.86672974
ACCESS-CM2,ssp126,2056,283.41915894
ACCESS-CM2,ssp126,2057,282.12759399
ACCESS-CM2,ssp126,2058,282.10800171
ACCESS-CM2,ssp126,2059,282.97589111
ACCESS-CM2,ssp126,2060,282.65975952
ACCESS-CM2,ssp126,2061,282.33639526
ACCESS-CM2,ssp126,2062,282.13278198
ACCESS-CM2,ssp126,2063,282.33581543
ACCESS-CM2,ssp126,2064,282.56274414
ACCESS-CM2,ssp126,2065,282.80215454
ACCESS-CM2,ssp126,2066,282.33480835
ACCESS-CM2,ssp126,2067,282.49346924
ACCESS-CM2,ssp126,2068,282.42520142
ACCESS-CM2,ssp126,2069,283.23712158
ACCESS-CM2,ssp126,2070,282.45266724
ACCESS-CM2,ssp126,2071,282.85015869
ACCESS-CM2,ssp126,2072,282.60552979
ACCESS-CM2,ssp126,2073,282.60494995
ACCESS-CM2,ssp126,2074,282.55801392
ACCESS-CM2,ssp126,2075,282.69537354
ACCESS-CM2,ssp126,2076,282.80526733
ACCESS-CM2,ssp126,2077,282.60317993
ACCESS-CM2,ssp126,2078,282.44311523
ACCESS-CM2,ssp126,2079,282.50753784
ACCESS-CM2,ssp126,2080,282.77383423
ACCESS-CM2,ssp126,2081,282.50634766
ACCESS-CM2,ssp126,2082,282.16394043
ACCESS-CM2,ssp126,2083,282.25781250
ACCESS-CM2,ssp126,2084,281.56512451
ACCESS-CM2,ssp126,2085,282.65536499
ACCESS-CM2,ssp126,2086,283.10592651
ACCESS-CM2,ssp126,2087,282.23928833
ACCESS-CM2,ssp126,2088,282.18099976
ACCESS-CM2,ssp126,2089,283.14199829
ACCESS-CM2,ssp126,2090,282.50891113
ACCESS-CM2,ssp126,2091,282.37371826
ACCESS-CM2,ssp126,2092,282.53112793
ACCESS-CM2,ssp126,2093,282.55865479
ACCESS-CM2,ssp126,2094,282.81991577
ACCESS-CM2,ssp126,2095,281.76745605
ACCESS-CM2,ssp126,2096,282.46044922
ACCESS-CM2,ssp126,2097,283.06567383
ACCESS-CM2,ssp126,2098,282.76794434
ACCESS-CM2,ssp126,2099,282.45611572
ACCESS-CM2,ssp245,2015,281.65249634
ACCESS-CM2,ssp245,2016,280.64797974
ACCESS-CM2,ssp245,2017,281.42962646
ACCESS-CM2,ssp245,2018,281.10287476
ACCESS-CM2,ssp245,2019,281.16955566
ACCESS-CM2,ssp245,2020,281.78668213
ACCESS-CM2,ssp245,2021,282.09872437
ACCESS-CM2,ssp245,2022,281.79275513
ACCESS-CM2,ssp245,2023,281.45611572
ACCESS-CM2,ssp245,2024,281.52505493
ACCESS-CM2,ssp245,2025,281.78271484
ACCESS-CM2,ssp245,2026,281.68679810
ACCESS-CM2,ssp245,2027,281.82479858
ACCESS-CM2,ssp245,2028,281.77764893
ACCESS-CM2,ssp245,2029,281.65264893
ACCESS-CM2,ssp245,2030,281.78125000
ACCESS-CM2,ssp245,2031,281.57415771
ACCESS-CM2,ssp245,2032,282.53094482
ACCESS-CM2,ssp245,2033,281.80603027
ACCESS-CM2,ssp245,2034,282.48791504
ACCESS-CM2,ssp245,2035,282.05386353
ACCESS-CM2,ssp245,2036,282.46713257
ACCESS-CM2,ssp245,2037,282.69284058
ACCESS-CM2,ssp245,2038,282.11657715
ACCESS-CM2,ssp245,2039,283.03414917
ACCESS-CM2,ssp245,2040,282.35537720
ACCESS-CM2,ssp245,2041,282.35128784
ACCESS-CM2,ssp245,2042,282.32516479
ACCESS-CM2,ssp245,2043,282.57437134
ACCESS-CM2,ssp245,2044,281.56954956
ACCESS-CM2,ssp245,2045,281.81402588
ACCESS-CM2,ssp245,2046,282.73437500
ACCESS-CM2,ssp245,2047,282.85195923
ACCESS-CM2,ssp245,2048,282.55926514
ACCESS-CM2,ssp245,2049,282.49057007
ACCESS-CM2,ssp245,2050,282.74377441
ACCESS-CM2,ssp245,2051,282.70080566
ACCESS-CM2,ssp245,2052,282.58843994
ACCESS-CM2,ssp245,2053,282.96240234
ACCESS-CM2,ssp245,2054,282.63262939
ACCESS-CM2,ssp245,2055,283.20480347
ACCESS-CM2,ssp245,2056,282.90139771
ACCESS-CM2,ssp245,2057,283.18948364
ACCESS-CM2,ssp245,2058,283.35180664
ACCESS-CM2,ssp245,2059,283.90139771
ACCESS-CM2,ssp245,2060,282.95980835
ACCESS-CM2,ssp245,2061,283.04675293
ACCESS-CM2,ssp245,2062,282.77996826
ACCESS-CM2,ssp245,2063,283.16958618
ACCESS-CM2,ssp245,2064,283.01321411
ACCESS-CM2,ssp245,2065,283.16122437
ACCESS-CM2,ssp245,2066,283.21142578
ACCESS-CM2,ssp245,2067,283.30767822
ACCESS-CM2,ssp245,2068,283.74871826
ACCESS-CM2,ssp245,2069,283.58126831
ACCESS-CM2,ssp245,2070,283.37127686
ACCESS-CM2,ssp245,2071,283.38195801
ACCESS-CM2,ssp245,2072,283.48956299
ACCESS-CM2,ssp245,2073,283.83059692
ACCESS-CM2,ssp245,2074,283.43991089
ACCESS-CM2,ssp245,2075,283.23019409
ACCESS-CM2,ssp245,2076,283.33236694
ACCESS-CM2,ssp245,2077,283.73306274
ACCESS-CM2,ssp245,2078,284.09643555
ACCESS-CM2,ssp245,2079,283.75512695
ACCESS-CM2,ssp245,2080,284.25375366
ACCESS-CM2,ssp245,2081,283.07192993
ACCESS-CM2,ssp245,2082,282.83554077
ACCESS-CM2,ssp245,2083,283.82400513
ACCESS-CM2,ssp245,2084,283.36105347
ACCESS-CM2,ssp245,2085,283.16009521
ACCESS-CM2,ssp245,2086,283.36938477
ACCESS-CM2,ssp245,2087,283.90921021
ACCESS-CM2,ssp245,2088,283.65655518
ACCESS-CM2,ssp245,2089,283.69003296
ACCESS-CM2,ssp245,2090,283.99758911
ACCESS-CM2,ssp245,2091,283.78103638
ACCESS-CM2,ssp245,2092,284.04168701
ACCESS-CM2,ssp245,2093,283.83853149
ACCESS-CM2,ssp245,2094,283.82058716
ACCESS-CM2,ssp245,2095,284.37152100
ACCESS-CM2,ssp245,2096,283.76287842
ACCESS-CM2,ssp245,2097,283.47689819
ACCESS-CM2,ssp245,2098,284.19442749
ACCESS-CM2,ssp245,2099,284.90969849
ACCESS-CM2,ssp370,2015,281.02648926
ACCESS-CM2,ssp370,2016,281.76995850
ACCESS-CM2,ssp370,2017,280.85437012
ACCESS-CM2,ssp370,2018,281.74414062
ACCESS-CM2,ssp370,2019,281.48623657
ACCESS-CM2,ssp370,2020,281.31954956
ACCESS-CM2,ssp370,2021,281.60479736
ACCESS-CM2,ssp370,2022,281.36495972
ACCESS-CM2,ssp370,2023,281.46493530
ACCESS-CM2,ssp370,2024,282.10000610
ACCESS-CM2,ssp370,2025,281.46002197
ACCESS-CM2,ssp370,2026,281.87237549
ACCESS-CM2,ssp370,2027,282.25619507
ACCESS-CM2,ssp370,2028,282.46606445
ACCESS-CM2,ssp370,2029,282.73696899
ACCESS-CM2,ssp370,2030,282.32449341
ACCESS-CM2,ssp370,2031,282.26278687
ACCESS-CM2,ssp370,2032,282.62817383
ACCESS-CM2,ssp370,2033,282.14303589
ACCESS-CM2,ssp370,2034,283.32046509
ACCESS-CM2,ssp370,2035,282.69470215
ACCESS-CM2,ssp370,2036,281.86279297
ACCESS-CM2,ssp370,2037,282.99938965
ACCESS-CM2,ssp370,2038,282.66207886
ACCESS-CM2,ssp370,2039,282.51055908
ACCESS-CM2,ssp370,2040,282.31155396
ACCESS-CM2,ssp370,2041,282.30621338
ACCESS-CM2,ssp370,2042,281.97897339
ACCESS-CM2,ssp370,2043,282.38107300
ACCESS-CM2,ssp370,2044,282.94393921
ACCESS-CM2,ssp370,2045,283.08688354
ACCESS-CM2,ssp370,2046,283.18643188
ACCESS-CM2,ssp370,2047,282.69827271
ACCESS-CM2,ssp370,2048,282.53149414
ACCESS-CM2,ssp370,2049,283.01596069
ACCESS-CM2,ssp370,2050,282.97637939
ACCESS-CM2,ssp370,2051,282.89645386
ACCESS-CM2,ssp370,2052,283.27151489
ACCESS-CM2,ssp370,2053,283.32156372
ACCESS-CM2,ssp370,2054,282.67306519
ACCESS-CM2,ssp370,2055,282.95257568
ACCESS-CM2,ssp370,2056,283.56698608
ACCESS-CM2,ssp370,2057,283.06369019
ACCESS-CM2,ssp370,2058,282.94772339
ACCESS-CM2,ssp370,2059,283.39239502
ACCESS-CM2,ssp370,2060,283.81802368
ACCESS-CM2,ssp370,2061,283.46600342
ACCESS-CM2,ssp370,2062,283.83297729
ACCESS-CM2,ssp370,2063,283.15808105
ACCESS-CM2,ssp370,2064,283.54690552
ACCESS-CM2,ssp370,2065,283.35562134
ACCESS-CM2,ssp370,2066,283.38177490
ACCESS-CM2,ssp370,2067,284.05343628
ACCESS-CM2,ssp370,2068,284.04864502
ACCESS-CM2,ssp370,2069,283.55532837
ACCESS-CM2,ssp370,2070,284.54165649
ACCESS-CM2,ssp370,2071,283.40444946
ACCESS-CM2,ssp370,2072,283.97622681
ACCESS-CM2,ssp370,2073,284.08483887
ACCESS-CM2,ssp370,2074,283.83468628
ACCESS-CM2,ssp370,2075,284.24264526
ACCESS-CM2,ssp370,2076,284.27343750
ACCESS-CM2,ssp370,2077,283.89321899
ACCESS-CM2,ssp370,2078,283.75234985
ACCESS-CM2,ssp370,2079,284.70947266
ACCESS-CM2,ssp370,2080,283.89642334
ACCESS-CM2,ssp370,2081,284.50244141
ACCESS-CM2,ssp370,2082,284.22735596
ACCESS-CM2,ssp370,2083,283.99658203
ACCESS-CM2,ssp370,2084,284.26373291
ACCESS-CM2,ssp370,2085,284.30093384
ACCESS-CM2,ssp370,2086,284.48428345
ACCESS-CM2,ssp370,2087,284.51739502
ACCESS-CM2,ssp370,2088,284.96542358
ACCESS-CM2,ssp370,2089,285.30322266
ACCESS-CM2,ssp370,2090,284.61370850
