model,experiment,year,tas
ACCESS-CM2,historical,1960,281.55694580
ACCESS-CM2,historical,1961,282.10498047
ACCESS-CM2,historical,1962,281.83999634
ACCESS-CM2,historical,1963,282.71725464
ACCESS-CM2,historical,1964,281.63018799
ACCESS-CM2,historical,1965,282.62902832
ACCESS-CM2,historical,1966,280.52523804
ACCESS-CM2,historical,1967,282.17477417
ACCESS-CM2,historical,1968,281.93325806
ACCESS-CM2,historical,1969,284.13308716
ACCESS-CM2,historical,1970,281.46936035
ACCESS-CM2,historical,1971,281.42245483
ACCESS-CM2,historical,1972,282.18258667
ACCESS-CM2,historical,1973,282.68582153
ACCESS-CM2,historical,1974,281.16131592
ACCESS-CM2,historical,1975,281.51629639
ACCESS-CM2,historical,1976,282.96975708
ACCESS-CM2,historical,1977,281.89270020
ACCESS-CM2,historical,1978,281.78179932
ACCESS-CM2,historical,1979,282.28457642
ACCESS-CM2,historical,1980,283.00558472
ACCESS-CM2,historical,1981,282.08767700
ACCESS-CM2,historical,1982,281.85476685
ACCESS-CM2,historical,1983,281.56179810
ACCESS-CM2,historical,1984,283.32470703
ACCESS-CM2,historical,1985,282.32714844
ACCESS-CM2,historical,1986,281.41302490
ACCESS-CM2,historical,1987,282.49533081
ACCESS-CM2,historical,1988,282.25396729
ACCESS-CM2,historical,1989,284.37713623
ACCESS-CM2,historical,1990,282.97787476
ACCESS-CM2,historical,1991,282.29275513
ACCESS-CM2,historical,1992,282.84185791
ACCESS-CM2,historical,1993,282.58499146
ACCESS-CM2,historical,1994,281.21203613
ACCESS-CM2,historical,1995,283.27862549
ACCESS-CM2,historical,1996,282.74588013
ACCESS-CM2,historical,1997,282.68276978
ACCESS-CM2,historical,1998,281.86380005
ACCESS-CM2,historical,1999,281.70791626
ACCESS-CM2,historical,2000,281.75503540
ACCESS-CM2,historical,2001,282.31710815
ACCESS-CM2,historical,2002,282.55120850
ACCESS-CM2,historical,2003,283.01803589
ACCESS-CM2,historical,2004,283.55126953
ACCESS-CM2,historical,2005,282.71490479
ACCESS-CM2,historical,2006,283.39544678
ACCESS-CM2,historical,2007,282.97558594
ACCESS-CM2,historical,2008,281.48822021
ACCESS-CM2,historical,2009,281.42810059
ACCESS-CM2,historical,2010,280.90673828
ACCESS-CM2,historical,2011,282.81799316
ACCESS-CM2,historical,2012,282.72497559
ACCESS-CM2,historical,2013,282.63674927
ACCESS-CM2,historical,2014,281.99118042
ACCESS-CM2,ssp126,2015,282.30554199
ACCESS-CM2,ssp126,2016,282.15643311
ACCESS-CM2,ssp126,2017,284.18588257
ACCESS-CM2,ssp126,2018,284.09829712
ACCESS-CM2,ssp126,2019,282.49407959
ACCESS-CM2,ssp126,2020,283.27868652
ACCESS-CM2,ssp126,2021,283.65103149
ACCESS-CM2,ssp126,2022,284.47406006
ACCESS-CM2,ssp126,2023,283.44705200
ACCESS-CM2,ssp126,2024,284.21322632
ACCESS-CM2,ssp126,2025,282.98635864
ACCESS-CM2,ssp126,2026,283.40737915
ACCESS-CM2,ssp126,2027,281.93768311
ACCESS-CM2,ssp126,2028,283.45809937
ACCESS-CM2,ssp126,2029,282.42193604
ACCESS-CM2,ssp126,2030,283.65298462
ACCESS-CM2,ssp126,2031,284.75964355
ACCESS-CM2,ssp126,2032,283.46377563
ACCESS-CM2,ssp126,2033,283.99954224
ACCESS-CM2,ssp126,2034,281.96710205
ACCESS-CM2,ssp126,2035,283.16671753
ACCESS-CM2,ssp126,2036,284.40206909
ACCESS-CM2,ssp126,2037,284.39315796
ACCESS-CM2,ssp126,2038,283.93933105
ACCESS-CM2,ssp126,2039,282.67910767
ACCESS-CM2,ssp126,2040,282.78170776
ACCESS-CM2,ssp126,2041,281.80587769
ACCESS-CM2,ssp126,2042,282.56277466
ACCESS-CM2,ssp126,2043,284.70974731
ACCESS-CM2,ssp126,2044,286.01834106
ACCESS-CM2,ssp126,2045,283.08956909
ACCESS-CM2,ssp126,2046,284.33883667
ACCESS-CM2,ssp126,2047,283.06491089
ACCESS-CM2,ssp126,2048,284.30603027
ACCESS-CM2,ssp126,2049,283.86383057
ACCESS-CM2,ssp126,2050,283.23779297
ACCESS-CM2,ssp126,2051,285.75704956
ACCESS-CM2,ssp126,2052,282.04989624
ACCESS-CM2,ssp126,2053,283.75933838
ACCESS-CM2,ssp126,2054,285.35705566
ACCESS-CM2,ssp126,2055,284.68331909
ACCESS-CM2,ssp126,2056,284.49261475
ACCESS-CM2,ssp126,2057,282.43304443
ACCESS-CM2,ssp126,2058,283.22842407
ACCESS-CM2,ssp126,2059,283.68875122
ACCESS-CM2,ssp126,2060,284.61999512
ACCESS-CM2,ssp126,2061,284.77200317
ACCESS-CM2,ssp126,2062,283.44183350
ACCESS-CM2,ssp126,2063,283.61999512
ACCESS-CM2,ssp126,2064,283.54949951
ACCESS-CM2,ssp126,2065,282.84179688
ACCESS-CM2,ssp126,2066,284.17385864
ACCESS-CM2,ssp126,2067,284.33236694
ACCESS-CM2,ssp126,2068,284.06320190
ACCESS-CM2,ssp126,2069,283.74148560
ACCESS-CM2,ssp126,2070,284.15765381
ACCESS-CM2,ssp126,2071,284.08001709
ACCESS-CM2,ssp126,2072,285.25628662
ACCESS-CM2,ssp126,2073,284.36093140
ACCESS-CM2,ssp126,2074,283.85070801
ACCESS-CM2,ssp126,2075,283.41320801
ACCESS-CM2,ssp126,2076,284.23171997
ACCESS-CM2,ssp126,2077,285.15417480
ACCESS-CM2,ssp126,2078,283.52847290
ACCESS-CM2,ssp126,2079,284.03939819
ACCESS-CM2,ssp126,2080,284.91632080
ACCESS-CM2,ssp126,2081,283.12701416
ACCESS-CM2,ssp126,2082,283.47259521
ACCESS-CM2,ssp126,2083,282.97412109
ACCESS-CM2,ssp126,2084,282.36557007
ACCESS-CM2,ssp126,2085,283.73181152
ACCESS-CM2,ssp126,2086,283.85110474
ACCESS-CM2,ssp126,2087,283.54501343
ACCESS-CM2,ssp126,2088,283.18182373
ACCESS-CM2,ssp126,2089,283.57980347
ACCESS-CM2,ssp126,2090,284.12265015
ACCESS-CM2,ssp126,2091,283.69079590
ACCESS-CM2,ssp126,2092,283.56286621
ACCESS-CM2,ssp126,2093,285.24627686
ACCESS-CM2,ssp126,2094,283.69137573
ACCESS-CM2,ssp126,2095,281.65737915
ACCESS-CM2,ssp126,2096,284.25085449
ACCESS-CM2,ssp126,2097,284.03286743
ACCESS-CM2,ssp126,2098,284.62469482
ACCESS-CM2,ssp126,2099,284.11672974
ACCESS-CM2,ssp245,2015,282.95956421
ACCESS-CM2,ssp245,2016,280.93661499
ACCESS-CM2,ssp245,2017,283.70983887
ACCESS-CM2,ssp245,2018,282.23544312
ACCESS-CM2,ssp245,2019,280.80804443
ACCESS-CM2,ssp245,2020,283.47708130
ACCESS-CM2,ssp245,2021,285.34466553
ACCESS-CM2,ssp245,2022,282.25265503
ACCESS-CM2,ssp245,2023,283.40646362
ACCESS-CM2,ssp245,2024,282.46401978
ACCESS-CM2,ssp245,2025,282.26760864
ACCESS-CM2,ssp245,2026,282.33566284
ACCESS-CM2,ssp245,2027,282.14169312
ACCESS-CM2,ssp245,2028,284.11923218
ACCESS-CM2,ssp245,2029,282.63912964
ACCESS-CM2,ssp245,2030,283.32363892
ACCESS-CM2,ssp245,2031,281.12799072
ACCESS-CM2,ssp245,2032,283.48590088
ACCESS-CM2,ssp245,2033,283.25143433
ACCESS-CM2,ssp245,2034,282.83624268
ACCESS-CM2,ssp245,2035,283.59600830
ACCESS-CM2,ssp245,2036,283.47042847
ACCESS-CM2,ssp245,2037,283.10467529
ACCESS-CM2,ssp245,2038,282.06106567
ACCESS-CM2,ssp245,2039,282.65185547
ACCESS-CM2,ssp245,2040,285.74035645
ACCESS-CM2,ssp245,2041,284.09967041
ACCESS-CM2,ssp245,2042,283.12518311
ACCESS-CM2,ssp245,2043,283.96389771
ACCESS-CM2,ssp245,2044,282.69467163
ACCESS-CM2,ssp245,2045,284.72872925
ACCESS-CM2,ssp245,2046,285.83871460
ACCESS-CM2,ssp245,2047,284.76535034
ACCESS-CM2,ssp245,2048,285.43716431
ACCESS-CM2,ssp245,2049,284.16802979
ACCESS-CM2,ssp245,2050,284.68572998
ACCESS-CM2,ssp245,2051,283.55603027
ACCESS-CM2,ssp245,2052,284.62039185
ACCESS-CM2,ssp245,2053,283.57574463
ACCESS-CM2,ssp245,2054,284.96243286
ACCESS-CM2,ssp245,2055,283.84368896
ACCESS-CM2,ssp245,2056,284.65609741
ACCESS-CM2,ssp245,2057,283.29452515
ACCESS-CM2,ssp245,2058,284.88113403
ACCESS-CM2,ssp245,2059,286.41220093
ACCESS-CM2,ssp245,2060,283.99093628
ACCESS-CM2,ssp245,2061,283.95431519
ACCESS-CM2,ssp245,2062,283.22799683
ACCESS-CM2,ssp245,2063,283.79354858
ACCESS-CM2,ssp245,2064,283.15280151
ACCESS-CM2,ssp245,2065,284.19735718
ACCESS-CM2,ssp245,2066,284.68798828
ACCESS-CM2,ssp245,2067,284.02835083
ACCESS-CM2,ssp245,2068,284.96505737
ACCESS-CM2,ssp245,2069,284.14245605
ACCESS-CM2,ssp245,2070,284.51373291
ACCESS-CM2,ssp245,2071,284.86492920
ACCESS-CM2,ssp245,2072,285.01498413
ACCESS-CM2,ssp245,2073,285.33242798
ACCESS-CM2,ssp245,2074,284.14108276
ACCESS-CM2,ssp245,2075,285.05841064
ACCESS-CM2,ssp245,2076,283.73443604
ACCESS-CM2,ssp245,2077,283.37808228
ACCESS-CM2,ssp245,2078,285.02328491
