model,experiment,year,tas
ACCESS-CM2,historical,1960,276.75723267
ACCESS-CM2,historical,1961,277.42877197
ACCESS-CM2,historical,1962,277.50302124
ACCESS-CM2,historical,1963,276.84155273
ACCESS-CM2,historical,1964,275.96640015
ACCESS-CM2,historical,1965,276.36709595
ACCESS-CM2,historical,1966,276.20916748
ACCESS-CM2,historical,1967,275.50070190
ACCESS-CM2,historical,1968,276.65603638
ACCESS-CM2,historical,1969,276.79315186
ACCESS-CM2,historical,1970,276.37011719
ACCESS-CM2,historical,1971,275.72012329
ACCESS-CM2,historical,1972,275.28976440
ACCESS-CM2,historical,1973,276.88278198
ACCESS-CM2,historical,1974,276.00546265
ACCESS-CM2,historical,1975,275.61505127
ACCESS-CM2,historical,1976,276.18118286
ACCESS-CM2,historical,1977,276.33410645
ACCESS-CM2,historical,1978,276.68231201
ACCESS-CM2,historical,1979,276.48907471
ACCESS-CM2,historical,1980,277.30862427
ACCESS-CM2,historical,1981,277.20532227
ACCESS-CM2,historical,1982,276.17916870
ACCESS-CM2,historical,1983,276.00454712
ACCESS-CM2,historical,1984,275.62023926
ACCESS-CM2,historical,1985,276.06805420
ACCESS-CM2,historical,1986,275.76510620
ACCESS-CM2,historical,1987,276.89688110
ACCESS-CM2,historical,1988,277.04745483
ACCESS-CM2,historical,1989,276.74050903
ACCESS-CM2,historical,1990,277.84298706
ACCESS-CM2,historical,1991,275.97583008
ACCESS-CM2,historical,1992,275.62380981
ACCESS-CM2,historical,1993,277.23364258
ACCESS-CM2,historical,1994,276.66864014
ACCESS-CM2,historical,1995,276.48898315
ACCESS-CM2,historical,1996,275.61825562
ACCESS-CM2,historical,1997,276.83093262
ACCESS-CM2,historical,1998,276.73065186
ACCESS-CM2,historical,1999,276.27468872
ACCESS-CM2,historical,2000,277.05114746
ACCESS-CM2,historical,2001,275.71865845
ACCESS-CM2,historical,2002,277.00292969
ACCESS-CM2,historical,2003,277.53784180
ACCESS-CM2,historical,2004,277.73068237
ACCESS-CM2,historical,2005,277.44598389
ACCESS-CM2,historical,2006,276.87637329
ACCESS-CM2,historical,2007,277.61187744
ACCESS-CM2,historical,2008,275.69830322
ACCESS-CM2,historical,2009,277.59628296
ACCESS-CM2,historical,2010,275.94647217
ACCESS-CM2,historical,2011,276.48727417
ACCESS-CM2,historical,2012,276.68026733
ACCESS-CM2,historical,2013,277.71554565
ACCESS-CM2,historical,2014,277.29742432
ACCESS-CM2,ssp126,2015,276.09677124
ACCESS-CM2,ssp126,2016,276.44894409
ACCESS-CM2,ssp126,2017,276.91781616
ACCESS-CM2,ssp126,2018,277.62808228
ACCESS-CM2,ssp126,2019,277.63150024
ACCESS-CM2,ssp126,2020,278.61495972
ACCESS-CM2,ssp126,2021,277.63543701
ACCESS-CM2,ssp126,2022,276.14364624
ACCESS-CM2,ssp126,2023,277.61480713
ACCESS-CM2,ssp126,2024,277.78698730
ACCESS-CM2,ssp126,2025,276.87734985
ACCESS-CM2,ssp126,2026,277.54788208
ACCESS-CM2,ssp126,2027,276.52661133
ACCESS-CM2,ssp126,2028,276.72256470
ACCESS-CM2,ssp126,2029,277.53820801
ACCESS-CM2,ssp126,2030,277.83242798
ACCESS-CM2,ssp126,2031,276.57870483
ACCESS-CM2,ssp126,2032,277.25042725
ACCESS-CM2,ssp126,2033,276.81225586
ACCESS-CM2,ssp126,2034,277.58157349
ACCESS-CM2,ssp126,2035,276.84439087
ACCESS-CM2,ssp126,2036,277.73800659
ACCESS-CM2,ssp126,2037,277.63305664
ACCESS-CM2,ssp126,2038,278.06741333
ACCESS-CM2,ssp126,2039,277.23806763
ACCESS-CM2,ssp126,2040,277.95623779
ACCESS-CM2,ssp126,2041,276.62020874
ACCESS-CM2,ssp126,2042,277.66567993
ACCESS-CM2,ssp126,2043,277.80050659
ACCESS-CM2,ssp126,2044,277.13989258
ACCESS-CM2,ssp126,2045,277.90286255
ACCESS-CM2,ssp126,2046,277.01092529
ACCESS-CM2,ssp126,2047,278.77679443
ACCESS-CM2,ssp126,2048,277.65655518
ACCESS-CM2,ssp126,2049,277.20086670
ACCESS-CM2,ssp126,2050,275.70455933
ACCESS-CM2,ssp126,2051,278.43435669
ACCESS-CM2,ssp126,2052,278.13049316
ACCESS-CM2,ssp126,2053,278.85061646
ACCESS-CM2,ssp126,2054,277.60745239
ACCESS-CM2,ssp126,2055,278.10766602
ACCESS-CM2,ssp126,2056,279.12423706
ACCESS-CM2,ssp126,2057,278.34695435
ACCESS-CM2,ssp126,2058,277.45880127
ACCESS-CM2,ssp126,2059,278.37475586
ACCESS-CM2,ssp126,2060,278.64297485
ACCESS-CM2,ssp126,2061,277.70935059
ACCESS-CM2,ssp126,2062,277.58715820
ACCESS-CM2,ssp126,2063,278.09970093
ACCESS-CM2,ssp126,2064,278.41528320
ACCESS-CM2,ssp126,2065,278.55996704
ACCESS-CM2,ssp126,2066,278.47930908
ACCESS-CM2,ssp126,2067,279.12783813
ACCESS-CM2,ssp126,2068,278.33474731
ACCESS-CM2,ssp126,2069,278.34680176
ACCESS-CM2,ssp126,2070,278.35418701
ACCESS-CM2,ssp126,2071,278.38333130
ACCESS-CM2,ssp126,2072,277.61898804
ACCESS-CM2,ssp126,2073,278.48025513
ACCESS-CM2,ssp126,2074,278.49026489
ACCESS-CM2,ssp126,2075,279.43008423
ACCESS-CM2,ssp126,2076,278.08868408
ACCESS-CM2,ssp126,2077,277.16729736
ACCESS-CM2,ssp126,2078,276.99383545
ACCESS-CM2,ssp126,2079,277.13208008
ACCESS-CM2,ssp126,2080,278.15307617
ACCESS-CM2,ssp126,2081,278.28713989
ACCESS-CM2,ssp126,2082,276.98785400
ACCESS-CM2,ssp126,2083,278.03817749
ACCESS-CM2,ssp126,2084,277.63381958
ACCESS-CM2,ssp126,2085,278.32135010
ACCESS-CM2,ssp126,2086,279.11807251
ACCESS-CM2,ssp126,2087,277.26351929
ACCESS-CM2,ssp126,2088,276.88583374
ACCESS-CM2,ssp126,2089,279.25534058
ACCESS-CM2,ssp126,2090,278.61499023
ACCESS-CM2,ssp126,2091,277.40823364
ACCESS-CM2,ssp126,2092,278.17462158
ACCESS-CM2,ssp126,2093,277.92126465
ACCESS-CM2,ssp126,2094,278.40573120
ACCESS-CM2,ssp126,2095,277.81484985
ACCESS-CM2,ssp126,2096,278.52841187
ACCESS-CM2,ssp126,2097,278.92315674
ACCESS-CM2,ssp126,2098,277.48059082
ACCESS-CM2,ssp126,2099,278.03341675
ACCESS-CM2,ssp245,2015,277.58261108
ACCESS-CM2,ssp245,2016,276.95632935
ACCESS-CM2,ssp245,2017,277.62179565
ACCESS-CM2,ssp245,2018,277.49835205
ACCESS-CM2,ssp245,2019,276.64389038
ACCESS-CM2,ssp245,2020,276.62994385
ACCESS-CM2,ssp245,2021,278.14764404
ACCESS-CM2,ssp245,2022,277.13146973
ACCESS-CM2,ssp245,2023,276.64068604
ACCESS-CM2,ssp245,2024,277.20654297
ACCESS-CM2,ssp245,2025,276.70263672
ACCESS-CM2,ssp245,2026,276.64535522
ACCESS-CM2,ssp245,2027,276.56240845
ACCESS-CM2,ssp245,2028,277.76754761
ACCESS-CM2,ssp245,2029,277.46270752
ACCESS-CM2,ssp245,2030,278.52142334
ACCESS-CM2,ssp245,2031,278.30130005
ACCESS-CM2,ssp245,2032,278.61242676
ACCESS-CM2,ssp245,2033,276.89169312
ACCESS-CM2,ssp245,2034,278.34777832
ACCESS-CM2,ssp245,2035,278.01992798
ACCESS-CM2,ssp245,2036,277.92993164
ACCESS-CM2,ssp245,2037,278.37796021
ACCESS-CM2,ssp245,2038,277.70468140
ACCESS-CM2,ssp245,2039,278.91458130
ACCESS-CM2,ssp245,2040,277.88693237
ACCESS-CM2,ssp245,2041,278.19848633
ACCESS-CM2,ssp245,2042,277.90789795
ACCESS-CM2,ssp245,2043,278.20593262
ACCESS-CM2,ssp245,2044,276.35186768
ACCESS-CM2,ssp245,2045,276.63690186
ACCESS-CM2,ssp245,2046,278.19677734
ACCESS-CM2,ssp245,2047,278.66381836
ACCESS-CM2,ssp245,2048,277.13299561
ACCESS-CM2,ssp245,2049,278.36315918
ACCESS-CM2,ssp245,2050,278.24237061
ACCESS-CM2,ssp245,2051,278.30718994
ACCESS-CM2,ssp245,2052,278.63702393
ACCESS-CM2,ssp245,2053,279.37280273
ACCESS-CM2,ssp245,2054,278.32376099
ACCESS-CM2,ssp245,2055,279.22888184
ACCESS-CM2,ssp245,2056,278.63421631
ACCESS-CM2,ssp245,2057,279.52313232
ACCESS-CM2,ssp245,2058,279.49575806
ACCESS-CM2,ssp245,2059,277.93905640
ACCESS-CM2,ssp245,2060,278.55932617
ACCESS-CM2,ssp245,2061,278.53387451
ACCESS-CM2,ssp245,2062,278.18447876
ACCESS-CM2,ssp245,2063,278.25729370
ACCESS-CM2,ssp245,2064,277.96151733
ACCESS-CM2,ssp245,2065,278.11264038
ACCESS-CM2,ssp245,2066,278.91561890
ACCESS-CM2,ssp245,2067,278.83224487
ACCESS-CM2,ssp245,2068,279.22091675
ACCESS-CM2,ssp245,2069,279.04858398
ACCESS-CM2,ssp245,2070,279.18090820
ACCESS-CM2,ssp245,2071,279.38528442
ACCESS-CM2,ssp245,2072,279.22283936
ACCESS-CM2,ssp245,2073,279.65747070
ACCESS-CM2,ssp245,2074,278.93936157
ACCESS-CM2,ssp245,2075,278.65335083
ACCESS-CM2,ssp245,2076,278.80569458
ACCESS-CM2,ssp245,2077,279.21585083
ACCESS-CM2,ssp245,2078,279.88128662
ACCESS-CM2,ssp245,2079,279.13354492
ACCESS-CM2,ssp245,2080,280.22482300
ACCESS-CM2,ssp245,2081,278.84152222
ACCESS-CM2,ssp245,2082,278.50421143
ACCESS-CM2,ssp245,2083,278.94973755
ACCESS-CM2,ssp245,2084,278.44924927
ACCESS-CM2,ssp245,2085,278.26107788
ACCESS-CM2,ssp245,2086,279.12322998
ACCESS-CM2,ssp245,2087,279.46026611
ACCESS-CM2,ssp245,2088,279.62445068
ACCESS-CM2,ssp245,2089,279.56567383
ACCESS-CM2,ssp245,2090,279.40832520
ACCESS-CM2,ssp245,2091,279.30410767
ACCESS-CM2,ssp245,2092,279.24731445
ACCESS-CM2,ssp245,2093,279.15994263
ACCESS-CM2,ssp245,2094,278.58624268
ACCESS-CM2,ssp245,2095,279.31454468
ACCESS-CM2,ssp245,2096,279.13955688
ACCESS-CM2,ssp245,2097,279.49954224
ACCESS-CM2,ssp245,2098,279.46359253
ACCESS-CM2,ssp245,2099,280.83792114
ACCESS-CM2,ssp370,2015,276.09387207
ACCESS-CM2,ssp370,2016,277.53897095
ACCESS-CM2,ssp370,2017,277.59686279
ACCESS-CM2,ssp370,2018,276.87579346
ACCESS-CM2,ssp370,2019,276.66873169
ACCESS-CM2,ssp370,2020,277.83206177
ACCESS-CM2,ssp370,2021,276.09613037
ACCESS-CM2,ssp370,2022,276.58895874
ACCESS-CM2,ssp370,2023,276.99743652
ACCESS-CM2,ssp370,2024,277.27664185
ACCESS-CM2,ssp370,2025,276.85592651
ACCESS-CM2,ssp370,2026,277.80450439
ACCESS-CM2,ssp370,2027,277.24108887
ACCESS-CM2,ssp370,2028,278.58166504
ACCESS-CM2,ssp370,2029,278.21078491
ACCESS-CM2,ssp370,2030,277.98178101
ACCESS-CM2,ssp370,2031,277.90814209
ACCESS-CM2,ssp370,2032,277.91070557
ACCESS-CM2,ssp370,2033,277.47235107
ACCESS-CM2,ssp370,2034,279.11044312
ACCESS-CM2,ssp370,2035,278.69705200
ACCESS-CM2,ssp370,2036,277.56454468
ACCESS-CM2,ssp370,2037,277.53494263
ACCESS-CM2,ssp370,2038,277.92224121
ACCESS-CM2,ssp370,2039,276.99670410
ACCESS-CM2,ssp370,2040,278.05218506
ACCESS-CM2,ssp370,2041,278.42456055
ACCESS-CM2,ssp370,2042,278.04385376
ACCESS-CM2,ssp370,2043,278.25698853
ACCESS-CM2,ssp370,2044,279.01864624
ACCESS-CM2,ssp370,2045,278.04925537
ACCESS-CM2,ssp370,2046,278.75970459
ACCESS-CM2,ssp370,2047,279.04257202
ACCESS-CM2,ssp370,2048,277.76391602
ACCESS-CM2,ssp370,2049,277.53701782
ACCESS-CM2,ssp370,2050,278.91497803
ACCESS-CM2,ssp370,2051,278.02752686
ACCESS-CM2,ssp370,2052,278.46426392
ACCESS-CM2,ssp370,2053,278.97335815
ACCESS-CM2,ssp370,2054,277.76522827
ACCESS-CM2,ssp370,2055,279.01202393
ACCESS-CM2,ssp370,2056,278.73992920
ACCESS-CM2,ssp370,2057,279.34832764
ACCESS-CM2,ssp370,2058,278.35327148
ACCESS-CM2,ssp370,2059,278.24533081
ACCESS-CM2,ssp370,2060,279.51623535
ACCESS-CM2,ssp370,2061,278.90499878
ACCESS-CM2,ssp370,2062,279.69094849
ACCESS-CM2,ssp370,2063,279.11624146
ACCESS-CM2,ssp370,2064,279.73657227
ACCESS-CM2,ssp370,2065,279.70852661
ACCESS-CM2,ssp370,2066,279.33575439
ACCESS-CM2,ssp370,2067,278.96444702
ACCESS-CM2,ssp370,2068,279.53808594
ACCESS-CM2,ssp370,2069,279.38244629
ACCESS-CM2,ssp370,2070,279.72662354
