model,experiment,year,tas
ACCESS-CM2,historical,1960,282.33221436
ACCESS-CM2,historical,1961,281.71621704
ACCESS-CM2,historical,1962,280.15051270
ACCESS-CM2,historical,1963,279.05804443
ACCESS-CM2,historical,1964,281.20437622
ACCESS-CM2,historical,1965,282.20755005
ACCESS-CM2,historical,1966,281.16128540
ACCESS-CM2,historical,1967,280.94879150
ACCESS-CM2,historical,1968,281.60882568
ACCESS-CM2,historical,1969,280.80523682
ACCESS-CM2,historical,1970,281.31387329
ACCESS-CM2,historical,1971,279.89581299
ACCESS-CM2,historical,1972,279.68121338
ACCESS-CM2,historical,1973,280.35079956
ACCESS-CM2,historical,1974,280.72134399
ACCESS-CM2,historical,1975,281.83474731
ACCESS-CM2,historical,1976,282.09637451
ACCESS-CM2,historical,1977,281.04031372
ACCESS-CM2,historical,1978,280.84643555
ACCESS-CM2,historical,1979,281.40777588
ACCESS-CM2,historical,1980,279.60705566
ACCESS-CM2,historical,1981,281.67459106
ACCESS-CM2,historical,1982,280.83901978
ACCESS-CM2,historical,1983,281.92630005
ACCESS-CM2,historical,1984,280.63870239
ACCESS-CM2,historical,1985,282.40530396
ACCESS-CM2,historical,1986,282.17337036
ACCESS-CM2,historical,1987,282.01870728
ACCESS-CM2,historical,1988,280.64553833
ACCESS-CM2,historical,1989,281.10314941
ACCESS-CM2,historical,1990,279.03442383
ACCESS-CM2,historical,1991,280.85562134
ACCESS-CM2,historical,1992,279.39508057
ACCESS-CM2,historical,1993,282.46798706
ACCESS-CM2,historical,1994,281.88101196
ACCESS-CM2,historical,1995,281.15957642
ACCESS-CM2,historical,1996,281.27642822
ACCESS-CM2,historical,1997,281.10049438
ACCESS-CM2,historical,1998,280.34979248
ACCESS-CM2,historical,1999,281.88446045
ACCESS-CM2,historical,2000,281.51159668
ACCESS-CM2,historical,2001,281.83505249
ACCESS-CM2,historical,2002,282.20281982
ACCESS-CM2,historical,2003,283.17800903
ACCESS-CM2,historical,2004,282.01580811
ACCESS-CM2,historical,2005,281.75283813
ACCESS-CM2,historical,2006,282.02984619
ACCESS-CM2,historical,2007,281.87683105
ACCESS-CM2,historical,2008,280.54635620
ACCESS-CM2,historical,2009,282.18341064
ACCESS-CM2,historical,2010,281.73080444
ACCESS-CM2,historical,2011,281.97262573
ACCESS-CM2,historical,2012,280.55773926
ACCESS-CM2,historical,2013,283.64086914
ACCESS-CM2,historical,2014,282.48880005
ACCESS-CM2,ssp126,2015,282.42697144
ACCESS-CM2,ssp126,2016,282.63934326
ACCESS-CM2,ssp126,2017,281.72473145
ACCESS-CM2,ssp126,2018,281.51986694
ACCESS-CM2,ssp126,2019,283.26062012
ACCESS-CM2,ssp126,2020,281.05651855
ACCESS-CM2,ssp126,2021,280.67440796
ACCESS-CM2,ssp126,2022,280.83462524
ACCESS-CM2,ssp126,2023,282.49569702
ACCESS-CM2,ssp126,2024,282.04592896
ACCESS-CM2,ssp126,2025,281.48269653
ACCESS-CM2,ssp126,2026,282.98989868
ACCESS-CM2,ssp126,2027,284.08044434
ACCESS-CM2,ssp126,2028,281.71969604
ACCESS-CM2,ssp126,2029,282.94229126
ACCESS-CM2,ssp126,2030,280.59243774
ACCESS-CM2,ssp126,2031,282.07522583
ACCESS-CM2,ssp126,2032,281.21572876
ACCESS-CM2,ssp126,2033,281.33773804
ACCESS-CM2,ssp126,2034,282.68508911
ACCESS-CM2,ssp126,2035,281.61950684
ACCESS-CM2,ssp126,2036,281.81936646
ACCESS-CM2,ssp126,2037,279.66638184
ACCESS-CM2,ssp126,2038,282.97711182
ACCESS-CM2,ssp126,2039,281.82385254
ACCESS-CM2,ssp126,2040,281.07153320
ACCESS-CM2,ssp126,2041,280.68621826
ACCESS-CM2,ssp126,2042,281.79748535
ACCESS-CM2,ssp126,2043,281.88198853
ACCESS-CM2,ssp126,2044,283.33221436
ACCESS-CM2,ssp126,2045,282.14791870
ACCESS-CM2,ssp126,2046,281.92590332
ACCESS-CM2,ssp126,2047,283.99176025
ACCESS-CM2,ssp126,2048,283.30819702
ACCESS-CM2,ssp126,2049,281.76736450
ACCESS-CM2,ssp126,2050,282.69897461
ACCESS-CM2,ssp126,2051,283.88183594
ACCESS-CM2,ssp126,2052,282.93572998
ACCESS-CM2,ssp126,2053,283.18835449
ACCESS-CM2,ssp126,2054,282.13269043
ACCESS-CM2,ssp126,2055,282.97430420
ACCESS-CM2,ssp126,2056,283.68090820
ACCESS-CM2,ssp126,2057,282.47549438
ACCESS-CM2,ssp126,2058,284.19802856
ACCESS-CM2,ssp126,2059,281.09936523
ACCESS-CM2,ssp126,2060,282.17816162
