model,experiment,year,tas
ACCESS-CM2,historical,1960,284.51373291
ACCESS-CM2,historical,1961,284.94094849
ACCESS-CM2,historical,1962,284.99179077
ACCESS-CM2,historical,1963,284.86871338
ACCESS-CM2,historical,1964,284.23831177
ACCESS-CM2,historical,1965,284.80230713
ACCESS-CM2,historical,1966,284.24584961
ACCESS-CM2,historical,1967,284.36730957
ACCESS-CM2,historical,1968,284.80627441
ACCESS-CM2,historical,1969,284.71173096
ACCESS-CM2,historical,1970,284.96817017
ACCESS-CM2,historical,1971,284.90542603
ACCESS-CM2,historical,1972,284.08914185
ACCESS-CM2,historical,1973,284.93295288
ACCESS-CM2,historical,1974,284.76260376
ACCESS-CM2,historical,1975,284.36248779
ACCESS-CM2,historical,1976,284.94607544
ACCESS-CM2,historical,1977,284.58538818
ACCESS-CM2,historical,1978,285.22271729
ACCESS-CM2,historical,1979,284.88082886
ACCESS-CM2,historical,1980,284.98818970
ACCESS-CM2,historical,1981,285.31878662
ACCESS-CM2,historical,1982,284.65914917
ACCESS-CM2,historical,1983,284.79815674
ACCESS-CM2,historical,1984,284.90939331
ACCESS-CM2,historical,1985,284.81539917
ACCESS-CM2,historical,1986,284.75564575
ACCESS-CM2,historical,1987,285.17349243
ACCESS-CM2,historical,1988,285.53775024
ACCESS-CM2,historical,1989,285.33547974
ACCESS-CM2,historical,1990,285.71032715
ACCESS-CM2,historical,1991,285.05593872
ACCESS-CM2,historical,1992,284.40335083
ACCESS-CM2,historical,1993,285.83395386
ACCESS-CM2,historical,1994,285.40338135
ACCESS-CM2,historical,1995,285.28326416
ACCESS-CM2,historical,1996,285.16921997
ACCESS-CM2,historical,1997,285.26458740
ACCESS-CM2,historical,1998,284.89532471
ACCESS-CM2,historical,1999,284.98849487
ACCESS-CM2,historical,2000,284.75411987
ACCESS-CM2,historical,2001,285.08474731
ACCESS-CM2,historical,2002,285.06951904
ACCESS-CM2,historical,2003,285.53869629
ACCESS-CM2,historical,2004,285.87274170
ACCESS-CM2,historical,2005,285.70278931
ACCESS-CM2,historical,2006,285.10015869
ACCESS-CM2,historical,2007,285.38623047
ACCESS-CM2,historical,2008,284.74148560
ACCESS-CM2,historical,2009,285.36013794
ACCESS-CM2,historical,2010,285.14309692
ACCESS-CM2,historical,2011,285.50119019
ACCESS-CM2,historical,2012,285.24136353
ACCESS-CM2,historical,2013,285.73410034
ACCESS-CM2,historical,2014,285.57815552
ACCESS-CM2,ssp126,2015,285.39306641
ACCESS-CM2,ssp126,2016,285.64974976
ACCESS-CM2,ssp126,2017,285.48916626
ACCESS-CM2,ssp126,2018,286.12551880
ACCESS-CM2,ssp126,2019,286.29052734
ACCESS-CM2,ssp126,2020,286.36767578
ACCESS-CM2,ssp126,2021,285.84866333
ACCESS-CM2,ssp126,2022,286.13085938
ACCESS-CM2,ssp126,2023,286.12030029
ACCESS-CM2,ssp126,2024,285.57369995
ACCESS-CM2,ssp126,2025,286.04013062
ACCESS-CM2,ssp126,2026,285.48846436
ACCESS-CM2,ssp126,2027,285.89001465
ACCESS-CM2,ssp126,2028,286.38491821
ACCESS-CM2,ssp126,2029,286.27658081
ACCESS-CM2,ssp126,2030,286.29705811
ACCESS-CM2,ssp126,2031,285.59362793
ACCESS-CM2,ssp126,2032,285.73828125
ACCESS-CM2,ssp126,2033,285.72195435
ACCESS-CM2,ssp126,2034,285.80291748
ACCESS-CM2,ssp126,2035,285.86224365
ACCESS-CM2,ssp126,2036,286.00839233
ACCESS-CM2,ssp126,2037,285.74255371
ACCESS-CM2,ssp126,2038,286.43292236
ACCESS-CM2,ssp126,2039,286.51782227
ACCESS-CM2,ssp126,2040,285.91488647
ACCESS-CM2,ssp126,2041,285.73477173
ACCESS-CM2,ssp126,2042,286.16714478
ACCESS-CM2,ssp126,2043,286.79583740
ACCESS-CM2,ssp126,2044,286.50485229
ACCESS-CM2,ssp126,2045,286.05795288
ACCESS-CM2,ssp126,2046,285.52743530
ACCESS-CM2,ssp126,2047,287.05401611
ACCESS-CM2,ssp126,2048,286.21499634
ACCESS-CM2,ssp126,2049,286.71380615
ACCESS-CM2,ssp126,2050,285.95855713
ACCESS-CM2,ssp126,2051,286.66665649
ACCESS-CM2,ssp126,2052,286.94970703
ACCESS-CM2,ssp126,2053,286.93719482
ACCESS-CM2,ssp126,2054,286.56109619
ACCESS-CM2,ssp126,2055,287.15826416
ACCESS-CM2,ssp126,2056,287.22128296
ACCESS-CM2,ssp126,2057,286.52935791
ACCESS-CM2,ssp126,2058,286.52111816
ACCESS-CM2,ssp126,2059,287.11105347
ACCESS-CM2,ssp126,2060,287.12390137
ACCESS-CM2,ssp126,2061,286.72250366
ACCESS-CM2,ssp126,2062,286.29174805
ACCESS-CM2,ssp126,2063,286.48062134
ACCESS-CM2,ssp126,2064,286.83663940
ACCESS-CM2,ssp126,2065,287.01022339
ACCESS-CM2,ssp126,2066,286.78295898
ACCESS-CM2,ssp126,2067,286.58682251
ACCESS-CM2,ssp126,2068,286.55270386
ACCESS-CM2,ssp126,2069,287.39990234
ACCESS-CM2,ssp126,2070,286.70770264
ACCESS-CM2,ssp126,2071,287.02276611
ACCESS-CM2,ssp126,2072,286.79443359
ACCESS-CM2,ssp126,2073,286.68423462
ACCESS-CM2,ssp126,2074,286.82064819
ACCESS-CM2,ssp126,2075,286.99487305
ACCESS-CM2,ssp126,2076,287.22894287
ACCESS-CM2,ssp126,2077,287.09649658
ACCESS-CM2,ssp126,2078,286.43157959
ACCESS-CM2,ssp126,2079,286.53323364
ACCESS-CM2,ssp126,2080,287.11434937
ACCESS-CM2,ssp126,2081,286.80862427
ACCESS-CM2,ssp126,2082,286.45855713
ACCESS-CM2,ssp126,2083,286.17907715
ACCESS-CM2,ssp126,2084,285.93707275
ACCESS-CM2,ssp126,2085,286.73898315
ACCESS-CM2,ssp126,2086,287.47393799
ACCESS-CM2,ssp126,2087,286.50506592
ACCESS-CM2,ssp126,2088,286.72979736
ACCESS-CM2,ssp126,2089,287.59494019
ACCESS-CM2,ssp126,2090,286.86206055
ACCESS-CM2,ssp126,2091,286.55044556
ACCESS-CM2,ssp126,2092,286.80740356
ACCESS-CM2,ssp126,2093,286.64382935
ACCESS-CM2,ssp126,2094,286.97140503
ACCESS-CM2,ssp126,2095,286.16394043
ACCESS-CM2,ssp126,2096,286.70620728
ACCESS-CM2,ssp126,2097,287.17492676
ACCESS-CM2,ssp126,2098,286.76892090
ACCESS-CM2,ssp126,2099,286.95623779
ACCESS-CM2,ssp245,2015,285.76345825
ACCESS-CM2,ssp245,2016,284.87872314
ACCESS-CM2,ssp245,2017,285.36407471
ACCESS-CM2,ssp245,2018,285.24389648
ACCESS-CM2,ssp245,2019,285.26501465
ACCESS-CM2,ssp245,2020,286.21762085
ACCESS-CM2,ssp245,2021,286.57690430
ACCESS-CM2,ssp245,2022,285.91973877
ACCESS-CM2,ssp245,2023,285.68655396
ACCESS-CM2,ssp245,2024,285.88671875
ACCESS-CM2,ssp245,2025,285.89935303
ACCESS-CM2,ssp245,2026,285.57879639
ACCESS-CM2,ssp245,2027,285.86508179
ACCESS-CM2,ssp245,2028,286.13232422
ACCESS-CM2,ssp245,2029,285.79345703
ACCESS-CM2,ssp245,2030,286.29531860
ACCESS-CM2,ssp245,2031,285.92492676
ACCESS-CM2,ssp245,2032,286.45141602
ACCESS-CM2,ssp245,2033,286.38143921
ACCESS-CM2,ssp245,2034,286.68060303
ACCESS-CM2,ssp245,2035,286.09701538
ACCESS-CM2,ssp245,2036,286.54635620
ACCESS-CM2,ssp245,2037,286.95904541
ACCESS-CM2,ssp245,2038,286.27667236
ACCESS-CM2,ssp245,2039,287.01516724
ACCESS-CM2,ssp245,2040,286.40707397
ACCESS-CM2,ssp245,2041,286.35067749
ACCESS-CM2,ssp245,2042,286.48007202
ACCESS-CM2,ssp245,2043,286.79943848
ACCESS-CM2,ssp245,2044,286.20617676
ACCESS-CM2,ssp245,2045,286.65100098
ACCESS-CM2,ssp245,2046,287.30416870
ACCESS-CM2,ssp245,2047,287.34628296
ACCESS-CM2,ssp245,2048,286.87106323
ACCESS-CM2,ssp245,2049,286.62539673
ACCESS-CM2,ssp245,2050,287.24948120
ACCESS-CM2,ssp245,2051,286.57376099
ACCESS-CM2,ssp245,2052,286.97415161
ACCESS-CM2,ssp245,2053,287.47137451
ACCESS-CM2,ssp245,2054,286.99099731
ACCESS-CM2,ssp245,2055,287.54092407
ACCESS-CM2,ssp245,2056,287.19760132
ACCESS-CM2,ssp245,2057,287.16760254
ACCESS-CM2,ssp245,2058,287.66625977
ACCESS-CM2,ssp245,2059,287.91339111
ACCESS-CM2,ssp245,2060,287.12667847
ACCESS-CM2,ssp245,2061,287.38772583
ACCESS-CM2,ssp245,2062,287.12258911
ACCESS-CM2,ssp245,2063,287.40167236
ACCESS-CM2,ssp245,2064,287.17636108
ACCESS-CM2,ssp245,2065,287.48999023
ACCESS-CM2,ssp245,2066,287.68438721
ACCESS-CM2,ssp245,2067,287.67996216
ACCESS-CM2,ssp245,2068,287.91159058
ACCESS-CM2,ssp245,2069,287.90820312
ACCESS-CM2,ssp245,2070,287.61126709
