model,experiment,year,tas
ACCESS-CM2,historical,1960,281.76416016
ACCESS-CM2,historical,1961,282.70632935
ACCESS-CM2,historical,1962,282.00549316
ACCESS-CM2,historical,1963,283.50634766
ACCESS-CM2,historical,1964,282.28808594
ACCESS-CM2,historical,1965,283.06686401
ACCESS-CM2,historical,1966,280.75326538
ACCESS-CM2,historical,1967,282.84234619
ACCESS-CM2,historical,1968,282.78128052
ACCESS-CM2,historical,1969,284.79751587
ACCESS-CM2,historical,1970,282.65444946
ACCESS-CM2,historical,1971,282.71774292
ACCESS-CM2,historical,1972,282.47894287
ACCESS-CM2,historical,1973,283.47677612
ACCESS-CM2,historical,1974,282.26754761
ACCESS-CM2,historical,1975,282.21621704
ACCESS-CM2,historical,1976,283.41360474
ACCESS-CM2,historical,1977,282.43524170
ACCESS-CM2,historical,1978,282.89068604
ACCESS-CM2,historical,1979,282.51568604
ACCESS-CM2,historical,1980,283.40689087
ACCESS-CM2,historical,1981,282.74319458
ACCESS-CM2,historical,1982,282.62661743
ACCESS-CM2,historical,1983,282.09848022
ACCESS-CM2,historical,1984,283.81140137
ACCESS-CM2,historical,1985,283.11517334
ACCESS-CM2,historical,1986,282.53466797
ACCESS-CM2,historical,1987,283.74093628
ACCESS-CM2,historical,1988,283.41128540
ACCESS-CM2,historical,1989,284.54046631
ACCESS-CM2,historical,1990,283.73538208
ACCESS-CM2,historical,1991,282.70504761
ACCESS-CM2,historical,1992,283.22113037
ACCESS-CM2,historical,1993,283.02294922
ACCESS-CM2,historical,1994,282.41415405
ACCESS-CM2,historical,1995,283.98873901
ACCESS-CM2,historical,1996,284.00631714
ACCESS-CM2,historical,1997,283.91671753
ACCESS-CM2,historical,1998,282.97943115
ACCESS-CM2,historical,1999,282.55706787
ACCESS-CM2,historical,2000,281.98007202
ACCESS-CM2,historical,2001,282.88601685
ACCESS-CM2,historical,2002,282.74603271
ACCESS-CM2,historical,2003,283.96881104
ACCESS-CM2,historical,2004,283.34902954
ACCESS-CM2,historical,2005,283.51239014
ACCESS-CM2,historical,2006,283.44009399
ACCESS-CM2,historical,2007,283.85464478
ACCESS-CM2,historical,2008,282.02813721
ACCESS-CM2,historical,2009,282.31488037
ACCESS-CM2,historical,2010,282.53869629
ACCESS-CM2,historical,2011,283.89303589
ACCESS-CM2,historical,2012,283.52090454
ACCESS-CM2,historical,2013,283.17257690
ACCESS-CM2,historical,2014,282.78448486
ACCESS-CM2,ssp126,2015,283.24475098
ACCESS-CM2,ssp126,2016,283.26925659
ACCESS-CM2,ssp126,2017,284.56881714
ACCESS-CM2,ssp126,2018,284.59359741
ACCESS-CM2,ssp126,2019,283.61666870
ACCESS-CM2,ssp126,2020,283.75057983
ACCESS-CM2,ssp126,2021,284.23727417
ACCESS-CM2,ssp126,2022,285.12857056
ACCESS-CM2,ssp126,2023,284.41931152
ACCESS-CM2,ssp126,2024,284.67221069
ACCESS-CM2,ssp126,2025,283.84417725
ACCESS-CM2,ssp126,2026,284.04373169
ACCESS-CM2,ssp126,2027,283.47888184
ACCESS-CM2,ssp126,2028,284.56539917
ACCESS-CM2,ssp126,2029,283.50793457
ACCESS-CM2,ssp126,2030,284.47689819
ACCESS-CM2,ssp126,2031,284.88528442
ACCESS-CM2,ssp126,2032,284.83340454
ACCESS-CM2,ssp126,2033,284.79547119
ACCESS-CM2,ssp126,2034,283.04763794
