model,experiment,year,tas
ACCESS-CM2,historical,1960,279.38861084
ACCESS-CM2,historical,1961,278.79058838
ACCESS-CM2,historical,1962,280.75115967
ACCESS-CM2,historical,1963,279.69491577
ACCESS-CM2,historical,1964,278.86236572
ACCESS-CM2,historical,1965,279.38659668
ACCESS-CM2,historical,1966,278.73529053
ACCESS-CM2,historical,1967,279.03414917
ACCESS-CM2,historical,1968,280.03015137
ACCESS-CM2,historical,1969,279.38375854
ACCESS-CM2,historical,1970,280.07238770
ACCESS-CM2,historical,1971,279.08709717
ACCESS-CM2,historical,1972,277.69058228
ACCESS-CM2,historical,1973,278.98498535
ACCESS-CM2,historical,1974,278.83511353
ACCESS-CM2,historical,1975,278.40426636
ACCESS-CM2,historical,1976,279.60003662
ACCESS-CM2,historical,1977,278.54629517
ACCESS-CM2,historical,1978,279.96524048
ACCESS-CM2,historical,1979,278.40179443
ACCESS-CM2,historical,1980,279.02481079
ACCESS-CM2,historical,1981,280.06784058
ACCESS-CM2,historical,1982,277.66470337
ACCESS-CM2,historical,1983,278.89801025
ACCESS-CM2,historical,1984,278.94726562
ACCESS-CM2,historical,1985,279.53726196
ACCESS-CM2,historical,1986,278.35800171
ACCESS-CM2,historical,1987,278.73092651
ACCESS-CM2,historical,1988,279.64999390
ACCESS-CM2,historical,1989,279.55291748
ACCESS-CM2,historical,1990,280.71612549
ACCESS-CM2,historical,1991,278.65545654
ACCESS-CM2,historical,1992,278.67593384
ACCESS-CM2,historical,1993,279.98159790
ACCESS-CM2,historical,1994,279.46627808
ACCESS-CM2,historical,1995,279.49749756
ACCESS-CM2,historical,1996,279.54797363
ACCESS-CM2,historical,1997,279.62551880
ACCESS-CM2,historical,1998,278.54244995
ACCESS-CM2,historical,1999,279.67315674
ACCESS-CM2,historical,2000,280.00308228
ACCESS-CM2,historical,2001,279.70135498
ACCESS-CM2,historical,2002,279.92877197
ACCESS-CM2,historical,2003,279.22515869
ACCESS-CM2,historical,2004,280.44528198
ACCESS-CM2,historical,2005,279.92199707
ACCESS-CM2,historical,2006,279.28796387
ACCESS-CM2,historical,2007,279.37338257
ACCESS-CM2,historical,2008,279.17568970
ACCESS-CM2,historical,2009,280.26626587
ACCESS-CM2,historical,2010,279.28179932
ACCESS-CM2,historical,2011,279.02999878
ACCESS-CM2,historical,2012,279.73880005
ACCESS-CM2,historical,2013,280.39364624
ACCESS-CM2,historical,2014,279.35092163
ACCESS-CM2,ssp126,2015,279.02291870
ACCESS-CM2,ssp126,2016,278.45330811
ACCESS-CM2,ssp126,2017,279.18759155
ACCESS-CM2,ssp126,2018,281.00436401
ACCESS-CM2,ssp126,2019,280.35113525
ACCESS-CM2,ssp126,2020,280.84509277
ACCESS-CM2,ssp126,2021,280.99990845
ACCESS-CM2,ssp126,2022,279.38064575
ACCESS-CM2,ssp126,2023,280.29266357
ACCESS-CM2,ssp126,2024,280.41821289
ACCESS-CM2,ssp126,2025,280.54299927
ACCESS-CM2,ssp126,2026,279.79650879
ACCESS-CM2,ssp126,2027,279.99197388
ACCESS-CM2,ssp126,2028,279.62271118
ACCESS-CM2,ssp126,2029,280.12792969
ACCESS-CM2,ssp126,2030,280.48657227
ACCESS-CM2,ssp126,2031,280.67468262
ACCESS-CM2,ssp126,2032,280.80584717
ACCESS-CM2,ssp126,2033,280.12515259
ACCESS-CM2,ssp126,2034,280.42855835
ACCESS-CM2,ssp126,2035,279.73690796
ACCESS-CM2,ssp126,2036,280.50582886
ACCESS-CM2,ssp126,2037,279.74618530
ACCESS-CM2,ssp126,2038,280.23754883
ACCESS-CM2,ssp126,2039,279.45013428
ACCESS-CM2,ssp126,2040,280.77679443
ACCESS-CM2,ssp126,2041,279.40521240
ACCESS-CM2,ssp126,2042,280.78457642
ACCESS-CM2,ssp126,2043,279.95205688
ACCESS-CM2,ssp126,2044,280.61221313
ACCESS-CM2,ssp126,2045,279.54483032
ACCESS-CM2,ssp126,2046,280.58117676
ACCESS-CM2,ssp126,2047,281.40200806
ACCESS-CM2,ssp126,2048,280.17965698
ACCESS-CM2,ssp126,2049,279.92080688
ACCESS-CM2,ssp126,2050,278.89266968
ACCESS-CM2,ssp126,2051,280.88638306
ACCESS-CM2,ssp126,2052,280.74130249
ACCESS-CM2,ssp126,2053,281.29309082
ACCESS-CM2,ssp126,2054,279.79421997
ACCESS-CM2,ssp126,2055,281.09722900
ACCESS-CM2,ssp126,2056,281.14544678
ACCESS-CM2,ssp126,2057,281.09234619
ACCESS-CM2,ssp126,2058,280.14175415
ACCESS-CM2,ssp126,2059,280.01998901
ACCESS-CM2,ssp126,2060,281.31372070
ACCESS-CM2,ssp126,2061,280.41284180
ACCESS-CM2,ssp126,2062,280.67199707
ACCESS-CM2,ssp126,2063,280.94107056
ACCESS-CM2,ssp126,2064,281.83477783
ACCESS-CM2,ssp126,2065,280.93423462
ACCESS-CM2,ssp126,2066,280.79116821
ACCESS-CM2,ssp126,2067,280.83200073
ACCESS-CM2,ssp126,2068,281.78851318
ACCESS-CM2,ssp126,2069,281.09658813
ACCESS-CM2,ssp126,2070,280.29373169
ACCESS-CM2,ssp126,2071,280.39706421
ACCESS-CM2,ssp126,2072,281.14694214
ACCESS-CM2,ssp126,2073,280.34725952
ACCESS-CM2,ssp126,2074,280.19732666
ACCESS-CM2,ssp126,2075,280.57992554
ACCESS-CM2,ssp126,2076,280.59915161
ACCESS-CM2,ssp126,2077,280.90963745
ACCESS-CM2,ssp126,2078,280.78399658
ACCESS-CM2,ssp126,2079,279.66113281
ACCESS-CM2,ssp126,2080,280.65658569
ACCESS-CM2,ssp126,2081,280.47830200
ACCESS-CM2,ssp126,2082,280.31018066
ACCESS-CM2,ssp126,2083,280.70874023
ACCESS-CM2,ssp126,2084,280.94052124
ACCESS-CM2,ssp126,2085,280.60934448
ACCESS-CM2,ssp126,2086,281.34533691
ACCESS-CM2,ssp126,2087,279.93814087
ACCESS-CM2,ssp126,2088,280.35476685
ACCESS-CM2,ssp126,2089,281.86062622
ACCESS-CM2,ssp126,2090,280.79037476
ACCESS-CM2,ssp126,2091,280.72116089
ACCESS-CM2,ssp126,2092,282.20700073
ACCESS-CM2,ssp126,2093,280.48907471
ACCESS-CM2,ssp126,2094,281.60885620
ACCESS-CM2,ssp126,2095,281.06637573
ACCESS-CM2,ssp126,2096,281.47775269
ACCESS-CM2,ssp126,2097,281.89410400
ACCESS-CM2,ssp126,2098,279.75393677
ACCESS-CM2,ssp126,2099,280.62200928
ACCESS-CM2,ssp245,2015,279.43395996
ACCESS-CM2,ssp245,2016,279.85910034
ACCESS-CM2,ssp245,2017,280.01855469
ACCESS-CM2,ssp245,2018,279.22143555
ACCESS-CM2,ssp245,2019,280.44036865
ACCESS-CM2,ssp245,2020,279.32055664
ACCESS-CM2,ssp245,2021,280.55267334
ACCESS-CM2,ssp245,2022,280.25054932
ACCESS-CM2,ssp245,2023,279.87368774
ACCESS-CM2,ssp245,2024,280.20300293
ACCESS-CM2,ssp245,2025,279.98638916
ACCESS-CM2,ssp245,2026,279.98361206
ACCESS-CM2,ssp245,2027,279.07217407
ACCESS-CM2,ssp245,2028,280.90097046
ACCESS-CM2,ssp245,2029,279.75103760
ACCESS-CM2,ssp245,2030,281.49880981
ACCESS-CM2,ssp245,2031,280.62539673
ACCESS-CM2,ssp245,2032,281.52514648
ACCESS-CM2,ssp245,2033,280.02493286
ACCESS-CM2,ssp245,2034,280.65270996
ACCESS-CM2,ssp245,2035,280.95239258
ACCESS-CM2,ssp245,2036,281.07589722
ACCESS-CM2,ssp245,2037,282.15820312
ACCESS-CM2,ssp245,2038,280.21035767
ACCESS-CM2,ssp245,2039,280.53552246
ACCESS-CM2,ssp245,2040,280.39749146
ACCESS-CM2,ssp245,2041,281.00564575
ACCESS-CM2,ssp245,2042,281.05566406
ACCESS-CM2,ssp245,2043,281.11972046
ACCESS-CM2,ssp245,2044,279.44537354
ACCESS-CM2,ssp245,2045,280.58834839
ACCESS-CM2,ssp245,2046,281.66378784
ACCESS-CM2,ssp245,2047,280.74450684
ACCESS-CM2,ssp245,2048,279.47192383
ACCESS-CM2,ssp245,2049,280.79226685
ACCESS-CM2,ssp245,2050,280.07678223
ACCESS-CM2,ssp245,2051,281.99334717
ACCESS-CM2,ssp245,2052,281.66885376
ACCESS-CM2,ssp245,2053,280.98498535
ACCESS-CM2,ssp245,2054,281.85723877
ACCESS-CM2,ssp245,2055,281.56530762
ACCESS-CM2,ssp245,2056,280.72134399
ACCESS-CM2,ssp245,2057,281.95571899
ACCESS-CM2,ssp245,2058,281.52239990
ACCESS-CM2,ssp245,2059,281.45870972
ACCESS-CM2,ssp245,2060,281.55142212
ACCESS-CM2,ssp245,2061,281.08761597
ACCESS-CM2,ssp245,2062,280.68322754
ACCESS-CM2,ssp245,2063,281.21270752
ACCESS-CM2,ssp245,2064,281.00064087
