model,experiment,year,tas
ACCESS-CM2,historical,1960,284.49752808
ACCESS-CM2,historical,1961,284.25778198
ACCESS-CM2,historical,1962,283.90695190
ACCESS-CM2,historical,1963,282.46456909
ACCESS-CM2,historical,1964,284.41494751
ACCESS-CM2,historical,1965,285.14083862
ACCESS-CM2,historical,1966,284.58843994
ACCESS-CM2,historical,1967,284.59259033
ACCESS-CM2,historical,1968,284.30432129
ACCESS-CM2,historical,1969,283.72341919
ACCESS-CM2,historical,1970,284.19662476
ACCESS-CM2,historical,1971,283.24108887
ACCESS-CM2,historical,1972,283.22766113
ACCESS-CM2,historical,1973,283.57952881
ACCESS-CM2,historical,1974,284.32562256
ACCESS-CM2,historical,1975,284.46148682
ACCESS-CM2,historical,1976,285.30166626
ACCESS-CM2,historical,1977,283.64627075
ACCESS-CM2,historical,1978,283.80520630
ACCESS-CM2,historical,1979,285.07409668
ACCESS-CM2,historical,1980,283.63403320
ACCESS-CM2,historical,1981,284.32965088
ACCESS-CM2,historical,1982,284.52188110
ACCESS-CM2,historical,1983,284.75399780
ACCESS-CM2,historical,1984,283.36004639
ACCESS-CM2,historical,1985,284.50018311
ACCESS-CM2,historical,1986,285.08630371
ACCESS-CM2,historical,1987,285.16625977
ACCESS-CM2,historical,1988,284.45251465
ACCESS-CM2,historical,1989,283.99206543
ACCESS-CM2,historical,1990,282.81524658
ACCESS-CM2,historical,1991,283.80313110
ACCESS-CM2,historical,1992,283.21829224
ACCESS-CM2,historical,1993,285.17898560
ACCESS-CM2,historical,1994,285.14337158
ACCESS-CM2,historical,1995,283.99676514
ACCESS-CM2,historical,1996,284.26553345
ACCESS-CM2,historical,1997,284.19244385
ACCESS-CM2,historical,1998,283.61563110
ACCESS-CM2,historical,1999,284.74182129
ACCESS-CM2,historical,2000,284.97906494
ACCESS-CM2,historical,2001,284.83538818
ACCESS-CM2,historical,2002,285.55963135
ACCESS-CM2,historical,2003,284.96725464
ACCESS-CM2,historical,2004,285.46401978
ACCESS-CM2,historical,2005,284.88992310
ACCESS-CM2,historical,2006,284.01840210
ACCESS-CM2,historical,2007,284.82852173
ACCESS-CM2,historical,2008,283.63418579
ACCESS-CM2,historical,2009,285.52319336
ACCESS-CM2,historical,2010,284.43685913
ACCESS-CM2,historical,2011,284.35003662
ACCESS-CM2,historical,2012,284.25851440
ACCESS-CM2,historical,2013,286.14480591
ACCESS-CM2,historical,2014,285.26614380
ACCESS-CM2,ssp126,2015,285.59408569
ACCESS-CM2,ssp126,2016,285.50808716
ACCESS-CM2,ssp126,2017,284.76644897
ACCESS-CM2,ssp126,2018,285.38912964
ACCESS-CM2,ssp126,2019,285.68173218
ACCESS-CM2,ssp126,2020,284.29382324
ACCESS-CM2,ssp126,2021,284.02304077
ACCESS-CM2,ssp126,2022,284.18215942
ACCESS-CM2,ssp126,2023,285.10296631
ACCESS-CM2,ssp126,2024,285.38018799
ACCESS-CM2,ssp126,2025,285.44311523
ACCESS-CM2,ssp126,2026,286.23004150
ACCESS-CM2,ssp126,2027,286.99945068
ACCESS-CM2,ssp126,2028,285.22360229
ACCESS-CM2,ssp126,2029,286.17837524
ACCESS-CM2,ssp126,2030,284.09707642
ACCESS-CM2,ssp126,2031,285.04010010
ACCESS-CM2,ssp126,2032,284.49566650
ACCESS-CM2,ssp126,2033,284.42480469
ACCESS-CM2,ssp126,2034,285.68844604
ACCESS-CM2,ssp126,2035,284.83850098
ACCESS-CM2,ssp126,2036,284.73239136
ACCESS-CM2,ssp126,2037,283.56008911
ACCESS-CM2,ssp126,2038,285.30221558
ACCESS-CM2,ssp126,2039,285.27023315
ACCESS-CM2,ssp126,2040,284.62835693
ACCESS-CM2,ssp126,2041,283.81112671
ACCESS-CM2,ssp126,2042,284.92449951
ACCESS-CM2,ssp126,2043,284.67324829
ACCESS-CM2,ssp126,2044,285.63360596
ACCESS-CM2,ssp126,2045,284.74606323
ACCESS-CM2,ssp126,2046,284.91073608
ACCESS-CM2,ssp126,2047,287.01229858
ACCESS-CM2,ssp126,2048,285.88415527
ACCESS-CM2,ssp126,2049,285.75570679
ACCESS-CM2,ssp126,2050,286.04656982
ACCESS-CM2,ssp126,2051,286.99652100
ACCESS-CM2,ssp126,2052,286.10824585
ACCESS-CM2,ssp126,2053,286.37881470
ACCESS-CM2,ssp126,2054,285.30441284
ACCESS-CM2,ssp126,2055,286.69381714
ACCESS-CM2,ssp126,2056,286.06213379
ACCESS-CM2,ssp126,2057,285.55166626
ACCESS-CM2,ssp126,2058,286.94726562
ACCESS-CM2,ssp126,2059,285.03674316
ACCESS-CM2,ssp126,2060,285.64276123
ACCESS-CM2,ssp126,2061,285.72189331
ACCESS-CM2,ssp126,2062,284.36978149
ACCESS-CM2,ssp126,2063,284.36111450
ACCESS-CM2,ssp126,2064,285.84759521
ACCESS-CM2,ssp126,2065,286.75119019
ACCESS-CM2,ssp126,2066,285.51901245
ACCESS-CM2,ssp126,2067,285.43615723
ACCESS-CM2,ssp126,2068,285.28051758
ACCESS-CM2,ssp126,2069,287.14312744
ACCESS-CM2,ssp126,2070,286.51492310
ACCESS-CM2,ssp126,2071,286.19732666
ACCESS-CM2,ssp126,2072,285.98553467
ACCESS-CM2,ssp126,2073,286.50784302
ACCESS-CM2,ssp126,2074,285.88470459
