model,experiment,year,tas
ACCESS-CM2,historical,1960,287.13442993
ACCESS-CM2,historical,1961,289.21057129
ACCESS-CM2,historical,1962,287.37652588
ACCESS-CM2,historical,1963,289.69354248
ACCESS-CM2,historical,1964,288.24285889
ACCESS-CM2,historical,1965,288.66006470
ACCESS-CM2,historical,1966,286.85528564
ACCESS-CM2,historical,1967,287.29611206
ACCESS-CM2,historical,1968,288.45428467
ACCESS-CM2,historical,1969,290.21884155
ACCESS-CM2,historical,1970,288.33718872
ACCESS-CM2,historical,1971,289.01040649
ACCESS-CM2,historical,1972,288.43945312
ACCESS-CM2,historical,1973,289.43792725
ACCESS-CM2,historical,1974,288.63195801
ACCESS-CM2,historical,1975,288.35839844
ACCESS-CM2,historical,1976,289.89895630
ACCESS-CM2,historical,1977,287.86663818
ACCESS-CM2,historical,1978,289.29086304
ACCESS-CM2,historical,1979,287.45217896
ACCESS-CM2,historical,1980,289.44876099
ACCESS-CM2,historical,1981,288.68917847
ACCESS-CM2,historical,1982,289.16845703
ACCESS-CM2,historical,1983,287.69735718
ACCESS-CM2,historical,1984,289.41998291
ACCESS-CM2,historical,1985,288.80206299
ACCESS-CM2,historical,1986,288.17852783
ACCESS-CM2,historical,1987,290.64309692
ACCESS-CM2,historical,1988,289.36264038
ACCESS-CM2,historical,1989,290.71374512
ACCESS-CM2,historical,1990,289.72293091
ACCESS-CM2,historical,1991,287.97814941
ACCESS-CM2,historical,1992,289.43484497
ACCESS-CM2,historical,1993,288.55026245
ACCESS-CM2,historical,1994,289.37606812
ACCESS-CM2,historical,1995,289.06216431
ACCESS-CM2,historical,1996,290.81332397
ACCESS-CM2,historical,1997,289.34442139
ACCESS-CM2,historical,1998,290.21197510
ACCESS-CM2,historical,1999,287.47671509
ACCESS-CM2,historical,2000,287.50109863
ACCESS-CM2,historical,2001,288.56640625
ACCESS-CM2,historical,2002,288.13262939
ACCESS-CM2,historical,2003,289.23376465
ACCESS-CM2,historical,2004,289.46023560
ACCESS-CM2,historical,2005,289.23193359
ACCESS-CM2,historical,2006,288.40515137
ACCESS-CM2,historical,2007,289.52230835
ACCESS-CM2,historical,2008,288.80364990
ACCESS-CM2,historical,2009,289.53604126
ACCESS-CM2,historical,2010,288.87829590
ACCESS-CM2,historical,2011,289.24560547
ACCESS-CM2,historical,2012,288.81942749
ACCESS-CM2,historical,2013,288.88464355
ACCESS-CM2,historical,2014,288.75332642
ACCESS-CM2,ssp126,2015,289.82952881
ACCESS-CM2,ssp126,2016,289.79592896
ACCESS-CM2,ssp126,2017,289.79364014
ACCESS-CM2,ssp126,2018,290.34527588
ACCESS-CM2,ssp126,2019,289.35687256
ACCESS-CM2,ssp126,2020,290.10714722
ACCESS-CM2,ssp126,2021,289.96710205
ACCESS-CM2,ssp126,2022,290.42199707
ACCESS-CM2,ssp126,2023,290.33786011
ACCESS-CM2,ssp126,2024,290.50921631
ACCESS-CM2,ssp126,2025,289.71209717
ACCESS-CM2,ssp126,2026,289.88574219
ACCESS-CM2,ssp126,2027,290.29074097
ACCESS-CM2,ssp126,2028,291.44528198
ACCESS-CM2,ssp126,2029,290.20901489
ACCESS-CM2,ssp126,2030,289.57803345
ACCESS-CM2,ssp126,2031,290.27944946
ACCESS-CM2,ssp126,2032,291.68151855
ACCESS-CM2,ssp126,2033,289.99826050
ACCESS-CM2,ssp126,2034,289.23495483
ACCESS-CM2,ssp126,2035,290.42379761
ACCESS-CM2,ssp126,2036,290.70318604
ACCESS-CM2,ssp126,2037,290.73858643
ACCESS-CM2,ssp126,2038,289.78005981
ACCESS-CM2,ssp126,2039,289.64636230
ACCESS-CM2,ssp126,2040,289.03704834
ACCESS-CM2,ssp126,2041,289.72009277
ACCESS-CM2,ssp126,2042,288.64181519
ACCESS-CM2,ssp126,2043,291.45343018
ACCESS-CM2,ssp126,2044,292.42370605
ACCESS-CM2,ssp126,2045,289.92098999
ACCESS-CM2,ssp126,2046,289.39389038
ACCESS-CM2,ssp126,2047,289.97817993
ACCESS-CM2,ssp126,2048,290.54257202
ACCESS-CM2,ssp126,2049,290.95455933
ACCESS-CM2,ssp126,2050,290.86853027
ACCESS-CM2,ssp126,2051,292.46270752
ACCESS-CM2,ssp126,2052,289.38861084
ACCESS-CM2,ssp126,2053,291.06481934
ACCESS-CM2,ssp126,2054,291.60018921
ACCESS-CM2,ssp126,2055,293.29626465
ACCESS-CM2,ssp126,2056,291.85531616
ACCESS-CM2,ssp126,2057,290.03045654
ACCESS-CM2,ssp126,2058,290.64666748
ACCESS-CM2,ssp126,2059,291.57629395
ACCESS-CM2,ssp126,2060,292.75762939
ACCESS-CM2,ssp126,2061,291.18252563
ACCESS-CM2,ssp126,2062,290.07308960
ACCESS-CM2,ssp126,2063,290.48574829
ACCESS-CM2,ssp126,2064,290.78067017
ACCESS-CM2,ssp126,2065,289.38284302
ACCESS-CM2,ssp126,2066,290.96276855
ACCESS-CM2,ssp126,2067,291.53298950
ACCESS-CM2,ssp126,2068,292.44998169
ACCESS-CM2,ssp126,2069,290.62109375
ACCESS-CM2,ssp126,2070,291.01190186
ACCESS-CM2,ssp126,2071,290.71771240
ACCESS-CM2,ssp126,2072,290.54953003
ACCESS-CM2,ssp126,2073,291.89544678
ACCESS-CM2,ssp126,2074,291.41345215
ACCESS-CM2,ssp126,2075,290.15542603
ACCESS-CM2,ssp126,2076,292.64883423
ACCESS-CM2,ssp126,2077,290.77828979
ACCESS-CM2,ssp126,2078,290.92770386
ACCESS-CM2,ssp126,2079,290.44512939
ACCESS-CM2,ssp126,2080,292.01528931
ACCESS-CM2,ssp126,2081,292.93728638
ACCESS-CM2,ssp126,2082,290.80181885
ACCESS-CM2,ssp126,2083,289.37988281
ACCESS-CM2,ssp126,2084,288.96133423
ACCESS-CM2,ssp126,2085,290.70254517
ACCESS-CM2,ssp126,2086,290.77951050
ACCESS-CM2,ssp126,2087,290.02239990
ACCESS-CM2,ssp126,2088,291.17764282
ACCESS-CM2,ssp126,2089,290.68887329
ACCESS-CM2,ssp126,2090,290.95114136
ACCESS-CM2,ssp126,2091,291.11398315
ACCESS-CM2,ssp126,2092,291.61145020
ACCESS-CM2,ssp126,2093,291.37048340
ACCESS-CM2,ssp126,2094,291.21777344
ACCESS-CM2,ssp126,2095,289.38836670
ACCESS-CM2,ssp126,2096,289.77182007
ACCESS-CM2,ssp126,2097,290.90118408
ACCESS-CM2,ssp126,2098,290.47137451
ACCESS-CM2,ssp126,2099,292.31579590
ACCESS-CM2,ssp245,2015,291.03292847
ACCESS-CM2,ssp245,2016,287.87005615
ACCESS-CM2,ssp245,2017,289.80822754
ACCESS-CM2,ssp245,2018,289.22790527
ACCESS-CM2,ssp245,2019,288.59271240
ACCESS-CM2,ssp245,2020,290.30282593
ACCESS-CM2,ssp245,2021,291.15957642
ACCESS-CM2,ssp245,2022,289.68713379
ACCESS-CM2,ssp245,2023,289.39587402
ACCESS-CM2,ssp245,2024,289.09484863
ACCESS-CM2,ssp245,2025,288.64151001
ACCESS-CM2,ssp245,2026,288.48297119
ACCESS-CM2,ssp245,2027,289.23828125
ACCESS-CM2,ssp245,2028,290.13476562
ACCESS-CM2,ssp245,2029,289.04373169
ACCESS-CM2,ssp245,2030,290.01660156
ACCESS-CM2,ssp245,2031,287.96826172
ACCESS-CM2,ssp245,2032,289.59356689
ACCESS-CM2,ssp245,2033,290.79486084
ACCESS-CM2,ssp245,2034,290.84704590
ACCESS-CM2,ssp245,2035,290.89297485
ACCESS-CM2,ssp245,2036,289.50137329
ACCESS-CM2,ssp245,2037,291.02169800
ACCESS-CM2,ssp245,2038,289.17950439
ACCESS-CM2,ssp245,2039,289.78674316
ACCESS-CM2,ssp245,2040,291.91790771
ACCESS-CM2,ssp245,2041,289.95639038
ACCESS-CM2,ssp245,2042,289.81454468
ACCESS-CM2,ssp245,2043,290.90332031
ACCESS-CM2,ssp245,2044,289.51690674
ACCESS-CM2,ssp245,2045,291.24304199
ACCESS-CM2,ssp245,2046,292.40338135
ACCESS-CM2,ssp245,2047,291.97491455
ACCESS-CM2,ssp245,2048,292.25570679
ACCESS-CM2,ssp245,2049,290.81445312
ACCESS-CM2,ssp245,2050,292.03704834
ACCESS-CM2,ssp245,2051,290.10552979
ACCESS-CM2,ssp245,2052,291.46481323
ACCESS-CM2,ssp245,2053,291.02597046
ACCESS-CM2,ssp245,2054,291.50741577
ACCESS-CM2,ssp245,2055,292.00891113
ACCESS-CM2,ssp245,2056,291.14648438
ACCESS-CM2,ssp245,2057,289.38128662
ACCESS-CM2,ssp245,2058,291.44805908
ACCESS-CM2,ssp245,2059,293.76571655
